,Unnamed: 0,Name,starName,defaultPlanetEntry,numStars,numPlanets,solution,controversial,orbitalPeriod,planetSemimajor,planetEarthRads,earthMass,bestEarthMass,bestMassProvenance,eccentricity,equilTemp,stellarEffTemp,stellarRadius,stellarMetallicity,stellarMetallicityRatio,luminosity,stellarAge,distance,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Arrakis,similarityIndex_Erid
32879,32879,TOI-1478 b,TOI-1478,1,1,1,Published Confirmed,0,10.180249,13545000.0,11.882,270.47333,270.47333,Mass,0.024,918.0,5597.0,731159.1,0.078,[Fe/H],-0.013,9.1,152.892,0.16104218143119145,4.765116228605464,282.8507827940217,233.47583033569632,273.8095685043643,230.1466430072834,0.24407775693193395,0.2299644534332877,0.26689326579958605
32881,32881,TOI-150.01,TOI-150,1,1,1,Published Confirmed,0,5.857487,10555500.0,14.067,797.7533,797.7533,Mass,0.262,1404.0,6255.0,1065403.26,0.28,[Fe/H],0.497,2.346,336.267,0.2862516428777331,7.521242807911384,429.7416872649309,354.72518857092416,416.00516284954466,349.6670778326536,0.19280357394195663,0.20662699803876047,0.3389476586657083
32889,32889,TOI-157 b,TOI-157,1,1,1,Published Confirmed,0,2.0845435,4707000.0,14.415,375.0394,375.0394,Mass,0.0,1588.0,5404.0,814720.1399999999,0.24,[Fe/H],0.02,12.82,355.683,0.12505953107754728,5.094331152694742,489.01793851660364,403.65406846817353,473.3866719882206,397.8982692063192,0.1568117754728795,0.1695835954059267,0.30820684257486336
32891,32891,TOI-1601 b,TOI-1601,1,1,1,Published Confirmed,0,5.331751,10296000.000000002,13.888,314.6517,314.6517,Mass,0.036,1619.0,5948.0,1524988.98,0.329,[Fe/H],0.732,2.64,336.608,0.11732614463507149,4.753913065862703,498.15285391437016,411.19437624626096,482.2295933995705,405.33105794430065,0.15682569155017492,0.16977104363905116,0.30780642910361705
32893,32893,TOI-163 b,TOI-163,1,1,1,Published Confirmed,0,4.231306,8700000.0,16.69,387.7526,387.7526,Mass,0.0,1669.0,6495.0,1148964.3,0.22,[Fe/H],0.636,1.823,411.719,0.08330470857368884,4.813990614186648,512.787303218376,423.2742091850533,496.3962582737026,417.23864167518593,0.1305692432120312,0.1415967154440602,0.25810323236348426
32894,32894,TOI-1634 b,TOI-1634,1,2,1,Published Confirmed,0,0.989343,2317500.0,1.79,4.91,4.91,Mass,0.16,924.0,3550.0,313353.9,0.23,[Fe/H],-1.539,,35.2736,0.8550789988240044,1.6541324397378543,284.07761835041043,234.48850722272408,274.99718874356734,231.1448798939102,0.7871927130155408,0.7381888573215852,0.6781492856556318
32907,32907,TOI-169 b,TOI-169,1,1,1,Published Confirmed,0,2.2554477,5286000.0,12.173,251.40353,251.40353,Mass,0.0,1715.0,5880.0,898281.18,0.24,[Fe/H],0.253,4.7,407.84,0.1392074077179498,4.538819613905666,527.6954023064961,435.57992309874044,510.82782582397186,429.3688854904879,0.16771697043748507,0.18178125054406155,0.3300491923893609
32913,32913,TOI-1695 b,TOI-1695,1,1,1,Published Confirmed,0,3.1342791,5032200.0,1.9,6.36,6.36,Mass,0.097,698.0,3690.0,362097.84,0.0,[Fe/H],-1.354,,45.1309,0.9261474891844024,1.8272913804147086,214.44599659257202,177.01190932562227,207.59131445381158,174.4878544692557,0.6632784593382558,0.6094859199839503,0.5878139956380676
32916,32916,TOI-1696 b,TOI-1696,1,1,1,Published Confirmed,0,2.500311,3435000.0,3.09,48.8,48.8,Mass,,489.0,3185.0,194975.76,0.336,[Fe/H],-2.148,,64.9172,1.652069162022396,3.9690513670735896,164.33630540743124,135.64945792369056,159.08335988583033,133.71520010524443,0.3847141709720406,0.33872103012937416,0.3805774859061265
32922,32922,TOI-172 b,TOI-172,1,1,1,Published Confirmed,0,9.47725,13710000.0,10.817,1722.6386,1722.6386,Mass,0.3806,1198.0,5645.0,1239488.76,0.148,[Fe/H],0.461,7.4,342.831,1.3594321174827555,12.603748270872744,369.3415456144293,304.86860664831414,357.5356880276569,300.52141275763586,0.24210492696048594,0.24571504800895813,0.368547419523909
32925,32925,TOI-1728 b,TOI-1728,1,1,1,Published Confirmed,0,3.49151,5865000.0,5.05,26.78,26.78,Mass,0.057,767.0,3980.0,431732.04,0.25,[Fe/H],-1.056,7.1,60.798,0.20769224425805438,2.2999354407448167,235.81036008246792,194.6468702620023,228.27277444750277,191.8713543045717,0.3691332645928763,0.3467941902145764,0.3709233287717859
32934,32934,TOI-1759 b,TOI-1759,1,1,1,Published Confirmed,0,18.85019,17655000.0,3.14,10.8,10.8,Mass,0.0,443.0,4065.0,417805.2,0.05,[Fe/H],-1.057,5.0,40.0654,0.34843249612031807,1.852264921049402,135.83541962750374,112.12373914349119,131.4934937369463,110.52494016143305,0.35857129460614007,0.3312150234886179,0.3171054999988042
32935,32935,TOI-178 b,TOI-178,1,1,6,Published Confirmed,0,1.914558,3910500.0,1.152,1.5,1.5,Mass,,1040.0,4316.0,452622.3,-0.23,[Fe/H],-0.879,7.1,62.699,0.9799810159452014,1.1396603480759493,319.76486630820847,263.94612359216654,309.5437078230241,260.18245311123053,0.9012391832409937,0.916110744454284,0.6366800102530766
32937,32937,TOI-178 c,TOI-178,1,1,6,Published Confirmed,0,3.23845,5550000.0,1.669,4.77,4.77,Mass,,873.0,4316.0,452622.3,-0.23,[Fe/H],-0.879,7.1,62.699,1.0247860617736566,1.6884455874086084,268.41105440710356,221.5567274728532,259.831400369608,218.39749746491623,0.7907787384188414,0.7128673598190213,0.6693913891796801
32939,32939,TOI-178 d,TOI-178,1,1,6,Published Confirmed,0,6.5577,8880000.0,2.572,3.01,3.01,Mass,,690.0,4316.0,452622.3,-0.23,[Fe/H],-0.879,7.1,62.699,0.17670036382822754,1.0804478606930241,212.19757027345577,175.15597243685437,205.41475819976932,172.65838182595277,0.4621964195557457,0.4355197713452603,0.3433564287449335
32941,32941,TOI-178 e,TOI-178,1,1,6,Published Confirmed,0,9.961881,11745000.0,2.207,3.86,3.86,Mass,,600.0,4316.0,452622.3,-0.23,[Fe/H],-0.879,7.1,62.699,0.3586444760384651,1.3208348950581,184.51019979397987,152.30176023120828,178.61240365395753,150.13005326911448,0.5131853149587673,0.4790897284560584,0.40315431829420556
32942,32942,TOI-178 f,TOI-178,1,1,6,Published Confirmed,0,15.231915,15585000.000000002,2.287,7.72,7.72,Mass,,521.0,4316.0,452622.3,-0.23,[Fe/H],-0.879,7.1,62.699,0.6446183251032356,1.8349811873156363,160.17454034797038,132.21417822136317,155.05462401354055,130.32890487474094,0.4971668635342383,0.45921599658144824,0.4390881092840138
32944,32944,TOI-178 g,TOI-178,1,1,6,Published Confirmed,0,20.7095,19125000.0,2.87,3.94,3.94,Mass,,470.0,4316.0,452622.3,-0.23,[Fe/H],-0.879,7.1,62.699,0.16646938401132755,1.1702083988001704,144.59263352086174,119.35227768590696,139.97078672427708,117.65040524636417,0.34372404481523,0.32031610194861143,0.25392752185443895
32945,32945,TOI-1789 b,TOI-1789,1,1,1,Published Confirmed,0,3.208664,7323000.0,16.141,222.47988,222.47988,Mass,,1927.0,5991.0,1511062.14,0.373,[Fe/H],0.736,2.73,229.067,0.05284248952167092,3.707969902242885,592.041803079537,488.693897899155,573.1174191439434,481.7254955050672,0.1117375612125765,0.12190491916406238,0.2219548670212008
32951,32951,TOI-181 b,TOI-181,1,1,1,Published Confirmed,0,4.532,8085000.000000001,6.956,46.1687,46.1687,Mass,0.1543,895.0,4994.0,515293.08,0.272,[m/H],-0.526,5.4,96.2338,0.13701015792809426,2.5730610140707344,272.4939582741072,224.92691213740713,263.78379581651456,221.71962586534147,0.31472434507936176,0.29727957293610285,0.3274668929711097
32953,32953,TOI-1811 b,TOI-1811,1,1,1,Published Confirmed,0,3.7130765,6583500.0,11.142,308.92921,308.92921,Mass,0.052,962.0,4766.0,536183.34,0.306,[Fe/H],-0.56,5.9,128.23,0.22307625879881288,5.259009533553698,296.1204970758588,244.42915890585445,286.65512157582924,240.94378546229956,0.26404909977157454,0.2556532607659046,0.2995344115064108
32956,32956,TOI-1842 b,TOI-1842,1,1,1,Published Confirmed,0,9.5739,15015000.0,11.657,68.01528,68.01528,Mass,,,6230.0,1406610.84,0.22,[M/H],0.74,2.49,223.465,0.04288742205305403,2.412492073792467,414.4138118384525,342.07297524795365,401.1672369468647,337.19527542557825,0.16134522981598892,0.17468376527334661,0.25716224204755145
32962,32962,TOI-1937 A b,TOI-1937 A,1,2,1,Published Confirmed,0,0.94667944,2898000.0,13.978,638.8351,638.8351,Mass,0.0,2097.0,5814.0,752049.3600000001,0.196,[Fe/H],0.08,3.6,415.135,0.23363478427303008,6.7519297511667915,645.13068491257,532.5154869544249,624.509335699704,524.9222221106584,0.14532458403850407,0.15776683246681053,0.29871965438732856
32965,32965,TOI-201 b,TOI-201,1,1,1,Published Confirmed,0,52.97818,45000000.0,11.299,133.4886,133.4886,Mass,0.28,759.0,6394.0,919171.4400000001,0.24,[Fe/H],0.415,0.87,113.825,0.09242894442613504,3.432876131666624,198.5366240507683,163.87970609243376,192.1904787629353,161.5429064454347,0.1889752314319855,0.17678144538200138,0.19467325582943623
32966,32966,TOI-2025 b,TOI-2025,1,1,1,Published Confirmed,0,8.8720982,13380000.0,11.893,1144.18227,1144.18227,Mass,0.394,1166.0,5977.0,1016659.32,0.15,[Fe/H],0.387,4.5,335.985,0.6793675484970737,9.79620682449688,358.27692074701406,295.73544303195604,346.82473955269415,291.5184810914046,0.2543773583309493,0.26919254384967906,0.3667917840197209
32990,32990,TOI-2109 b,TOI-2109,1,1,1,Published Confirmed,0,0.67247414,2686500.0,15.098,1595.4986,1595.4986,Mass,,3646.0,6540.0,1183781.4,0.068,[Fe/H],0.673,1.77,262.041,0.4630437271906782,10.267023390936085,942.6565015547701,778.1046502604705,912.5248563533428,767.009471189369,0.11269642911747978,0.12277784775294573,0.24547483345534551
32995,32995,TOI-2136 b,TOI-2136,1,1,1,Published Confirmed,0,7.851928,8550000.0,2.19,6.37,6.37,Mass,0.0,395.0,3342.0,236756.28000000003,0.03,[Fe/H],-1.886,4.6,33.3631,0.6057465212529431,1.7033492632234044,121.1194339009081,99.97660292988128,117.24789871998,98.55101287074811,0.4172510257068236,0.3830106131612863,0.3470569364736093
32996,32996,TOI-2145 b,TOI-2145,1,1,1,Published Confirmed,0,10.26075,16620000.0,11.982,1671.77742,1671.77742,Mass,0.208,1484.0,6177.0,1914940.5,0.247,[Fe/H],0.997,1.8,224.731,0.9706761305626628,11.797245527713052,456.7003873519844,376.97792842697544,442.10213866611895,371.6025105839815,0.22223095961193598,0.2299299732388886,0.42376139198618173
32998,32998,TOI-2152 A b,TOI-2152,1,3,1,Published Confirmed,0,3.3773512,7596000.0,14.359,899.45439,899.45439,Mass,0.057,1802.0,6630.0,1121110.62,0.282,[Fe/H],0.653,0.83,303.006,0.30345227668589236,7.904665985811101,554.1845469896407,457.4450740051224,536.4702553908834,450.9222560152193,0.16332403758557998,0.17622034664882558,0.33172581217939834
33000,33000,TOI-2154 b,TOI-2154,1,1,1,Published Confirmed,0,3.8240801,7695000.0,16.287,292.40213,292.40213,Mass,0.117,1580.0,6280.0,974878.7999999999,0.011,[Fe/H],0.435,2.9,296.46,0.06759912642930323,4.231806156222031,485.67145357642465,400.8917520892114,470.1471561260919,395.1753413529033,0.1322157233524179,0.14330336211010425,0.25798633696292617
33010,33010,TOI-2180 b,TOI-2180,1,1,1,Published Confirmed,0,260.79,124200000.0,11.321,875.61726,875.61726,Mass,0.3683,348.0,5695.0,1142000.88,0.253,[Fe/H],0.406,8.1,116.685,0.6027591106399324,8.783564805942857,118.88747182488997,98.13425625567884,115.08728043596531,96.73493665976285,0.1707782583754646,0.15540689887447823,0.173647178122057
33016,33016,TOI-2193 A b,TOI-2193 A,1,2,1,Published Confirmed,0,2.1225735,4978500.0,19.84,298.7587,298.7587,Mass,0.0,1763.0,5966.0,870427.5,0.027,[Fe/H],0.25,5.5,337.064,0.03821020770389855,3.8756584306724298,542.8097425647182,448.0558763448533,525.459042126264,441.6669411551368,0.09884133528106542,0.10760537472234918,0.19529413502458987
33018,33018,TOI-2196 b,TOI-2196,1,1,1,Published Confirmed,0,1.1947268,3351000.0,3.51,26.0,26.0,Mass,0.0,1860.0,5634.0,724195.68,0.14,[Fe/H],-0.004,4.5,259.947,0.600531564775078,2.718248543529487,571.6229748395587,471.8394178417936,553.3512707369065,465.11134748322576,0.3776272657866323,0.40768309968223215,0.7036553248602172
33021,33021,TOI-2202 b,TOI-2202,1,1,2,Published Confirmed,0,11.9101,14346000.0,11.321,310.83618,310.83618,Mass,0.042,,5144.0,550110.18,0.04,[Fe/H],-0.401,7.48,235.933,0.2139740134993615,5.233345828298899,219.82722440718564,181.4537801234747,212.8005334327671,178.8663875751322,0.2283952017484331,0.21321174217243086,0.24297691346275374
33025,33025,TOI-2207 b,TOI-2207,1,1,1,Published Confirmed,0,8.001968,12810000.0,11.153,203.41018,203.41018,Mass,0.174,1259.0,6101.0,1086293.52,0.181,[Fe/H],0.484,3.3,373.345,0.14644731660962665,4.265270109404245,387.1883886366348,319.60007195422634,374.81206371523535,315.04281859948145,0.2148334494444203,0.23078078582467834,0.3264925601878718
33026,33026,TOI-2236 b,TOI-2236,1,1,1,Published Confirmed,0,3.5315902,7513500.0,14.37,502.16888,502.16888,Mass,0.0,1688.0,6248.0,1093256.94,0.119,[Fe/H],0.533,2.52,355.59,0.16902982115457119,5.9040844643979105,520.0268220076791,429.2499842699478,503.40436868548056,423.12920676337137,0.15805659733175778,0.1709324990763936,0.3149762362045959
33032,33032,TOI-2285 b,TOI-2285,1,1,1,Published Confirmed,0,27.26955,20445000.0,1.74,19.5,19.5,Mass,0.3,284.0,3491.0,320317.32,-0.05,[Fe/H],-1.542,,42.409,3.6971809565305063,3.3434800008197003,95.47800419301048,78.81118831476456,92.42608725175015,77.68740100885373,0.26046395950876505,0.22529925232259695,0.22461741231085236
33037,33037,TOI-2338 b,TOI-2338,1,1,1,Published Confirmed,0,22.65398,23700000.0,11.209,1900.61387,1900.61387,Mass,0.676,799.0,5581.0,731159.1,0.22,[Fe/H],-0.013,7.0,313.996,1.3479603809242917,13.005275625881529,213.83200920001374,176.5051007006747,206.99695292734577,173.98827254901565,0.23103982273206833,0.20441491535690334,0.2566776914347633
33039,33039,TOI-2364 b,TOI-2364,1,1,1,Published Confirmed,0,4.0197517,7306500.000000001,8.608,71.51139,71.51139,Mass,0.0,1091.0,5306.0,619744.38,0.344,[Fe/H],-0.252,3.5,219.614,0.11198304838777627,2.8786742893108257,335.6156432550006,277.02995978509364,324.88782090409205,273.0797237748586,0.25730491531331834,0.27600936975726637,0.32421185647801504
33048,33048,TOI-2421 b,TOI-2421,1,1,1,Published Confirmed,0,4.3474032,8145000.0,10.368,105.83686,105.83686,Mass,0.0,1534.0,5607.0,1218598.5,0.19,[Fe/H],0.436,7.5,327.927,0.09484966948994057,3.191001639162462,472.33632402350014,389.88442725790486,457.2382787570128,384.3249725816028,0.1849296517584032,0.2003790931457831,0.34591018683817104
33052,33052,TOI-244 b,TOI-244,1,1,1,Published Confirmed,0,7.397225,8385000.0,1.52,2.68,2.68,Mass,,458.0,3433.0,299427.06,-0.39,[Fe/H],-1.643,7.0,22.0337,0.7622332175628312,1.3261774875370151,140.66801407365656,116.11274702194157,136.17161619779623,114.45706782356316,0.5505472970568013,0.5073278190383129,0.3761986651537655
33056,33056,TOI-2497 b,TOI-2497,1,1,1,Published Confirmed,0,10.655669,17490000.0,11.142,1531.93292,1531.93292,Mass,0.195,1595.0,7360.0,1643367.1199999999,0.094,[Fe/H],1.167,1.0,285.289,1.1062012055264734,11.711009833416288,490.9666412188653,405.26260204546713,475.2730851732182,399.483866321163,0.2150850572186329,0.2205509072054045,0.4403468622002153
33059,33059,TOI-251 b,TOI-251,1,1,1,Published Confirmed,0,4.93777,8611500.0,2.74,317.83,317.83,Mass,0.0,,5875.0,612780.96,-0.106,[Fe/H],-0.08,0.18,99.523,15.43217147455153,10.756679053366323,341.31665967263405,281.7357962997258,330.4066065688475,277.7184586484365,0.20400125660881244,0.2042586322958258,0.2699727819271862
33060,33060,TOI-2525 b,TOI-2525,1,1,2,Published Confirmed,0,23.2856,22665000.0,8.676,26.69759,26.69759,Mass,0.17,,5096.0,550110.18,0.14,[Fe/H],-0.44,3.99,395.398,0.04083168197096868,1.7519927561877173,171.00902385699328,141.1573743777961,165.54278750833114,139.1445778666897,0.16956999314390786,0.15879977298258616,0.1559402674803723
33063,33063,TOI-2525 c,TOI-2525,1,1,2,Published Confirmed,0,49.2519,37350000.0,10.133,208.81326,208.81326,Mass,0.157,,5096.0,550110.18,0.14,[Fe/H],-0.44,3.99,395.398,0.20046002795402418,4.533838684795934,133.2145268521006,109.96035422755236,128.95637677074745,108.392403468175,0.1763824470196942,0.16253670429255848,0.17606153517468257
33067,33067,TOI-2567 b,TOI-2567,1,1,1,Published Confirmed,0,5.983944,10080000.0,10.929,63.88351,63.88351,Mass,0.0,1352.0,5611.0,1176817.98,0.241,[Fe/H],0.405,7.6,504.775,0.04888001526869592,2.414683531766447,417.07736742113553,344.27157567312935,403.74565302044846,339.36252548490927,0.17088320439844096,0.18501216197134018,0.27396021389249464
33069,33069,TOI-257 b,TOI-257,1,1,1,Published Confirmed,0,18.38818,22920000.0,7.163,43.86032,43.86032,Mass,0.0,1027.0,6095.0,1302159.54,0.175,[Fe/H],0.636,,76.9028,0.11919849809923644,2.4714081278552293,315.9290656168484,260.7799073187977,305.83051699570757,257.06138466808727,0.2965759599861283,0.30889730707285057,0.3443391926170936
33070,33070,TOI-2570 b,TOI-2570,1,1,1,Published Confirmed,0,2.9887615,6217500.0,13.641,260.61929,260.61929,Mass,0.0,1431.0,5771.0,759012.78,0.191,[Fe/H],0.079,4.4,361.857,0.10255380335204312,4.365522414751154,440.18880443723305,363.3486377702634,426.1183420205767,358.16756322097206,0.16736509564303273,0.18067376703108426,0.2953632514718136
33073,33073,TOI-2583 A b,TOI-2583 A,1,2,1,Published Confirmed,0,4.5207265,8565000.0,14.46,79.4571,79.4571,Mass,0.0,1456.0,5936.0,1030586.16,0.158,[Fe/H],0.388,4.4,566.189,0.026248934083850206,2.3411986062763153,448.0569374053012,369.84329498763134,433.73497320554515,364.5696115779873,0.1238198079659961,0.13445023718363044,0.216052698434077
33075,33075,TOI-2587 A b,TOI-2587 A,1,2,1,Published Confirmed,0,5.45664,9525000.0,12.072,69.28659,69.28659,Mass,0.0,1445.0,5760.0,1204671.66,0.13,[Fe/H],0.471,6.7,373.675,0.03933646673135982,2.3927153112961546,445.6710228075106,367.8738700267859,431.42532343170996,362.62826911558113,0.14893645788688753,0.16161778838666366,0.2577181209085538
33076,33076,TOI-2589 b,TOI-2589,1,1,1,Published Confirmed,0,61.6277,45000000.0,12.106,1112.39942,1112.39942,Mass,0.522,592.0,5579.0,745085.9400000001,0.12,[Fe/H],-0.004,11.0,200.273,0.6262425695016378,9.573838350014475,155.98779993577804,128.75828290977603,151.00171111586977,126.92228799812662,0.19757457860043284,0.18095266913933594,0.20726386063037866
33084,33084,TOI-270 b,TOI-270,1,1,3,Published Confirmed,0,3.3601538,4795500.0,1.206,1.58,1.58,Mass,0.034,581.0,3506.0,264609.96,-0.2,[Fe/H],-1.712,,22.4793,0.8997026598826391,1.1431703132480626,178.76394986559885,147.55858625059327,173.04983034987725,145.45451333528072,0.7114750703394728,0.6592190977891089,0.4300922490503535
33085,33085,TOI-270 c,TOI-270,1,1,3,Published Confirmed,0,5.6605731,6789000.0,2.355,6.15,6.15,Mass,0.027,488.0,3506.0,264609.96,-0.2,[Fe/H],-1.712,,22.4793,0.47031217583318646,1.613980006116442,150.24290953220768,124.01623113282224,145.44045387992298,122.2478542682464,0.4547782707614273,0.42074364107790896,0.37959896931304243
33090,33090,TOI-270 d,TOI-270,1,1,3,Published Confirmed,0,11.379573,10815000.0,2.133,4.78,4.78,Mass,0.032,387.0,3506.0,264609.96,-0.2,[Fe/H],-1.712,,22.4793,0.49197062367946903,1.4951148973720556,119.03745352841983,98.25805687740915,115.23246803319027,96.85697197871728,0.40721012207861634,0.37459139284063,0.32061465812613554
33094,33094,TOI-2796 b,TOI-2796,1,1,1,Published Confirmed,0,4.8084983,8535000.0,17.262,139.8445,139.8445,Mass,0.0,1205.0,5764.0,745085.9400000001,0.239,[Fe/H],0.055,4.0,350.343,0.027155380630217593,2.842714124443168,370.5485575026796,305.86492032314493,358.70411825449526,301.50351975904596,0.12634046013342626,0.13627219266546997,0.1804429023437731
33095,33095,TOI-2803 A b,TOI-2803 A,1,2,1,Published Confirmed,0,1.96229325,4777500.000000001,18.114,309.8827,309.8827,Mass,0.0,1893.0,6280.0,870427.5,-0.105,[Fe/H],0.336,3.7,494.818,0.05207605559574074,4.130927112489442,582.2326312236517,480.59703310940415,563.6217936176,473.74408583405085,0.10539781829199592,0.11488434957898218,0.21039922360967261
33097,33097,TOI-2818 b,TOI-2818,1,1,1,Published Confirmed,0,4.039709,7394999.999999999,15.278,225.65817,225.65817,Mass,0.0,1376.0,5721.0,856500.66,-0.02,[Fe/H],0.164,9.5,312.674,0.06320266420963273,3.8383831694783748,423.86523781133315,349.87454293349066,410.3165517969847,344.8855987038579,0.14734227420946458,0.15915666785770502,0.24815485986279504
33099,33099,TOI-2842 b,TOI-2842,1,1,1,Published Confirmed,0,3.5514058,7125000.0,12.845,117.59651,117.59651,Mass,0.0,1471.0,5910.0,877390.92,0.233,[Fe/H],0.246,4.7,460.995,0.055421202945081446,3.021942596921231,452.6937049467141,373.67065986571737,438.2235282918285,368.34240115092115,0.15251793875735092,0.16529265225429876,0.2724150363108575
33102,33102,TOI-2977 b,TOI-2977,1,1,1,Published Confirmed,0,2.3505614,5079000.0,13.159,533.95172,533.95172,Mass,0.0,1544.0,5691.0,745085.9400000001,0.013,[Fe/H],0.037,9.8,,0.23405459405879145,6.3620283449668955,475.3984739228782,392.41204264332976,460.202548236355,386.81654609870844,0.18422650012731578,0.19835444396548169,0.36014907606008617
33104,33104,TOI-3023 b,TOI-3023,1,1,1,Published Confirmed,0,3.9014971,7575000.000000001,16.432,197.05361,197.05361,Mass,0.0,1596.0,5760.0,1162891.14,0.085,[Fe/H],0.444,7.0,389.916,0.04436055363227552,3.458621468141049,492.0458475629041,406.15342014676077,476.3177951099188,400.36198203550117,0.12074391196136158,0.13112903667718728,0.23371848612333232
33106,33106,TOI-3235 b,TOI-3235,1,1,1,Published Confirmed,0,2.59261842,4063500.0,11.4,211.35589,211.35589,Mass,0.029,604.0,3388.8,257646.54,0.264,[Fe/H],-1.79,,72.811,0.14248975574178513,4.300419278853761,185.67214626287924,153.26087518910984,179.73720895989226,151.07549197856957,0.1941163160952781,0.18080286497713816,0.20071187418517455
33107,33107,TOI-3331 A b,TOI-3331 A,1,2,1,Published Confirmed,0,2.0180231,4716000.0,12.98,721.47048,721.47048,Mass,0.0,1488.0,5609.0,661524.9,0.148,[Fe/H],-0.093,2.1,217.193,0.32951738275355763,7.446084922347961,457.7833484511141,377.871845846411,443.1504833386371,372.4836814225453,0.19777908416372825,0.21216439968786427,0.3727452663454431
33110,33110,TOI-3362 b,TOI-3362,1,1,1,Published Confirmed,0,18.09547,22950000.0,12.801,1598.35906,1598.35906,Mass,0.815,,6532.0,1274305.86,0.017,[M/H],0.739,2.14,366.987,0.7610733157411038,11.160181894397546,335.0082828038302,276.5286212904665,324.2998744914329,272.58553398495417,0.2534495176436432,0.26732256794303355,0.34062259456398997
33112,33112,TOI-3364 b,TOI-3364,1,1,1,Published Confirmed,0,5.8768918,10125000.0,12.229,530.77344,530.77344,Mass,0.0,1264.0,5706.0,988805.6399999999,0.387,[Fe/H],0.286,5.4,277.899,0.28988129210523883,6.579837483472832,388.59693758721284,320.7627420114069,376.17558895128155,316.1889098680631,0.22281801243458338,0.2381651197627246,0.34714960043693693
33114,33114,TOI-3540 A b,TOI-3540 A,1,2,1,Published Confirmed,0,3.119999,6433500.0,23.539,375.03752,375.03752,Mass,0.0,1498.0,5810.0,856500.66,0.176,[Fe/H],0.19,6.0,,0.028720667710011607,3.986570079210782,461.2891471971045,380.7656659204605,446.54422060328466,375.33623782860985,0.09394690201025073,0.1018224224075075,0.17543533248922977
33118,33118,TOI-3688 A b,TOI-3688 A,1,2,1,Published Confirmed,0,3.246075,6840000.0,13.081,311.47184,311.47184,Mass,0.0,1534.0,5950.0,905244.6,0.262,[Fe/H],0.283,3.3,396.378,0.1389887958441487,4.8735448782807085,471.9748301176257,389.5860363925814,456.88833986200007,384.03083654252305,0.1725687368741663,0.18639406622968363,0.33082830659016865
33119,33119,TOI-3693 b,TOI-3693,1,1,1,Published Confirmed,0,9.088516,12195000.0,12.599,324.18498,324.18498,Mass,0.0,801.0,5321.0,550110.18,0.071,[Fe/H],-0.344,3.0,176.436,0.16190807247670402,5.066224782237447,246.38030434461515,203.3717056286556,238.50485458864662,200.4717801696268,0.21963722903748562,0.2060263141706043,0.23702274552357896
33123,33123,TOI-3757 b,TOI-3757,1,1,1,Published Confirmed,0,3.438753,5767500.0,12.0,85.3,85.3,Mass,0.14,759.0,3913.0,431732.04,0.0,[Fe/H],-1.06,7.1,181.139,0.04930479233047795,2.6628085380749815,237.24828847595427,195.83379123254446,229.66474002409223,193.04135068682183,0.17987676537078146,0.16958674543233765,0.18693419877454834
33126,33126,TOI-3807 b,TOI-3807,1,1,1,Published Confirmed,0,2.8989727,6315000.0,18.495,330.54154,330.54154,Mass,0.0,1646.0,5772.0,1023622.74,0.278,[Fe/H],0.332,5.6,421.745,0.052185143264969855,4.222230158537365,505.25452562694596,417.05636709347243,489.10426296234147,411.10946127127715,0.11426987251069741,0.12405213066929843,0.22447395597622935
33128,33128,TOI-3819 b,TOI-3819,1,1,1,Published Confirmed,0,3.2443141,6916500.0,13.137,352.78953,352.78953,Mass,0.0,1633.0,5859.0,1072366.68,0.273,[Fe/H],0.4,4.5,558.141,0.15542144017249218,5.175660635196909,502.05777728525317,414.41764901718375,486.0096974270806,408.5083693029684,0.16841091490667334,0.18210194808222857,0.3317956807776631
33129,33129,TOI-3884 b,TOI-3884,1,1,1,Published Confirmed,0,4.5445697,5310000.0,6.0,16.5,16.5,Mass,0.32,463.0,3269.0,208902.6,0.23,[Fe/H],-2.032,,43.1448,0.07629815460284982,1.6562366670734487,141.30242954314923,116.63641776117186,136.7857528257326,114.97327141666955,0.20567672629227193,0.19151032410170432,0.17926494857540198
33132,33132,TOI-3912 b,TOI-3912,1,1,1,Published Confirmed,0,3.4936264,6945000.0,14.28,129.03833,129.03833,Mass,0.0,1512.0,5725.0,967915.3799999999,0.187,[Fe/H],0.273,7.5,465.992,0.0442606667977646,3.0022808176610942,465.7048540792447,384.41055889421443,450.81878114753107,378.92915740745417,0.13526243677058056,0.14676617698329317,0.24983943085473648
33134,33134,TOI-3976 A b,TOI-3976 A,1,2,1,Published Confirmed,0,6.607662,11145000.0,12.274,55.61997,55.61997,Mass,0.0,1295.0,5975.0,1044513.0,0.182,[Fe/H],0.413,3.8,516.087,0.0300438949186589,2.1260739385150793,398.48029778313344,328.9208446882156,385.7430314164803,324.23068422042564,0.1492075786501069,0.16153264422427924,0.22614995640949923
33135,33135,TOI-4087 b,TOI-4087,1,1,1,Published Confirmed,0,3.1774835,6703500.0,13.047,232.01474,232.01474,Mass,0.0,1458.0,6060.0,772939.6200000001,0.237,[Fe/H],0.176,0.8,301.676,0.10434398778313984,4.211710441118918,448.27661393328935,370.02462437717963,433.94762785951076,364.7483553486874,0.17035094174020413,0.18401334147955611,0.30609492168739594
