,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,luminosity,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Arrakis,similarityIndex_Erid
796,HD 191939 b,HD 191939,0,11700000.0,3.39,10.4,5348.0,654561.48,-0.187,0.26663557026013834,1.7493345302550707,2.248062231248703,1.8556363567476135,2.17620380410054,1.8407372560372715,0.008034467368650863,0.007171427678855076,0.0060949306974537
806,KOI-94 b,KOI-94,0,7678500.0,1.71,10.5,6182.0,1058439.84,0.479,2.0974171209885655,2.4748714323257794,4.071580876088258,3.360838235741803,3.9414343909530465,3.3148779500374403,0.018114701436577847,0.015330605807780428,0.013807294440347227
818,TOI-1759 b,TOI-1759,0,17655000.0,3.14,10.8,4065.0,417805.2,-1.057,0.34843249612031807,1.852264921049402,1.1090915569473976,0.9154864965149281,1.0736398805045804,0.9869819558333176,0.004292056083727247,0.0038216186073929156,0.0033142040591121525
824,Kepler-79 b,Kepler-79,0,17550000.0,3.47,10.9,6174.0,905244.6,0.342,0.26056850093375,1.7701275434749184,2.4889300991514434,2.054457886970261,2.409372425115258,2.033708515173086,0.008759093502076072,0.007819296632931565,0.00668480302831667
838,HD 136352 c,HD 136352,0,25815000.0,2.916,11.24,5664.0,738122.52,0.016,0.4527803732853807,1.9608548379500061,1.7010426214361187,1.4041054953184364,1.6466694614811603,1.4102706290118399,0.007035598894900904,0.006252186451385623,0.0055430717638145785
840,K2-266 b,K2-266,0,1959000.0,3.3,11.26782,4285.0,487439.39999999997,-0.823,0.31317127605931594,1.8455211584292108,3.8096409133131095,3.144622994253273,3.687867236310445,3.10217844934128,0.014053607546452707,0.012535112898880275,0.010900132194723048
841,HD 136352 c,HD 136352,0,25935000.0,2.608,11.29,5850.0,703305.42,0.034,0.6357041134572731,2.0780176198178864,1.714778911921394,1.4154439536925025,1.6599666768307915,1.4208454242637043,0.007744053722503136,0.0068612446835617244,0.0061839917373320155
860,TOI-1260 c,TOI-1260,0,9840000.0,2.82,11.8,4227.0,452622.3,-0.857,0.525555424785381,2.04301943359304,1.6668776018725961,1.375904384357264,1.6135965133626338,1.3840505755875225,0.007123154194085965,0.006321117338171121,0.005695344265534425
878,K2-199 c,K2-199,0,9930000.0,2.85,12.4,4491.0,473512.56000000006,-0.733,0.5350211444624547,2.0832647279981895,1.7820777008483943,1.4709949423449205,1.7251142863758115,1.4729011594968118,0.007588864267125524,0.006732876540679419,0.006086222612286791
918,TOI-1064 b,TOI-1064,0,9228000.0,2.587,13.5,4734.0,508329.66,-0.623,0.778804268645725,2.2815223007375547,1.9694613721203962,1.6256685755921763,1.906508312119462,1.6195702125404947,0.009068866411143284,0.00801750905124653,0.0072847201260740554
924,TOI-125 d,TOI-125,0,20550000.0,2.93,13.6,5320.0,591890.7,-0.285,0.5400324888904852,2.1517494085291085,1.603228213894223,1.323365750517133,1.551981653096836,1.3355461299642675,0.00674891354383963,0.0059855071707525164,0.0054290729261800815
934,Kepler-10 c,Kepler-10,0,36150000.0,2.35,13.98,5708.0,738122.52,0.002,1.075938444146386,2.4359911312442457,1.4259263986805102,1.1770140660065298,1.380347220838396,1.2034851835296974,0.006841992035667272,0.0058149548160863354,0.00556511382032247
935,GJ 3470 b,GJ 3470,0,5220000.0,4.2,14.0,3600.0,348171.0,-1.538,0.18874002375473056,1.8234565569215189,1.5463792327172745,1.276440431969607,1.496949827297335,1.2926587835144678,0.004724132649563576,0.004221611999781282,0.0036724376022366978
938,Kepler-62 d,Kepler-62,0,18000000.0,1.95,14.0,4925.0,445658.88,-0.678,1.8858538923367523,2.6761026026587804,1.366202285738172,1.1277155039784028,1.3225321657322688,1.1603378308595842,0.005992837952694662,0.005067644920132344,0.004809041395918278
946,K2-266 e,K2-266,0,18735000.0,2.73,14.3,4285.0,487439.39999999997,-0.823,0.7019916352669606,2.285823764134712,1.231897039249282,1.0168548281383474,1.1925199337499555,1.0667964939343895,0.005500413710876042,0.004865417974189732,0.004425220081614247
955,HD 207897 b,HD 207897,0,17445000.0,2.501,14.4,5070.0,543146.76,-0.444,0.9194016054841742,2.3965166378490648,1.5878730335517686,1.310690998674499,1.5371172950691054,1.323918673459375,0.0075185352888640766,0.006581155754782756,0.006045368675656442
965,K2-263 b,K2-263,0,38594999.99999999,2.41,14.8,5368.0,591890.7,-0.26,1.0560741894588694,2.4750181304932606,1.1868224080724075,0.9796485074163725,1.148886095472686,1.0367579636111923,0.005662616514989998,0.004812398051028014,0.00461434674433974
973,TOI-2136 b,TOI-2136,0,8100000.0,2.09,15.0,3366.0,236756.28000000003,-1.886,1.6411045199105554,2.675645266484773,1.0160351920506394,0.8386742216904537,0.9835580257991581,0.9314813449075755,0.004525718979701273,0.0038304565314613214,0.0036794095229442402
989,TOI-1231 b,TOI-1231,0,19320000.0,3.65,15.4,3553.0,334244.16,-1.487,0.3163195020872511,2.051492702467195,0.8277471595223751,0.6832540941498334,0.8012885463519568,0.8372924526075729,0.0029438695786787664,0.002620680603620169,0.002381060001788182
991,KOI-94 c,KOI-94,0,15195000.0,4.32,15.6,6182.0,1058439.84,0.479,0.1932667745816669,1.8979137580235532,2.894349072409655,2.3891061791909576,2.801832339967789,2.360489017603674,0.008716653886759141,0.007790583763693687,0.006904649359486038
999,TOI-1266 b,TOI-1266,0,11175000.0,2.458,15.9,3573.0,292463.64,-1.58,1.0693880569919392,2.5401751970112976,1.0316383881800664,0.8515536952284907,0.9986624718865444,0.9404337887003296,0.0048612154938807925,0.004129943379684749,0.003970480386088629
1005,TOI-942 b,TOI-942,0,7470000.0,4.242,16.0,4969.0,619744.38,-0.359,0.20935909437253833,1.9396827676235229,2.54824370035781,2.1034175969454725,2.466790090331981,2.0813916512442603,0.007857101924971736,0.0070177558983371855,0.006270036386940403
1006,Kepler-20 c,Kepler-20,0,13950000.0,3.07,16.1,5455.0,654561.48,-0.149,0.5557693476916611,2.287177123497883,2.1043315005067798,1.7369955265075772,2.0370673697710586,1.7262827142519428,0.008672225378769029,0.007687932884442583,0.007022314817686764
1010,HD 219134 d,HD 219134,0,35550000.0,1.61,16.17,4699.0,543146.76,-0.577,3.870046940604108,3.1651778669584214,1.0303421286223426,0.8504837131213862,0.9974076467569692,0.9396842752718014,0.0037974810014981914,0.003193325577885648,0.002857090917033983
1013,BD+20 594 b,BD+20 594,0,36150000.0,2.23,16.3,5766.0,647598.06,-0.056,1.4681041156136714,2.700209239131451,1.3791042896764827,1.1383653103983662,1.3350217621770593,1.169588958636938,0.006169630744010446,0.005226758267268777,0.005037059055551897
1016,Kepler-18 d,Kepler-18,0,17580000.0,6.98,16.4,5345.0,772939.6200000001,-0.031,0.04816831131322712,1.5309121187808545,2.006281297928724,1.656061147484962,1.9421513034463858,1.6486242182248336,0.003639663425350728,0.003268766637799147,0.0026913626273587523
1039,Kepler-18 c,Kepler-18,0,11280000.0,5.49,17.3,5345.0,772939.6200000001,-0.031,0.10442702620525106,1.772935465235064,2.504648063569776,2.067432094633775,2.4245879709682274,2.0463391542383675,0.0059953898014296755,0.005372023163252089,0.0046625439705325665
1067,TOI-824 b,TOI-824,0,3265500.0,2.926,18.467,4600.0,480475.98,-0.71,0.7363041100385865,2.5090947513150925,3.14902723040813,2.5993272498901345,3.048369810574084,2.5664985152450783,0.013558648781540393,0.011990339944389363,0.011034774709718595
1069,HAT-P-26 b,HAT-P-26,0,7185000.0,6.333,18.751,5079.0,550110.18,-0.42,0.073736040093133,1.718555338138963,2.508637291742826,2.070724955805667,2.4284496850279824,2.049545438817631,0.005216665081017694,0.004679109701749316,0.004027222701432026
1083,TOI-2285 b,TOI-2285,0,20445000.0,1.74,19.5,3491.0,320317.32,-1.542,3.6971809565305063,3.3434800008197003,0.7795746397739614,0.6434906579785642,0.754655842295817,0.8179439478028994,0.0028240734952241927,0.002374288840080505,0.002195232430765112
1086,HD 183579 b,HD 183579,0,20010000.0,3.55,19.7,5788.0,682415.16,0.012,0.43980990698777445,2.352745680786556,1.9276479280269145,1.5911541631430155,1.8660314183600593,1.58665826594531,0.007221831571574127,0.006411781539797149,0.005893086616075043
1095,K2-182 b,K2-182,0,7890000.0,2.69,20.0,5170.0,550110.18,-0.408,1.026259041970979,2.7232963631856077,2.4105312084865567,1.989744450738722,2.333479524229049,1.9707709920671863,0.010954958649525224,0.009311058833201697,0.008995144660503
1096,Kepler-10 c,Kepler-10,0,36105000.0,2.227,20.0,5627.0,738122.52,0.002,1.8086443892448536,2.9930290878534134,1.4268147341827386,1.1777473320309355,1.3812071610448522,1.2041329080914298,0.005961507301678107,0.005039233790286372,0.004896989568842963
1101,Kepler-20 d,Kepler-20,0,51795000.0,2.75,20.1,5455.0,654561.48,-0.149,0.9653433669612231,2.700148999547307,1.0920872617072008,0.9014505023017909,1.0571791208897499,0.9764802584584122,0.0049614897026039745,0.004267045278350093,0.004033466366035911
1114,K2-24 b,K2-24,0,23100000.0,5.68,21.0,5743.0,842573.82,0.158,0.11446115619476802,1.9203992503382563,1.9513953699286624,1.610756207944132,1.8890197825992174,1.605338986721743,0.0046831516965234535,0.004191988720944987,0.0037601525305018158
1164,TOI-132 b,TOI-132,0,3900000.0,3.42,22.4,5397.0,626707.8,-0.222,0.5593112322636175,2.5560362243739303,3.8160930572421496,3.149948840080523,3.6941131399904252,3.1074162416781963,0.014837035597339374,0.013151722326362903,0.012181287426773532
1167,GJ 143 b,GJ 143,0,28725000.0,2.61,22.7,4640.0,480475.98,-0.686,1.2752289870958022,2.945430117099732,1.0765178651493585,0.8885989282200069,1.042107393983904,0.9669988096408445,0.004672251315383724,0.003960045871374,0.00386133754105327
1178,GJ 436 b,GJ 436,0,4308000.0,4.222,23.1688,3350.0,320317.32,-1.585,0.307491202296971,2.3396382024916376,1.6567745430364893,1.3675649340386546,1.603816394838079,1.3763204448107929,0.005445765350464378,0.004846181441436942,0.0044716604748063745
1185,HATS-38 b,HATS-38,0,7554000.0,6.882,23.51942,5732.0,765976.2000000001,0.072,0.0720719783850951,1.8463414427658218,3.2476017735474056,2.6806944396219876,3.1437934571196733,2.6463324696353077,0.006430332461183516,0.0057669107887801194,0.005125161801393327
1188,TOI-674 b,TOI-674,0,3750000.0,5.25,23.6,3514.0,292463.64,-1.614,0.16289881821665428,2.1175437797266086,1.7463674427263687,1.4415183325078047,1.6905454926429984,1.4452302761583795,0.00465306114709384,0.004156919649919153,0.0038292229143101213
1199,Kepler-4 b,Kepler-4,0,6840000.0,4.002,24.472,5857.0,1037549.58,0.354,0.38134850833681927,2.4697457006949906,4.014423712609536,3.3136585317614684,3.8861042337781266,3.2684559208983957,0.013829443857419233,0.01229671084750264,0.011405932472747203
1200,K2-25 b,K2-25,0,4305000.0,3.44,24.5,3207.0,201939.18,-2.088,0.6011385750600142,2.665384508023469,1.2406940007808616,1.0241161758982098,1.2010357038578479,1.0727478626463072,0.004884420000579856,0.00432168853441239,0.004007147020986791
1221,HAT-P-11 b,HAT-P-11,0,7950000.0,4.73,25.743,4780.0,522256.5,-0.585,0.24297387242791854,2.3299953603429775,2.1687909674040444,1.7902028304017819,2.0994664151009568,1.7775327304613224,0.006493219666741336,0.005787444271182364,0.0053572004755319015
1228,TOI-1728 b,TOI-1728,0,5865000.0,5.05,26.78,3980.0,431732.04,-1.056,0.20769224425805438,2.2999354407448167,1.92538352754671,1.5892850405720755,1.8638393985527197,1.584878591088069,0.005445344962330215,0.0048572848140151165,0.004498385775051983
1231,K2-24 c,K2-24,0,37050000.0,7.82,27.0,5743.0,842573.82,0.158,0.05639327879143894,1.8558144578490234,1.5408386157483371,1.2718669952811301,1.4915863139758343,1.2885034742729122,0.0027342718953709652,0.002451528295208997,0.002187001162474761
1251,LTT 9779 b,LTT 9779,0,2518500.0,4.72,29.32,5443.0,661524.9,-0.149,0.278497827030094,2.489241494835562,4.9525661221655,4.088037078218293,4.794259289312208,4.03083588226265,0.01499999866624344,0.01336828706030704,0.012470999797072805
1258,Kepler-9 c,Kepler-9,0,34050000.0,8.08,29.9,5774.0,668488.32,-0.038,0.05661362278537491,1.9212592083293991,1.4357958774593833,1.1851607104319613,1.3899012256005963,1.2106906205429742,0.002508322563172551,0.0022483415503901268,0.0020353884659473527
1270,LP 714-47 b,LP 714-47,0,6255000.0,4.7,30.8,3950.0,403878.36,-1.125,0.2963063669501849,2.5567159308676293,1.7917920409174524,1.4790135293588307,1.7345181113761843,1.48044643635567,0.005545805215239589,0.004933871252311756,0.004597553815748214
1276,HATS-37 A b,HATS-37 A,0,7369500.0,6.793,31.46517,5326.0,612780.96,-0.256,0.10026031842981716,2.149514020480893,2.7222765903721395,2.247070985847019,2.635260087302406,2.22157295720581,0.00579974721160857,0.005191289107737649,0.0048249305557229874
1304,HD 89345 b,HD 89345,0,15990000.0,7.398,34.9613,5576.0,1218598.5,0.425,0.08624390906877351,2.1711642096558417,2.7351240498900236,2.257675769220826,2.6476968828177676,2.231935279231064,0.005415954528604171,0.004849354787881993,0.004520070450414611
1306,KOI-94 e,KOI-94,0,45690000.0,6.56,35.0,6182.0,1058439.84,0.479,0.1238341327837476,2.3069498345697,1.6691319914182348,1.3777652435207732,1.6157788422310022,1.385776976707228,0.003779009961108323,0.0033775514364038375,0.0031489546465988377
1307,Kepler-62 f,Kepler-62,0,107700000.0,1.41,35.0,4925.0,445658.88,-0.678,12.470806689822595,4.976001631753487,0.5585260176117373,0.4610286895368148,0.5406729526080104,0.7569904417245369,0.0013374032399286948,0.0011175515699727153,0.0009767743886393773
1314,HD 89345 b,HD 89345,0,15750000.0,6.86,35.7,5499.0,1155927.72,0.356,0.11045355791815653,2.278390171232061,2.6485671064922105,2.186228364934019,2.5639066981532586,2.1621559325517667,0.005717877250271926,0.0051146175869768405,0.0047741211686545765
1318,Kepler-22 b,Kepler-22,0,127350000.0,2.38,36.0,5518.0,682415.16,-0.102,2.6671993121688535,3.8843541583692778,0.7155694412056187,0.5906583244989456,0.6926965447859481,0.7955858834327048,0.0025247717287708808,0.002124681441088722,0.002108849125854271
1320,Kepler-62 e,Kepler-62,0,64050000.0,1.61,36.0,4925.0,445658.88,-0.678,8.6160599790815,4.722743517968379,0.7242553185394341,0.5978279791227525,0.7011047814588717,0.7983919583490127,0.0019159658481168788,0.001602690208287933,0.0014702845814375091
1326,TOI-942 c,TOI-942,0,13200000.0,4.793,37.0,4969.0,619744.38,-0.359,0.33563193594824403,2.7749374351303366,1.9169654897702861,1.5823364709402952,1.855690440050828,1.578265054141226,0.005968360595371465,0.005303334686713902,0.004976177035363219
1330,WASP-132 c,WASP-132,0,2730000.0,1.85,37.35,4714.0,522256.5,-0.597,5.8919528372684375,4.487613926693675,3.6755297019370268,3.0339224824001416,3.5580428371846917,2.993327855254146,0.01059147301113114,0.00888214586948124,0.008591714076576759
1335,HATS-7 b,HATS-7,0,6018000.0,6.311,38.1396,4985.0,564037.02,-0.434,0.1515533128942964,2.455246073261031,2.7190999284667856,2.244448847881828,2.6321849661484276,2.219011034019334,0.006485649392687358,0.005792664533170035,0.005425227649254176
1339,HD 89345 b,HD 89345,0,16725000.0,7.263,38.45743,5622.0,1204671.66,0.433,0.10025729123727581,2.298201772570115,2.686693947343307,2.2176997143779027,2.600814829496404,2.192882321255965,0.005528261970156547,0.0049461959429480855,0.004626350796111991
1346,HATS-72 b,HATS-72,0,9977550.000000002,8.097,39.85588,4656.1,501366.24,-0.659,0.07499008151091037,2.2158490920218075,1.8551938833334682,1.5313478296449006,1.795893338776396,1.5298631555908462,0.0034203460367313383,0.0030620551320838917,0.0028619396984927987
1349,Kepler-35 b,Kepler-35,0,90520500.0,8.16,40.363,5606.0,717232.26,-0.027,0.0741987864947344,2.221276836658375,0.8861919243007537,0.7314966333806453,0.8578651471562065,0.8635312688426149,0.0016292605275271472,0.0014580482490374178,0.0013619353911057124
1357,HD 95338 b,HD 95338,0,39300000.0,3.89,42.44,5212.0,605817.54,-0.31,0.7201291850240737,3.2988983614315286,1.1427598805026857,0.9432776156358753,1.1062320093078866,1.0082011749234994,0.004285127593814125,0.003780991676766007,0.0035768714367573036
1361,Kepler-9 b,Kepler-9,0,21450000.0,8.29,43.4,5774.0,668488.32,-0.038,0.07608691553992847,2.2851970130702766,1.808996022201158,1.493214352052746,1.7511721741484945,1.4938268394722503,0.003303803729537837,0.002957029453833691,0.0027710075924052492
1364,TOI-257 b,TOI-257,0,22920000.0,7.163,43.86032,6095.0,1302159.54,0.636,0.11919849809923644,2.4714081278552293,2.5795500189184795,2.1292590270044762,2.4970957147035406,2.1065801285495933,0.005520879844410642,0.004934710479421795,0.004637098035563617
1382,CoRoTID 223977153 b,CoRoTID 223977153,0,10649999.999999998,6.389,47.6745,5970.0,550110.18,-0.155,0.18258761821127442,2.7282406635842937,2.400084080198256,1.9811209923638133,2.323366334297337,1.9623925764219095,0.005872267623280727,0.0052368711882963045,0.004941872479313685
1406,GJ 414 A c,GJ 414 A,0,210000000.0,8.4,53.83,4120.0,473512.56000000006,-0.924,0.09071317391711736,2.5282999444882335,0.3471695390301082,0.2865669862803315,0.3360724009341583,0.7351501419017573,0.0006542966984945145,0.0005846976648219891,0.0005510577441958595
1411,Kepler-9 c,Kepler-9,0,33750000.0,9.225,54.347,5754.0,731159.1,0.037,0.06914492216080095,2.4241564712620565,1.5057898714276619,1.2429364241804932,1.4576578890152696,1.2623285047836406,0.002552717218456118,0.002284167431827693,0.0021534952916879633
1420,HATS-46 b,HATS-46,0,8050500.0,10.122,54.98459,5495.0,591890.7,-0.23,0.052957299789748065,2.327787744091299,2.6438683931503175,2.1823498676282265,2.5593581773397025,2.1583704195344056,0.004030239426448108,0.0036103805845961157,0.0034051775847540517
1426,TOI-954 b,TOI-954,0,7444500.0,9.55,55.30242,5710.0,1316086.38,0.535,0.0634187769564651,2.403402068143175,4.270546873327483,3.525072362849829,4.134040518158944,3.476508739721126,0.00692161924743313,0.006201427300764837,0.005863477515572222
1429,TOI-1696 b,TOI-1696,0,3525000.0,3.24,56.6,3168.0,201939.18,-2.125,1.6621309692417625,4.174377863691438,1.3422137993099572,1.107914491826343,1.2993104618603533,1.1432481109435015,0.004782468144939427,0.004037441673408276,0.004070034131642123
1431,HATS-62 b,HATS-62,0,6244500.0,11.825,56.89157,5416.0,647598.06,-0.173,0.03436594664840369,2.190682469898324,3.1020759391321038,2.5605718623047795,3.002919298901386,2.5284903243039074,0.003976535156278508,0.003566064043068397,0.003362103928267925
1435,AU Mic b,AU Mic,0,9900000.0,4.203,57.2094,3700.0,522256.5,-1.046,0.7696141852697603,3.6847671574884036,1.4905057743024088,1.230320347138032,1.442862342057594,1.2509771066842472,0.005381585047534878,0.004743628627578225,0.004535370648001364
1445,K2-261 b,K2-261,0,15510000.0,9.528,59.75174,5445.0,1142000.88,0.328,0.06899683226033922,2.501096522338192,2.6263062140164575,2.167853374759164,2.5423573663709713,2.1442238414815518,0.0043568374283735525,0.003899513550622351,0.0036906571153756157
1451,HD 221416 b,HD 221416,0,18420000.0,9.17,60.5,5080.0,2047245.48,0.712,0.07836663673524459,2.5653644240811406,3.0061209289907413,2.4813669350766334,2.91003145300926,2.4508510146646225,0.005209678744869453,0.004661599444583893,0.004417475678938524
1453,TOI-532 b,TOI-532,0,4440000.0,5.82,61.5,3927.0,424768.62,-1.095,0.3115946574429618,3.2466248899979777,2.1637634231892195,1.786052903544551,2.0945995743642976,1.7735305024871795,0.00601562312854803,0.005343680349176281,0.005095702719609631
1454,KELT-11 b,KELT-11,0,9343500.0,15.356,61.97685,5370.0,1894050.2400000002,0.744,0.017095390666592495,2.006465728527836,4.299287273851054,3.548795786239849,4.161862243056668,3.4998600275419856,0.004113612334499488,0.0036943378318236037,0.0034589054130436617
1457,HAT-P-18 b,HAT-P-18,0,8385000.0,11.153,62.61,4803.0,522256.5,-0.569,0.04507673358790954,2.366366720864323,2.1313252332204233,1.7592771836305392,2.06319825841006,1.7477275172998779,0.0029906680309993547,0.0026789285171271147,0.0025331151349269687
1489,HAT-P-12 b,HAT-P-12,0,5759999.999999999,10.749,67.059,4650.0,487439.39999999997,-0.678,0.053930782923204273,2.4945979046887072,2.415127251795057,1.9935382002808342,2.3379286568165454,1.9744575952560655,0.003579779543897573,0.003205201714617763,0.0030398072631684695
1492,K2-261 b,K2-261,0,16305000.0,9.505,67.69745,5503.0,1142000.88,0.346,0.07874079357746751,2.665423011018556,2.5881584367025505,2.1363647435598945,2.5054289677908343,2.113508667358525,0.004409206571811725,0.003943813189898684,0.0037479772184695523
1493,TOI-1842 b,TOI-1842,0,15015000.0,11.657,68.01528,6230.0,1406610.84,0.74,0.04288742205305403,2.412492073792467,3.383674604553224,2.793014147177288,3.2755167734733797,2.7566041960606085,0.004569619730637774,0.004095093063157627,0.0038851526953308877
1501,Kepler-34 b,Kepler-34,0,163440000.0,8.564,69.92,5913.0,807756.72,0.173,0.1111873257075428,2.8537664555117637,0.7399835806097642,0.6108106868612067,0.7163302958034325,0.8036560619093359,0.0014300662672290972,0.0012765526945863498,0.001213909128459822
1525,HATS-5 b,HATS-5,0,8130000.0,10.223,75.323,5304.0,605817.54,-0.268,0.07041681333528628,2.7110072083824006,2.5739848556659375,2.1246653288767705,2.4917084397107594,2.102101506697735,0.004126515470467391,0.003691480836903589,0.0035170679829697083
1530,HATS-48 A b,HATS-48 A,0,5653500.0,8.967,77.23269,4546.0,501366.24,-0.709,0.10699007528289661,2.9311162563100686,2.394652843076215,1.9766378419751438,2.318108704538844,1.9580376483407538,0.004456771942020718,0.00398081516364751,0.00380181917171596
1532,HD 332231 b,HD 332231,0,21540000.0,9.718,77.55052,6089.0,891317.76,0.305,0.08439911077504862,2.8213694405593386,2.199269293914533,1.8153608042245404,2.1289705138633392,1.8018120537342437,0.0037547474743331592,0.0033563354294672246,0.0032017557347236423
1542,Kepler-425 b,Kepler-425,0,6959999.999999999,10.962,79.45,5170.0,598854.12,-0.323,0.06024324391042151,2.6887975278176772,2.695235016386561,2.224749838712472,2.6090828866189555,2.199767818951317,0.004034813436475984,0.0036108483444719512,0.0034434105214454515
1550,Kepler-9 b,Kepler-9,0,21000000.000000004,9.438,80.09,5754.0,731159.1,0.037,0.09515294088325163,2.909411884837055,1.9089370748462913,1.575709510879788,1.8479186502597642,1.5719613556364227,0.0033884122300142277,0.00302710223120342,0.0028910381197758466
1557,K2-329 b,K2-329,0,15240000.0,8.676,82.6358,5282.0,571000.44,-0.325,0.1263843929364626,3.0823389516278654,1.8193186714476048,1.50173506067611,1.7611648639620834,1.5018658695198186,0.003556111782938059,0.0031730909020056377,0.0030368904765945776
1561,HATS-43 b,HATS-43,0,7416000.0,13.227,82.95363,5099.0,564037.02,-0.398,0.035804299020000006,2.5011691830782397,2.500727670451764,2.0641960525432124,2.4207928916779853,2.0431884380229466,0.003048523254281578,0.002731025282952698,0.002600796047110766
1565,HAT-P-38 b,HAT-P-38,0,7845000.0,9.247,84.857,5330.0,640634.64,-0.208,0.10719362104866603,3.0255160165432664,2.712406560846989,2.2389238868145926,2.625705549398317,2.213613295246768,0.0049597551280356695,0.004429860010474357,0.004243294242299382
1597,Kepler-427 b,Kepler-427,0,13650000.0,13.79,92.17,5800.0,940061.7000000001,0.29,0.035105941908788484,2.582074144453584,2.738955236157655,2.260838176572752,2.651405606719599,2.235025710441983,0.0032476762403891666,0.0029092558841547936,0.002778750351904493
1602,HAT-P-19 b,HAT-P-19,0,6990000.0,12.689,92.802,4990.0,571000.44,-0.432,0.045368976785071805,2.7009778179558674,2.525879756403108,2.084957544147219,2.445141001070836,2.0634066455684588,0.00330284527449075,0.002956818303471373,0.002827544496288804
1609,TOI-1296 b,TOI-1296,0,7455000.0,13.798,94.71287,5603.0,1155927.72,0.39,0.03601176570296789,2.6166912151142525,3.9257933611809364,3.24049965736017,3.8003069167569916,3.1964818834311357,0.0046583993494175744,0.004174479513138799,0.003995220333092414
1623,HAT-P-51 b,HAT-P-51,0,7603500.0,14.493,98.20947,5449.0,724195.68,-0.066,0.03222272994842649,2.5998816921416523,2.9898161605720865,2.467908356997502,2.8942478601155943,2.437664074168434,0.0033869990459594176,0.003034497442730283,0.002902739618184651
1650,WASP-174 b,WASP-174,0,8254500.0,16.107,104.88337,6399.0,940061.7000000001,0.436,0.02506954766880745,2.5486020934498503,3.8309446229595165,3.162207889192551,3.7084899812369554,3.1194729172331184,0.0038781255082467833,0.0034767325595499755,0.0033299681042559767
1654,KOI-94 d,KOI-94,0,25260000.0,11.27,106.0,6182.0,1058439.84,0.479,0.07396358582625842,3.063000183753802,2.244835837723914,1.8529731684058712,2.173080540978829,1.8381613344771177,0.0034455541216457043,0.0030796016121294595,0.0029613862953418225
1661,Kepler-426 b,Kepler-426,0,6210000.0,12.22,108.06,5725.0,640634.64,-0.089,0.059147335675857025,2.96997591141824,3.264791567640233,2.694883551667137,3.160433786189095,2.660258736688817,0.004577348251631233,0.004095246028854855,0.00393983783276399
1663,HAT-P-67 b,HAT-P-67,0,9757500.0,23.371,108.0622,6406.0,1775672.0999999999,0.939,0.008455236498219774,2.1476044887279335,4.706867578478241,3.885228123853729,4.556414403169009,3.831098652561345,0.0030753716194408818,0.002761817411939277,0.0026327677921357483
1677,HAT-P-44 b,HAT-P-44,0,7605000.0,13.922,111.871,5295.0,661524.9,-0.194,0.041409164962286846,2.8311572612988263,2.7771647931716403,2.292377803094118,2.6883938102359424,2.2658554591348,0.003384859907213295,0.0030301340085392464,0.0029114263132310942
1678,HATS-49 b,HATS-49,0,6772500.0,8.575,112.19399,4405.0,487439.39999999997,-0.785,0.17772603335399018,3.6126324660956275,2.094241460811465,1.7286668226846174,2.0272998542355687,1.7182735474448885,0.0043493132006771785,0.003872957223089598,0.003745987066867193
1680,TOI-1298 b,TOI-1298,0,8850000.0,9.427,113.14691,5889.0,981842.22,0.334,0.13489815742350966,3.4601158806190617,3.4888285273228106,2.879812207939819,3.3773094923609523,2.8418655629387155,0.0065458428019667,0.005839815149533132,0.00564898383430245
1684,HD 149026 b,HD 149026,0,6469500.0,7.331,114.10097,6160.0,953988.54,0.386,0.28925676102408604,3.940207621621292,4.204514954943672,3.470567097490368,4.070119284137281,3.4228620122101936,0.010129536163869234,0.009000538507157626,0.008753042315754148
1690,HD 149026 b,HD 149026,0,6300000.0,8.127,114.8,6147.0,1009695.9,0.43,0.21361657604408144,3.7537198971241117,4.369995456417388,3.607161018512248,4.230310266311087,3.5573134545392957,0.009535397004555492,0.008489488202314597,0.00824331945161519
1696,HD 1397 b,HD 1397,0,15045000.0,11.467,116.64361,5474.0,1629440.2799999998,0.635,0.07726723218441305,3.185382707480852,3.1820365523009575,2.626574403889911,3.0803240024444976,2.5932271044508455,0.0048602525084304425,0.004344340741330085,0.00419289954626744
1699,HATS-47 b,HATS-47,0,6403500.0,12.52,117.27927,4512.0,459585.72000000003,-0.796,0.059688698366765616,3.056782306298591,2.1401418184454877,1.766554729535888,2.0717330249477746,1.7547372172339535,0.00297677856061972,0.0026616541932685195,0.0025634395119339005
1702,HATS-71 b,HATS-71,0,5617500.0,11.478,117.5971,3405.0,334244.16,-1.56,0.07767509473748471,3.196842527776717,1.4719047933453355,1.214966387601092,1.4248559341583338,1.2372173254119965,0.0022624312384675127,0.002020869389235285,0.0019476172263961102
1707,Qatar-8 b,Qatar-8,0,7110000.0,14.404,117.91493,5738.0,912208.02,0.228,0.03940971555558081,2.857583244086824,3.6619841462409397,3.0227414637999375,3.544930259861551,2.982335918619943,0.004323669897300122,0.003871927036268732,0.00372762445221791
