,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin
3398,KOI-3680 b,KOI-3680,0,80100000.0,11.097,613.4119,5830.0,668488.32,0.44875865803643455,7.425562428983477,388.85234796925687,833.5602976968815,357.1737989099518,386.5819283413509,0.02068991685357645,0.27853286081508594,0.0218320178116901,0.07714169454746403,0.012550194165759627
3399,TrES-3 b,TrES-3,0,3408000.0,14.706,615.95454,5650.0,564037.02,0.19361650553593657,6.4637283739514935,1678.1778191719081,3597.412770792462,1541.4620743589746,1668.3793239855922,0.0032429915787019654,0.0951103727550855,0.003603229823613424,0.014686475109380936,0.0011480208629070538
3405,TIC 237913194 b,TIC 237913194,0,18105000.0,12.52,617.22586,5788.0,759012.78,0.3144188165314055,7.012549511102592,865.2454401983068,1854.7766278875383,794.7566794416684,860.193470625173,0.008823036332873653,0.1757024512196588,0.009590440333231323,0.03820090411993385,0.004010817615975748
3407,HAT-P-15 b,HAT-P-15,0,14460000.0,12.016,618.471,5568.0,752049.3600000001,0.35638300323628097,7.165322773122153,927.0939997527495,1987.3578093657084,851.5666359419572,921.6809106330744,0.009375325212629721,0.15514164606582884,0.01017932200106149,0.04078112712433292,0.004438012468371955
3408,HAT-P-15 b,HAT-P-15,0,14475000.0,12.016,619.45067,5568.0,752049.3600000001,0.35694752079131664,7.170995532349863,926.6135156573756,1986.3278233885883,851.1252953391378,921.2032319740742,0.009383463435007762,0.15499554497231752,0.010187631013729756,0.04081802640416842,0.004449637825605797
3418,HAT-P-23 b,HAT-P-23,0,3479999.9999999995,15.334,626.1251,5905.0,835610.4,0.17360896147074106,6.38203050656027,2112.6021401931425,4528.663072477295,1940.4952443741863,2100.267141085898,0.0023549007971647184,0.07081676193586377,0.0026295971495574138,0.010798246178093282,0.0007982288766681676
3422,HATS-18 b,HATS-18,0,2610000.0,14.897,629.14449,5600.0,710268.84,0.19025292654437898,6.490555054849069,2132.871404340769,4572.113122207554,1959.1132368191988,2120.4180576514555,0.002555075062548603,0.07448347084099549,0.0028493852546523225,0.011722867185067059,0.0008940425211133354
3425,HATS-18 b,HATS-18,0,2641500.0,14.986,629.3034,5600.0,710268.84,0.1869305549184563,6.472070258847509,2120.115971854331,4544.770039013702,1947.3969483572332,2107.737101208253,0.0025229538243188502,0.07403494426977904,0.002814124725783822,0.01157278063714415,0.0008783085578378367
3427,WASP-3 b,WASP-3,0,4725000.0,15.693,629.3034,6400.0,947025.1200000001,0.1627869385749177,6.324600527787609,2091.9212625318087,4484.330670654233,1921.4991712434296,2079.7070143234846,0.0022169247658778337,0.06823757768567111,0.0024775166420292274,0.010164122197837144,0.0007393992085638074
3433,WASP-189 b,WASP-189,0,7579500.0,18.147,632.47853,8000.0,1643367.1199999999,0.10580560425250259,5.896258596620075,2719.7095249411427,5830.084074580973,2498.1435447873623,2703.8297651303124,0.0011101769058070334,0.03828837446643089,0.0012514209258782942,0.005145677390121705,0.0003214359762476872
3437,WASP-43 b,WASP-43,0,2256000.0,11.276,635.02434,4500.0,452622.3,0.44279486114348554,7.495035609315068,1471.6226274634532,3154.6323478619865,1351.7342692103864,1463.0301606422736,0.007706706755512335,0.08980827785886863,0.008401845463193648,0.03456881117318363,0.003845466993720819
3448,Kepler-76 b,Kepler-76,0,4169999.9999999995,14.011,635.66,6409.0,919171.4400000001,0.23104410183221227,6.727193556562845,2196.8784166123287,4709.321253989202,2017.9058038418784,2184.0513476663696,0.0030005245548573264,0.08153661951618046,0.00333634895744066,0.013786504247187489,0.001125623343676798
3451,Kepler-47 b,Kepler-47,0,44430000.0,3.03,636.0,5636.0,668488.32,22.85633706345207,14.469825436100496,504.73713328198244,1081.975812347321,463.6178238005583,501.79008898529474,0.003908310389267319,0.0018671281515404894,0.003483162947800078,0.014687735062222826,0.08419486751472316
3452,K2-114 b,K2-114,0,14145000.0,10.447,638.8351,4920.0,571000.44,0.5601332939572408,7.810064775126866,721.7177150540442,1547.1045412361123,662.9216960439785,717.5037709320052,0.016246933125284125,0.13676452738802014,0.017343249013284597,0.06916861987741989,0.00993173786377419
3455,Kepler-76 b,Kepler-76,0,4110000.0,15.244,638.8383,6409.0,919171.4400000001,0.18028995355935626,6.465499029580264,2212.855924697807,4743.571314367489,2032.5816757758087,2199.9355667485756,0.0023208912438289525,0.06901120654331717,0.0025915326499636655,0.010675366013206535,0.0008039041149826727
3456,WASP-100 b,WASP-100,0,6861000.0,18.943,638.8383,6900.0,1392684.0,0.09395546999422658,5.799988617755547,2269.693381959483,4865.410485566533,2084.788768356203,2256.441163140075,0.0011410055078506238,0.041074591827042664,0.0012849782045594358,0.005250777059735867,0.0003255326572785104
3462,Kepler-30 c,Kepler-30,0,45000000.0,12.3,640.0,5498.0,661524.9,0.3438286337360528,7.204328037904565,486.69523431600413,1043.300436586733,447.045740265814,483.85353252721427,0.013947137399154833,0.26880785382705863,0.014903158812010904,0.05758420411892621,0.0074299649561115535
3468,WASP-3 b,WASP-3,0,4777500.000000001,15.872,645.1949,6400.0,953988.54,0.16131448397474352,6.367745296846606,2088.0299421631435,4475.989072148069,1917.9248642188986,2075.8384144814913,0.002167119755529505,0.06728874502240645,0.0024219157054612217,0.00994786823219447,0.0007325506767272431
3472,Kepler-5 b,Kepler-5,0,7450500.0,13.563,648.3732,6297.0,1072366.68,0.2597976222192454,6.905429488534379,1744.2075281691368,3738.956840607157,1602.112555516217,1734.0235006641526,0.004061649874184661,0.09966912091881223,0.00449150464690989,0.01846681614887605,0.0016385098505568815
3474,WASP-43 b,WASP-43,0,2292000.0,11.613,651.5515,4400.0,466549.14,0.41590378493178704,7.480975108399143,1449.3710540620364,3106.932936387235,1331.2954598653648,1440.9085090717683,0.007283075876646166,0.0935130931522682,0.007949125522780572,0.03269966852467679,0.003603993695940634
3475,WASP-61 b,WASP-61,0,7719000.0,13.899,651.5515,6250.0,947025.1200000001,0.24259144759388124,6.838150348340529,1598.327469515677,3426.2421926070624,1468.1168756480777,1588.9952021973463,0.004083868949914274,0.11108000642998635,0.004515552515434377,0.018489761348050374,0.0016257842648694678
3476,WASP-61 b,WASP-61,0,7710000.0,13.899,654.702,6320.0,947025.1200000001,0.24376446976579627,6.854662943718349,1617.1717862113228,3466.6376648647188,1485.426006523065,1607.7294912521052,0.004050661141566358,0.10946221378288926,0.004479220982562684,0.01835563633619212,0.0016186143492232408
3478,WASP-3 b,WASP-3,0,4780500.0,16.298,654.7298,6400.0,960951.96,0.15119470072811644,6.330236644685874,2094.97897283967,4490.885307466387,1924.3077797353894,2082.7468713625267,0.002002931792001194,0.06369994741291567,0.002240462975778207,0.009202690350743706,0.0006698118747438795
3479,WASP-61 b,WASP-61,0,7815000.0,13.563,654.7298,6250.0,967915.3799999999,0.2623446577311988,6.939197071266692,1605.9045874399342,3442.484822246854,1475.0767101660617,1596.5280790688025,0.0043734203448294335,0.10680170318431155,0.0048289148228047715,0.019805578479915906,0.001795161907475248
3482,Kepler-40 b,Kepler-40,0,12060000.0,16.141,657.9081,6510.0,1726928.16,0.15640524851578436,6.376369065594047,1798.5809429908636,3855.513986480886,1652.0563432624035,1788.079441594074,0.0023623253457010335,0.07519378700676774,0.0026354616199295226,0.010776310734934935,0.0008106110088059434
3483,HAT-P-23 b,HAT-P-23,0,3453000.0,13.72,658.0,5885.0,759012.78,0.2547070473244674,6.9165885178846525,2014.4581034571381,4318.277374908341,1850.3466863818658,2002.6961448587938,0.003486370001353778,0.08732870517272878,0.003864718577181607,0.015979015657157498,0.0013933158408422793
3485,HAT-P-23 b,HAT-P-23,0,3479999.9999999995,15.334,664.237,5905.0,835610.4,0.18417644611346937,6.573396822107817,2112.6021401931425,4528.663072477295,1940.4952443741863,2100.267141085898,0.0024133854337435963,0.07207846528369252,0.002691939495458162,0.011099787265303498,0.0008661355084114413
3488,WASP-33 b,WASP-33,0,3585000.0,17.856,665.21819,7430.0,1002732.48,0.11681241058949685,6.096014870479975,2868.9454602922688,6149.99252144521,2635.221708881297,2852.1943461008373,0.001141011600416994,0.03862719014291887,0.0012852662515987407,0.0053139616972318,0.00034980343204076616
3498,WASP-46 b,WASP-46,0,3671999.9999999995,14.684,667.733,5620.0,640634.64,0.21083713901221465,6.73496402610655,1713.8614307514076,3673.9056659657717,1574.2386569699268,1703.8545871455754,0.0033038833662457586,0.09556474722159132,0.0036659632766909596,0.015039898735484484,0.0012653917592382546
3503,Kepler-5 b,Kepler-5,0,8070000.0,15.984,670.93913,6297.0,1246452.18,0.16424952050768374,6.470753760725764,1806.8423190186859,3873.2234206584103,1659.6446915789068,1796.2925813430488,0.0024457652552159364,0.07692715824422341,0.0027266478788603903,0.01117066961845804,0.00086259340149908
3504,Kepler-5 b,Kepler-5,0,7596000.0,16.04,671.864,6297.0,1246452.18,0.162759250480428,6.463898851591954,1862.3638934750034,3992.241809962482,1710.6431020902212,1851.4899780669282,0.0023584194797846006,0.07426159084224196,0.0026307860839794557,0.010789050173296942,0.0008280515631603831
3508,Kepler-40 b,Kepler-40,0,11925000.0,14.235,673.7996,6510.0,1559806.08,0.2335262665646558,6.871359754777769,1718.987094966327,3684.8932560142707,1578.946749820955,1708.9503237833555,0.003624624356057084,0.10113058462072091,0.004014753533735008,0.01650608038149315,0.0014457070924454283
3510,Kepler-5 b,Kepler-5,0,7606500.0,16.04,675.70658,6297.0,1246452.18,0.16369011660915506,6.482356929187233,1861.0780475600745,3989.4854164130084,1709.4620099027973,1850.2116399112274,0.0023655786009424457,0.07444591914137276,0.0026384782132887223,0.010824572357041975,0.0008351568006590137
3512,WASP-164 b,WASP-164,0,4227000.0,12.644,676.9779,5806.0,647598.06,0.3348100083177053,7.30804226448086,1659.201739197734,3556.734845212229,1524.03191453561,1649.5140409878518,0.005236487739828356,0.09129787463825567,0.005755659586079103,0.0237715914371075,0.00240092497116838
3514,WASP-53 b,WASP-53,0,6151500.0,12.038,677.61356,4953.0,557073.6,0.3883260034262036,7.493244832821399,1088.227307562463,2332.769965748951,999.5729318583501,1081.8733980345503,0.008457513392304288,0.12428330320783686,0.009194268971563824,0.03737717313626251,0.004310318578821027
3515,WASP-8 b,WASP-8,0,12015000.0,11.635,677.61356,5600.0,654561.48,0.4300909728034695,7.621911443965139,954.3042954678931,2045.6869471867521,876.5601964561126,948.7323316756194,0.010240056228817938,0.1320158394233148,0.01107429340959331,0.04480033958295207,0.005542890967783868
3517,HAT-P-22 b,HAT-P-22,0,6210000.0,12.106,682.352,5302.0,724195.68,0.38448894911424464,7.498250547058412,1321.9267941033488,2833.7380442238955,1214.2336735178365,1314.20836690171,0.007136758744051124,0.10447503182094936,0.0077896623681974,0.031959892440214695,0.003557243175926489
3518,HAT-P-31 b,HAT-P-31,0,9150000.0,11.994,682.38101,6070.0,947025.1200000001,0.3953777272908304,7.533338671433521,1425.753382683836,3056.305099657607,1309.6018441482092,1417.4287358570805,0.0068710437648598225,0.09600155405825797,0.007505046053308109,0.03090630445245331,0.003437242825061339
3523,Kepler-40 b,Kepler-40,0,12029999.999999998,16.141,686.5128,6510.0,1726928.16,0.1632054767121228,6.513510971537991,1800.8221662192211,3860.318367144115,1654.1149812489252,1790.3075788343058,0.002403312321992592,0.07615803677967128,0.002679234675152653,0.010987857407518729,0.0008587753078212305
3524,NGTS-10 b,NGTS-10,0,2145000.0,13.507,687.14846,4600.0,487439.39999999997,0.2787733665391403,7.123638740604098,1600.9951483940104,3431.9607415925475,1470.5672273155478,1591.6473051108744,0.004512436589833493,0.10241053945353458,0.004975527628414271,0.02047844244993397,0.0019549445675412502
3526,HATS-15 b,HATS-15,0,4067999.9999999995,12.386,689.6911,5311.0,640634.64,0.36285974962382106,7.4527717609654,1538.7800792797848,3298.593894760017,1413.4206196095042,1529.7954955084049,0.005935589685012229,0.09331268528943146,0.006504209785722219,0.026846830572335095,0.0028648047246657466
3529,HAT-P-31 b,HAT-P-31,0,8250000.0,11.99,689.98,6065.0,947025.1200000001,0.4001808983836295,7.5764316188357865,1500.272323171567,3216.0470442322103,1378.0499664335653,1491.5125773515363,0.006610514181147259,0.09061945734139647,0.007224579724095179,0.029838320272093346,0.003330817833708274
3530,HAT-P-22 b,HAT-P-22,0,6213000.0,12.106,690.32676,5302.0,724195.68,0.38898253467102234,7.54193991008609,1321.607603758456,2833.053814334838,1213.940486582857,1313.8910402359948,0.007161419210137746,0.10339953374543925,0.007814189588258037,0.032087063843194305,0.0036143099658566026
3533,HAT-P-56 b,HAT-P-56,0,6345000.0,16.432,692.8694,6566.0,995769.0599999999,0.1561196268516856,6.485396395878799,1899.1090192434608,4071.010211733548,1744.3947207462093,1888.0205574781107,0.0021803928461148407,0.06997237183843452,0.002434096176071824,0.010000195022428961,0.0007695971623990808
3536,WASP-87 b,WASP-87,0,4419000.0,15.524,692.8694,6450.0,1135037.46,0.18514751231368007,6.672366941552602,2386.6477670928357,5116.118839515885,2192.215256213131,2372.7126784567395,0.0021229843569694007,0.0634132982843479,0.0023711922333105907,0.009837863898424738,0.0007775411918739726
3537,HAT-P-22 b,HAT-P-22,0,6256500.0,11.882,696.68336,5314.0,738122.52,0.4151874289153474,7.647667418342715,1332.617679596676,2856.655477385867,1224.0536069843688,1324.8368307679323,0.007488241770101632,0.09866051654908392,0.00815946082203439,0.033570153571157495,0.0039039462674530664
3541,Kepler-40 b,Kepler-40,0,12000000.0,13.11,699.2,6510.0,1483208.46,0.310220680656579,7.2938262276860755,1671.0020384347804,3582.0304644782914,1534.8708813794033,1661.2454409855266,0.0047590682521888115,0.09303619869852989,0.005239428568109595,0.021657519145828797,0.00216227840284326
3555,CoRoT-21 b,CoRoT-21,0,6240000.0,14.572,705.5826,6200.0,1357866.9,0.22796479140659512,6.949769457897833,2111.609040825053,4526.53422277578,1939.5830496147921,2099.279840197127,0.0028797508371644744,0.08074671550918618,0.0032000947964948463,0.013280214719748953,0.0011541334906103372
3556,WASP-71 b,WASP-71,0,6933000.0,16.365,706.21826,6050.0,1573732.92,0.16108990129656156,6.560961883334919,2104.484864049973,4511.2625368916815,1933.039256588596,2092.1972598554166,0.0020352319080893027,0.06447627284555833,0.0022741397393585636,0.009389319470026051,0.0007284588676837842
3561,HAT-P-14 b,HAT-P-14,0,9090000.0,12.89,709.367,6600.0,1023622.74,0.3311232155445627,7.4090935795090225,1617.0277528941563,3466.328908969679,1485.2937071365998,1607.5862989124257,0.005151469172168752,0.09241320277704708,0.005660411028110814,0.023411266979957573,0.0024305190866234067
3564,HATS-52 b,HATS-52,0,3747000.0,15.491,711.9392,6010.0,731159.1,0.1914617156626393,6.770765527714943,1938.3137984007187,4155.051230274726,1780.4056127471254,1926.9964289263858,0.0025954767926057187,0.07812739340524863,0.0028891975179123675,0.011930545639861588,0.0009931536377517356
3567,WASP-71 b,WASP-71,0,6928500.0,16.37,712.545,6059.0,1573732.92,0.1623841590513972,6.589278399105784,2108.299830487093,4519.440459889026,1936.5434299905983,2095.9899515789493,0.0020378160960669886,0.06450917516475817,0.002276754906784243,0.009406259280122975,0.0007353145425434916
3568,WASP-8 b,WASP-8,0,12015000.0,11.635,713.18,5600.0,654561.48,0.45266549858296573,7.819382036117113,954.3042954678931,2045.6869471867521,876.5601964561126,948.7323316756194,0.01037248592484872,0.1257959883590489,0.011202014986298511,0.045485189631685144,0.00593716820252513
3572,CoRoT-21 b,CoRoT-21,0,6255000.0,14.572,718.2958,6200.0,1357866.9,0.23207226512563287,7.012100476663834,2109.07561574868,4521.103465903968,1937.2560145242044,2096.761207208417,0.0029021978371372333,0.08116704868332471,0.0032237819855017824,0.013394600603851784,0.0011840923268035322
3573,HATS-24 b,HATS-24,0,3570000.0000000005,15.637,718.2958,6125.0,779903.04,0.18781073849602467,6.769100992994849,2090.1517050755933,4480.537372638423,1919.8737739369028,2077.9477889071873,0.002370283561723274,0.07160652078381151,0.0026420115935326233,0.010939713332675278,0.0009011716203231606
3578,HAT-P-14 b,HAT-P-14,0,9162000.0,13.664,721.79193,6600.0,1107183.78,0.28284979214067546,7.25893876237602,1675.113221186302,3590.8433692637236,1538.6471393062045,1665.3326194843758,0.004273369837383133,0.09576754961557471,0.004713275143797124,0.01948978233053898,0.0019139945256841612
3582,HAT-P-14 b,HAT-P-14,0,8940000.0,13.451,724.6524,6583.0,1065403.26,0.2976757240593402,7.330669320787823,1659.1957382118944,3556.7219812458184,1524.0264024307692,1649.5080750403913,0.004509229105886577,0.0942349685853122,0.004967490633099136,0.020554588801820605,0.00206577781952859
3590,WASP-36 b,WASP-36,0,3964500.0,14.359,729.73768,5900.0,661524.9,0.24641752256822597,7.119956434852165,1759.6099763881246,3771.974178395472,1616.2602158598409,1749.3360175224664,0.003567439651413956,0.09670997281656812,0.003947979250332553,0.016329866644050308,0.001523968397000802
3600,TOI-1518 b,TOI-1518,0,5835000.0,21.017,731.00534,7300.0,1357866.9,0.07872012565247656,5.890212470963694,2571.0856712704194,5511.487711828855,2361.6275980496407,2556.073692035716,0.0007753031382790545,0.029720619646905182,0.0008755035581798277,0.003608672811486772,0.00022774942122718095
3605,WASP-192 b,WASP-192,0,6120000.0,13.787,731.009,5910.0,919171.4400000001,0.2788629382319878,7.272479779697637,1672.228218672848,3584.6589561657183,1535.997168660594,1662.4644618385616,0.004190413148685341,0.09607867392893712,0.004622772812618425,0.019123205027110936,0.001882764805523359
3607,WASP-36 b,WASP-36,0,3964500.0,14.359,731.932,5959.0,661524.9,0.24715849965210349,7.130653248190477,1777.2060761520058,3809.6939201794266,1632.422818018439,1766.829377697691,0.00354090761090884,0.09558660200076037,0.003918955652217473,0.01621911703579122,0.0015158952228242584
3608,HAT-P-14 b,HAT-P-14,0,9093000.0,12.89,731.96249,6600.0,1023622.74,0.341670494041596,7.526169629707399,1616.7609826617224,3465.7570490451462,1485.0486698162592,1607.321086290162,0.00520208418778578,0.08992529525763752,0.005711602489831883,0.0236755111039904,0.0025364433166469792
3609,POTS-1 b,POTS-1,0,5601000.0,10.548,734.16,4400.0,410841.77999999997,0.6253998275790371,8.332327799184648,870.046989026878,1865.069430520342,799.1670615435348,864.9669843119693,0.014206499365495347,0.10396586527070618,0.015184143120167479,0.06178532072896131,0.009754794117414223
3612,WASP-66 b,WASP-66,0,8190000.0,15.581,737.335,6580.0,1218598.5,0.19487506305664337,6.870539001117393,1853.1039402491376,3972.3917835760603,1702.137527445543,1842.2840915830207,0.0026896346822720654,0.08135065229439013,0.0029908843753448213,0.012357521912364035,0.0010627614431847213
3614,WASP-66 b,WASP-66,0,8190000.0,15.581,737.3656,6600.0,1218598.5,0.1948831505296774,6.870681566106314,1858.736475021931,3984.465922735866,1707.31119774173,1847.8837392778019,0.002682622288714377,0.08112034607304627,0.0029832171413138302,0.012327206786001443,0.0010597658602970903
3615,CoRoT-11 b,CoRoT-11,0,6540000.0,16.03,740.51,6440.0,953988.54,0.1797246979832193,6.7882018993824245,1795.783964496467,3849.518265383619,1649.4872256023705,1785.2987940152693,0.002540007623600608,0.07926927395229187,0.002826747244457803,0.011655123670934608,0.0009828062358889045
3620,CoRoT-11 b,CoRoT-11,0,6600000.0,15.984,743.7222,6440.0,953988.54,0.18206720890003786,6.812690908506946,1787.6026738180246,3831.980505539602,1641.9724383396308,1777.165272015697,0.0025770164424357023,0.08017267239781341,0.0028671242545351425,0.01182459389203948,0.0010044915038327099
3621,Kepler-17 b,Kepler-17,0,3907500.0,14.684,743.7222,5781.0,682415.16,0.23483077947004283,7.107866020489441,1763.8568104919202,3781.077871142388,1620.1610740599126,1753.558055336472,0.0033585328197891697,0.09543545042628938,0.003719975341730155,0.015392550283345784,0.001427745127314202
3624,WASP-36 b,WASP-36,0,4015500.0,14.874,750.39663,5959.0,682415.16,0.227973803674617,7.0939414087095205,1793.549720288465,3844.7288452428493,1647.4349980778818,1783.077595046495,0.0031987116527782138,0.09197741084182307,0.0035456279759652925,0.014680508001801793,0.001351703503047797
3627,TOI-1333 b,TOI-1333,0,9390000.0,15.648,753.2571,6274.0,1343940.06,0.19653690987790357,6.929441719911618,1732.9545998035749,3714.8345886332504,1591.7763670010145,1722.8362755650517,0.0028370648162175864,0.08638878686476661,0.003151000725313398,0.013003878249466897,0.001146319911110492
3628,WASP-66 b,WASP-66,0,8191500.0,15.581,753.2571,6600.0,1218598.5,0.19908321842902393,6.944324415494681,1858.5662844364879,3984.101095017046,1707.154872035433,1847.7145423961324,0.002705738397034837,0.08159072320910381,0.0030076760542140585,0.012446340250903444,0.0010913866558925956
3629,HATS-12 b,HATS-12,0,7192500.0,15.132,756.4354,6408.0,1538915.82,0.21825301352528884,7.061448635269426,2164.0909908405674,4639.0367448953175,1987.7894641038351,2151.455360149796,0.0025887930786156485,0.074810709736951,0.0028792763241656445,0.01199541280777572,0.001067259892902966
3630,NGTS-3 A b,NGTS-3 A,0,3450000.0,16.589,756.4354,5600.0,647598.06,0.1656489263490382,6.744222149124726,1771.400513215805,3797.248870548968,1627.090215606334,1761.0577121112433,0.0023343907822931304,0.07530005245231838,0.0026003866000017663,0.010716099286976939,0.0008932321947842539
3645,CoRoT-17 b,CoRoT-17,0,7215000.0,11.433,765.9703,5740.0,1107183.78,0.5123995289661895,8.174889890196148,1641.682237445195,3519.179302156843,1507.9396701949413,1632.0968315857583,0.007092381120318856,0.06945375004464138,0.007714052077157803,0.03229170406057513,0.004229252840948544
3650,CoRoT-17 b,CoRoT-17,0,6915000.0,11.43,772.29,5740.0,1107183.78,0.5170340225710067,8.209621577160718,1676.9154836149155,3594.706775038096,1540.3025772163066,1667.1243589162425,0.0069819941831716775,0.0675127298013518,0.007594649692976662,0.031836831807050374,0.004195210464801006
3657,HATS-24 b,HATS-24,0,3820500.0,16.668,775.5052,6346.0,814720.1399999999,0.1674216588594773,6.81250226185376,2139.5858105464836,4586.506406612089,1965.28064196525,2127.093259980123,0.001972169453065054,0.06290839730673216,0.002202272235191267,0.009148099585606731,0.0007578209921420959
3659,WASP-140 b,WASP-140,0,4845000.0,16.141,775.5052,5260.0,605817.54,0.18436174221184243,6.922822342129464,1357.9859985347487,2911.0360760797475,1247.3552506400913,1350.0570299131202,0.003208903778775855,0.10263751675650419,0.0035527440167685857,0.014527982777049975,0.0013245894092012399
3661,Kepler-17 b,Kepler-17,0,3886500.0,14.68,778.65,5781.0,703305.42,0.24606028519334786,7.273847044842392,1795.4823185657317,3848.8716444408988,1649.210153794603,1784.9989093259035,0.003366445388750235,0.09264702628533134,0.003726043766769773,0.01547672817913836,0.0014964707538245312
3667,CoRoT-17 b,CoRoT-17,0,7215000.0,11.287,781.8618,5740.0,1128074.04,0.5435904542917819,8.31250239097048,1657.09743232822,3552.2239642319337,1522.0990387729155,1647.422020683263,0.007291192959003125,0.06587042657664603,0.007919137379354893,0.03323242585844286,0.004525309502950265
3670,Kepler-17 b,Kepler-17,0,4020000.0,14.908,785.0401,5781.0,731159.1,0.23687056216038171,7.247567632752406,1800.036886485535,3858.635008378236,1653.3936757272986,1789.5268841687823,0.0032212147084094644,0.09220598035716969,0.0035678275522521125,0.014818659041743332,0.0014199434492768997
3671,Qatar-2 b,Qatar-2,0,3229500.0,14.056,785.0401,4645.0,543146.76,0.28260770453399076,7.463990785433379,1390.7920120108606,2981.3604305608415,1277.4886638020464,1382.6714966047045,0.004745925773245149,0.11024340935769554,0.005216887777977175,0.02150828114739999,0.0022852162600555804
3672,Qatar-2 b,Qatar-2,0,3223500.0,12.823,790.41,4645.0,494402.81999999995,0.3747666194258014,7.841288631835049,1328.1522668083644,2847.0832301496007,1219.9519770015959,1320.3974905001912,0.00635981145537377,0.09984443571389835,0.006943217839371235,0.028711082256807182,0.003452046102541352
3675,WASP-161 b,WASP-161,0,10095000.0,12.812,791.3967,6400.0,1190744.82,0.3762017806710388,7.849548926075801,1604.8028241768673,3440.1230360358422,1474.0647040094213,1595.4327487486016,0.005444626870946745,0.08364828124227557,0.0059630520861564335,0.024854826675399136,0.002906432356391812
3676,Qatar-2 b,Qatar-2,0,3229500.0,14.056,792.635,4645.0,543146.76,0.2853418034101694,7.5000092096368265,1390.7920120108606,2981.3604305608415,1277.4886638020464,1382.6714966047045,0.004761385480815108,0.10936190347731417,0.0052327281668443715,0.021587977878305274,0.0023153361021200913
3680,Kepler-419 b,Kepler-419,0,55500000.0,10.8,794.5,6430.0,1211635.08,0.6305216986968625,8.566257425376865,693.6428563133426,1486.9220896399927,637.1340056708977,689.5928348490125,0.016080825655649975,0.12506537383334218,0.017084799352202484,0.06895404815260005,0.012101678199546453
3687,TOI-942 c,TOI-942,0,12705000.0,5.79,794.575,4928.0,710268.84,4.092386159706746,11.699955627518262,850.7075021931032,1823.6124906647528,781.4031004476013,845.7404163038885,0.009215247025720762,0.011941190739753341,0.00845002023640188,0.038872512513848,0.06309095208048765
3691,TOI-150.01,TOI-150,0,10555500.0,14.067,797.7533,6255.0,1065403.26,0.2865111638594899,7.521242807911384,1450.8764678257828,3110.160004840386,1332.67823241576,1442.405133070003,0.004596655972926636,0.10473425595685588,0.005054948645901216,0.020900142723990524,0.0022382716484501504
3708,Kepler-419 b,Kepler-419,0,55560000.0,10.761,820.0014,6430.0,1218598.5,0.6578609403971596,8.718404796368269,695.2575139249121,1490.3833378140293,638.6171223244938,691.1980648453117,0.016270165248233975,0.119487316822654,0.01726603905749398,0.06986452096122557,0.012762861712599046
3709,TIC 172900988 b,TIC 172900988 Aa,0,130142999.99999999,11.24,823.9,6050.0,960951.96,0.5800333583098347,8.550866853980603,379.56077387389473,813.6424874806113,348.63917944622625,377.34460561494774,0.02167625080524882,0.21957973971608127,0.022689738108520388,0.0797732157787286,0.018056805800259385
3716,Qatar-2 b,Qatar-2,0,3240000.0,12.89,826.358,4645.0,494402.81999999995,0.38573308055065114,7.996753470848612,1324.7660809915608,2839.8244593790173,1216.8416528430328,1317.0310758453268,0.006364441875934993,0.09690674358664719,0.006942497846747906,0.028787169393373786,0.003599915452144698
3717,TOI-942 b,TOI-942,0,7194000.0,4.81,826.358,4928.0,710268.84,7.423528985437018,13.090843411487029,1130.530753207685,2423.453416497776,1038.430051963175,1123.9298435682322,0.0047104946961449,0.004273708859226723,0.004311318980341523,0.01999927417891398,0.06949942837354975
3724,CoRoT-11 b,CoRoT-11,0,6610500.0,16.029,832.7146,6440.0,953988.54,0.2021409462447448,7.198647759456747,1786.1824115522936,3828.9359714298985,1640.6678802688132,1775.7533023354208,0.0026756731092334065,0.0822791443187147,0.0029708401091328705,0.012344325420815365,0.0011609818950277747
3726,HATS-76 b,HATS-76,0,3987000.0,12.094,835.57088,4016.0,438695.46,0.47222698981066547,8.301617404405306,972.6076327209782,2084.9227530889307,893.3724197422925,966.9287999426418,0.009626707125378926,0.1137528095948454,0.010385439649574946,0.042607073946880986,0.006213371612053985
3730,TIC 172900988 b,TIC 172900988 Aa,0,132492000.0,11.3,837.0,6050.0,960951.96,0.5799192557490923,8.595666468065234,376.1810395969895,806.3975465031269,345.5347812413738,373.9846048309209,0.02157636987440671,0.21979753907275054,0.0225782621576375,0.07869624793334017,0.01819557430374018
3735,WASP-38 b,WASP-38,0,11376000.0,12.218,841.61384,6180.0,940061.7000000001,0.4613068548571213,8.28919625638662,1297.0519772069372,2780.4153373259865,1191.3853278810416,1289.4787883530082,0.007474352274317979,0.08873808219472616,0.008115255281380927,0.03375358979139627,0.004630678051235787
3738,TIC 172900988 b,TIC 172900988 Aa,0,130852500.0,11.15,845.7,6050.0,960951.96,0.6099147414955213,8.698147737458498,378.53036022052237,811.4336493029803,347.69271027625535,376.32020831044326,0.02222765839949689,0.2099720371209667,0.0232328984615769,0.08163097877328251,0.01931137431453924
