,Name,starName,controversial,solution,orbitalPeriod,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,distance,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Habranah,similarityIndex_Dhrawn,similarityIndex_Hekla,similarityIndex_Sarr,similarityIndex_Tenebra
327,CoRoT-25 b,CoRoT-25,0,Published Confirmed,0,729103500.0,0.05789,12.106,93.12419,4205905680.0,1.19,62326.66107529591,14.442906783347766,163.2988771298677,350.0543621372212,149.99544327507985,162.34541245931368,3.2914865605183095e-07,3.668659786235981e-08,2.5934919622844346e-07,2.3624426894184015e-07,2.7152624475628715e-06,4.0535596331367403e-07,1.4559710536187246e-06,2.8044502571117e-08,1.593348957701867e-07,1.6745174104874695e-07
330,CoRoT-26 b,CoRoT-26,0,Published Confirmed,0,630711000.0,0.0525,14.123,184.3414,3892551780.0,1.79,97483.89871499187,16.380979850156123,334.3569809196336,716.7417298826113,307.11799399130683,332.4047472346068,2.1797089281014378e-07,1.213230041581289e-08,1.9785033475167192e-07,1.9877815131164174e-07,1.0330055598544382e-06,1.712342578844388e-07,9.802299503640448e-07,1.6407981836089683e-08,1.4342957952605075e-07,1.4808586671728215e-07
332,CoRoT-27 b,CoRoT-27,0,Published Confirmed,0,536298000.0,0.0467,11.287,3273.649,4108417800.0,1.08,110690.85046098895,15.52697559861274,6615.335006803669,14180.91120301486,6076.404958801652,6576.7095837528395,1.627942809322137e-08,6.71873007264688e-10,1.5576894331012797e-08,2.698035998096618e-08,5.068691895098154e-08,1.1240692415045233e-08,6.35405724754469e-08,1.1724443217456645e-09,4.3592499712795815e-08,3.202535022200941e-08
333,CoRoT-28 b,CoRoT-28,0,Published Confirmed,0,781276500.0000001,0.059,10.705,152.87623,3586161300.0,1.78,52061.236358760696,13.45313121941967,239.13217311853117,512.6138146125953,219.6508447496652,237.73593523454375,5.374149649563328e-07,3.7251345800096815e-08,4.282479828042972e-07,4.0148649649079506e-07,2.4564707487564312e-06,5.205692851561924e-07,2.1100901399508176e-06,4.541147813092791e-08,2.8189887193281715e-07,2.9003680115000833e-07
335,CoRoT-29 b,CoRoT-29,0,Published Confirmed,0,427585500.0,0.039,10.088,266.9772,3662758920.0,0.9,169861.55415976033,16.062986025096773,570.4956979807733,1222.9386458050667,524.0192499125332,567.164704514755,6.95137506106909e-08,3.4660227940875012e-09,6.41082043689632e-08,9.659961467974228e-08,2.823980221989478e-07,5.425907387882106e-08,2.9498655947181946e-07,5.134096466511201e-09,8.947524391911335e-08,8.872134886326915e-08
339,CoRoT-3 b,CoRoT-3,0,Published Confirmed,0,638519910.0,0.05783,11.624,6979.5468,4693345080.0,1.57,60031.59262791689,14.159804353853831,13815.504940145178,29615.499227101554,12690.000225280855,13734.83937711245,1.9626462649942735e-08,7.929099929850729e-10,1.8834257243586867e-08,3.297675432149555e-08,5.2614288185681325e-08,1.3094489349447913e-08,6.717148922533209e-08,1.4190316137203167e-09,5.43749705647991e-08,3.950902986017402e-08
341,CoRoT-3 b,CoRoT-3,0,Published Confirmed,0,638519910.0,0.0574,11.321,6814.2752,4693345080.0,1.56,59790.60585000756,14.02627977342971,13488.361835915874,28914.221467625557,12389.508416667646,13409.606386397583,2.0209651636931247e-08,8.147947998616765e-10,1.9393697537177417e-08,3.391954377995626e-08,5.337245790557402e-08,1.3508434812587421e-08,6.816835629221231e-08,1.4611071127411708e-09,5.595854004517714e-08,4.060605903541079e-08
349,CoRoT-4 b,CoRoT-4,0,Published Confirmed,0,1380307500.0,0.09025,13.339,223.43449,4310356980.0,1.17,18124.476928508007,12.142107658342013,288.2733041573942,617.954816233999,264.7886060298674,286.59014248593115,2.778757327409843e-06,1.5451124604726313e-07,2.2287142583488922e-06,2.1420012536112586e-06,8.767578670266845e-06,2.0360418686606123e-06,8.255156642801243e-06,2.1417520812278204e-07,1.5127274858494531e-06,1.5658197237201063e-06
350,CoRoT-4 b,CoRoT-4,0,Published Confirmed,0,1380307500.0,0.0912,13.002,232.33373,4310356980.0,1.15,17120.225771752226,11.925146140334117,299.75502893179964,642.567525842181,275.33495164698877,298.00482810414746,2.9609855044872973e-06,1.6281680156842678e-07,2.472565569898486e-06,2.3830630113574e-06,8.997987387438793e-06,2.158790577499957e-06,8.551393773779009e-06,2.28132850911562e-07,1.6917736716790891e-06,1.7452578542829243e-06
351,CoRoT-5 b,CoRoT-5,0,Published Confirmed,0,605684429.9999999,0.05004,13.249,149.3801,4247686200.0,1.05,105612.43064413159,16.251331444194328,288.8226649915154,619.132449294014,265.29321220524514,287.1362957282065,2.0894878116296906e-07,1.1927840780654737e-08,1.6781893642233712e-07,1.613386361441944e-07,1.0106728713766771e-06,1.676964620802755e-07,9.315731711161858e-07,1.577056351486368e-08,1.1477333344456608e-07,1.1889002063414405e-07
353,CoRoT-5 b,CoRoT-5,0,Published Confirmed,0,605684429.9999999,0.04963,15.558,151.92274,4247686200.0,1.19,127117.33590360686,17.683197366771395,293.73879545945607,629.6708739628484,269.80884134916425,292.02372203847386,1.577005045059921e-07,9.108495880400996e-09,1.2883892090404304e-07,1.2462644962804823e-07,8.652107588616141e-07,1.2605217155355158e-07,7.952423929213259e-07,1.1887181264528542e-08,8.83672534629887e-08,9.226579665440989e-08
356,CoRoT-6 b,CoRoT-6,0,Published Confirmed,0,1332988950.0,0.0855,13.283,940.7768,4240722780.0,1.04,21226.660280450375,12.448616190886495,1225.1204324577106,2626.2198434114116,1125.3138145322944,1217.9672353870822,8.402248722797397e-07,3.7487813410285516e-08,7.892114374468624e-07,1.27534414478674e-06,2.114749978020873e-06,5.557096689919563e-07,2.4751511265543407e-06,6.262813549673114e-08,1.79259715013371e-06,1.4028775676446177e-06
357,CoRoT-6 b,CoRoT-6,0,Published Confirmed,0,1332988950.0,0.0854,13.07,937.5985,4240722780.0,1.02,20959.736397951136,12.355630346968294,1220.981512077786,2617.347479075562,1121.512078672388,1213.8524812134774,8.582734504121111e-07,3.8238068834738234e-08,8.061436758223301e-07,1.3016228558115185e-06,2.135105993570344e-06,5.681327245224341e-07,2.499499109233406e-06,6.397895296162967e-08,1.8301053689538794e-06,1.4308807440844822e-06
363,CoRoT-7 b,CoRoT-7,0,Published Confirmed,0,128037750.0,0.0172,1.68,21.0,3673204050.0,0.87,329767.4468900649,9.870666204602005,82.12177396739322,176.03969916382843,75.43157739522566,81.64228377409042,1.6745206437929578e-08,2.5068342398281743e-09,1.3015101030809227e-08,1.0775588077588598e-08,1.404896692978853e-07,2.5360601810033135e-08,4.074862350840586e-08,1.4259944781763086e-09,7.393310403525846e-09,7.216009173301957e-09
365,CoRoT-7 b,CoRoT-7,0,Published Confirmed,0,128038738.5,0.017016,1.585,5.74,3662062578.0,0.82,321322.1592832443,9.639221123285875,22.412463583701935,48.044302457003894,20.586592322067368,22.28160235193643,5.653901743763147e-09,9.95037232675802e-10,4.319609355835604e-09,3.4071603730914224e-09,5.693386061771358e-08,9.17496276966551e-09,1.3553143787616309e-08,4.89282735818001e-10,2.246776804136036e-09,2.217080909109096e-09
366,CoRoT-7 b,CoRoT-7,0,Published Confirmed,0,128037750.0,0.0169,1.861,6.99226,3655795500.0,0.96,385096.9687896027,10.48059363834102,27.27878456645361,58.47595341206452,25.05646979921724,27.11951000316875,5.203830416603585e-09,9.194209166921397e-10,3.980286955559378e-09,3.175272921110309e-09,5.86448323108756e-08,8.344028637977317e-09,1.4182676780839014e-08,4.491508802343067e-10,2.0846646390557904e-09,2.0816380109397354e-09
373,CoRoT-8 b,CoRoT-8,0,Published Confirmed,0,931843500.0,0.0633,7.981,68.65128,3537417360.0,0.9,31428.96082576664,11.214575746847586,97.65754839799104,209.34284064400939,89.7017022931816,97.08734838285957,6.282747896038289e-07,9.79066710528291e-08,4.893056456784103e-07,4.230881326208511e-07,6.465933120890767e-06,8.089386628502155e-07,1.9291714187053827e-06,5.441611608463488e-08,2.796137819212444e-07,2.893579508602001e-07
374,CoRoT-8 b,CoRoT-8,0,Published Confirmed,0,931857150.0,0.06339,6.389,69.28694,3537417360.0,0.77,25052.696298861298,10.026794553118577,98.56106307980043,211.27965283268642,90.53161054231036,97.9855876497759,8.802668418494999e-07,1.3320068016419274e-07,6.861445594913633e-07,5.882510599540714e-07,7.540375698757587e-06,1.1406786516666726e-06,2.271177748452006e-06,7.633327992236343e-08,3.930940485352562e-07,3.998467687353112e-07
375,CoRoT-9 b,CoRoT-9,0,Published Confirmed,0,14291070000.0,0.4027,11.624,262.52758,3916923750.0,0.94,177.784769643944,5.365905674623889,100.34613228037122,215.1062024780931,92.17125590131286,99.76023424091328,0.0010428641792069662,0.00016768924354472223,0.0008137114397663317,0.0007436725376119953,0.0037882921175420195,0.0004385086132041511,0.001231346244981317,0.00010392034369031003,0.00044307133072582456,0.000506911879292513
376,CoRoT-9 b,CoRoT-9,0,Published Confirmed,0,14290898400.0,0.4029,11.949,268.88418,3916923750.0,0.96,182.48349908194282,5.439051802355775,102.7764377591177,220.31590783010614,94.40357221594697,102.17634972366366,0.0010229085140935684,0.00016448592115494602,0.0007984537242023515,0.00073217181495963,0.003694509873181048,0.00042830832695137935,0.0012345597709711158,0.00010184874448452172,0.00043593721930440754,0.0005001061410402989
378,CoRoT-9 b,CoRoT-9,0,Published Confirmed,0,14291070000.0,0.407,11.77,266.97,3916923750.0,0.94,174.37213138718036,5.3709001072813445,102.04416212152151,218.74617088069957,93.73095271732402,101.44834967547646,0.0010837604561579719,0.00017424418254464373,0.0008459042170440368,0.0007750245596556414,0.0038676031232418714,0.00044845264384793044,0.001283735707751732,0.00010810423207460367,0.0004612834161349783,0.0005289483774955713
447,EPIC 211945201 b,EPIC 211945201,0,Published Confirmed,0,2923819500.0,0.148,6.12,27.0,4195460550.0,1.38,1885.6023763848536,6.4224525101625645,23.613688126868187,50.61929806402958,21.68995696848705,23.475813220646117,1.1162444223723643e-05,1.9404859834759236e-06,8.537289979969053e-06,6.874879991816551e-06,6.31800476808902e-05,1.3404943533073138e-05,1.5553042451141897e-05,1.0303248212637585e-06,4.336842612141442e-06,4.441095280385382e-06
484,EPIC 220674823 b,EPIC 220674823,0,Published Confirmed,0,85693800.0,0.0116,1.52,8.36,3808990740.0,0.87,972642.9901026413,11.43270105515133,40.6932196140686,87.23170229752445,37.378074005053875,40.45562124281799,1.8783696360433797e-09,3.228910473645618e-10,1.4423557375009009e-09,1.1685945894373666e-09,2.287144951785466e-08,2.999518844923984e-09,5.797586798820553e-09,1.6090145744654067e-10,7.720121090436737e-10,7.742659738270334e-10
489,EPIC 220674823 b,EPIC 220674823,0,Published Confirmed,0,85700400.0,0.01312,1.82,9.0,3827095632.0,0.95,804921.8630943594,11.763182223350546,43.91079089250482,94.12902383028853,40.33352010891403,43.65440586091154,2.6682688301979603e-09,4.579128773868161e-10,2.0505325711820556e-09,1.6705907021262526e-09,3.362114022261991e-08,4.2147439042902925e-09,8.605221470950818e-09,2.2845665570435946e-10,1.1021186513837196e-09,1.1105609254844861e-09
495,EPIC 220674823 c,EPIC 220674823,0,Published Confirmed,0,2000805000.0,0.1071,2.77,5.7,3827095632.0,0.95,2252.139032070637,5.079268807380897,5.755627091204756,12.338005046471215,5.2867346796557575,5.722021305391649,2.214061693791405e-06,3.532571328457645e-07,1.6873669183058848e-06,1.2751681854084022e-06,9.059165998965015e-06,3.051124181826748e-06,2.0633981705123723e-06,2.0303017626712665e-07,8.430558268425947e-07,7.961741437541744e-07
499,EPIC 220674823 c,EPIC 220674823,0,Published Confirmed,0,2000955000.0,0.105,2.5,5.8,3808990740.0,0.87,2157.0288429112056,4.873392639761986,5.842514625878178,12.524260831338566,5.3665437665734474,5.808401523688628,2.3849863647712503e-06,3.591198420001622e-07,1.8185385989936013e-06,1.365475175357469e-06,9.086046308928496e-06,3.319023451727596e-06,2.074640695848372e-06,2.186970383081205e-07,9.1005038273516e-07,8.493708049708332e-07
536,GJ 1214 b,GJ 1214,0,Published Confirmed,0,237060684.0,0.01411,2.847,6.26125,2107130892.0,0.22,1012255.7834836481,14.186859736501487,13.628954836794156,29.215602555532644,12.518647758338323,13.549378497006314,6.543238892352651e-10,1.3001900978798117e-10,4.973591398286909e-10,4.00179716479947e-10,1.2795319093797109e-08,1.0608353690253206e-09,2.844874008290124e-09,5.6466656283431325e-11,2.5392379155383336e-10,2.646634315509677e-10
545,GJ 1252 b,GJ 1252,0,Published Confirmed,0,77735235.00000001,0.00916,1.193,2.09,2407950636.0,0.39,1550378.95130586,11.397996866747484,8.492716660163026,18.205345716622617,7.800842372221162,8.443129636450358,2.1642048601134762e-10,4.165412110076681e-11,1.6438908543035565e-10,1.2927344476780655e-10,3.0610421936156243e-09,3.642769582046589e-10,6.730013742300674e-10,1.8706161425240602e-11,8.349797469756529e-11,8.423644769011254e-11
602,GJ 3470 b,GJ 3470,0,Published Confirmed,0,500497500.0,0.03557,4.83,13.9,2506831200.0,0.57,107196.19648650952,11.638249974361843,22.71234135560578,48.68713309985914,20.862040017211587,22.579729206344577,2.96522342171825e-08,5.5527066807161494e-09,2.262344752507911e-08,1.8296679134748293e-08,4.1094328479340464e-07,4.47147374205293e-08,9.675441801277174e-08,2.583010238452337e-09,1.168444681090519e-08,1.20752489361849e-08
607,GJ 3470 b,GJ 3470,0,Published Confirmed,0,500571000.00000006,0.0348,4.2,14.0,2506831200.0,0.5,99539.48729120595,10.972133206177656,22.874059984278666,49.03379997473772,21.010583949784596,22.740503597055024,3.322234427266339e-08,6.1265975928245556e-09,2.5357312624709083e-08,2.040900899099239e-08,4.1810931992460115e-07,5.039235828177557e-08,9.890917560991027e-08,2.89472742636679e-09,1.3112037719663942e-08,1.3424373476423974e-08
611,GJ 3470 b,GJ 3470,0,Published Confirmed,0,500497305.0,0.031,3.88,13.73,2543040984.0,0.48,130085.97758232124,11.173547102834089,22.596015420105896,48.437771917056615,20.75519078121949,22.464082471288187,2.2100801794105812e-08,4.084078333950676e-09,1.686663603910471e-08,1.3565670268694702e-08,2.859124041378881e-07,3.390027539346382e-08,6.746552472617086e-08,1.921968278450851e-09,8.724651909466095e-09,8.925594705467344e-09
626,GJ 3929 b,GJ 3929,0,Published Confirmed,0,392441175.0,0.02569,1.15,1.21,2345976198.0,0.32,67746.89081636399,6.682253025369618,2.159958487879227,4.630178137208678,1.9839936228560788,2.1473469859249406,5.7318062750369985e-09,9.936153081016971e-10,4.357669446734801e-09,3.265670666211037e-09,3.559931237188423e-08,9.606919551143734e-09,7.810233296508069e-09,5.043573568346157e-10,2.1959936145827966e-09,2.0535644805190316e-09
656,GJ 436 b,GJ 436,0,Published Confirmed,0,396577500.0,0.02872,4.222,23.1688,2332745700.0,0.46,178011.7883124468,12.109408917587537,41.02595706761777,87.9449723402124,37.68370440935627,40.7864159187308,2.386720051404503e-08,4.217724407431614e-09,1.8316879055179216e-08,1.5039102880346577e-08,3.229552494470259e-07,3.583980794664444e-08,8.165534846957711e-08,2.0600419743299457e-09,9.755390714385003e-09,1.0024900486348756e-08
658,GJ 436 b,GJ 436,0,Published Confirmed,0,396584704.5,0.0308,4.1,25.4,2378704272.0,0.46,140157.24367854904,11.523187228797369,45.41731751623039,97.3584778570397,41.71731485816829,45.15213622139135,3.710189532142614e-08,6.408353487634223e-09,2.851810649556881e-08,2.343465752195455e-08,4.564071179933697e-07,5.5222167282772956e-08,1.1762755746831378e-07,3.203364929065291e-09,1.529095169830606e-08,1.561644837767052e-08
660,GJ 436 b,GJ 436,0,Published Confirmed,0,396584286.0,0.02887,4.091,23.42407,2437197000.0,0.45,169813.79540664636,11.889056640077097,42.39605440652085,90.8819707964492,38.94218432845173,42.148513573675096,2.632086710849943e-08,4.613081638189486e-09,2.02102958681979e-08,1.6590742617980825e-08,3.4396993960083273e-07,3.948363601904439e-08,8.751385850090369e-08,2.271560548280166e-09,1.0788358164687263e-08,1.105566763516958e-08
668,GJ 436 b,GJ 436,0,Published Confirmed,0,396584682.0,0.03109,4.191,23.13802,2332745700.0,,139296.22134829394,11.595901500280005,40.971082651867796,87.82734122761308,37.63330043561472,40.7318619021021,3.4244603080898663e-08,6.004622708615829e-09,2.6285335712526826e-08,2.153621954380488e-08,4.332140205472311e-07,5.117036419625478e-08,1.0984314960962078e-07,2.9605389146585605e-09,1.3996064143373615e-08,1.432712195788591e-08
780,GJ 9827 b,GJ 9827,0,Published Confirmed,0,181347030.0,0.01888,1.62,3.42,2972683998.0,0.61,240432.3412926075,9.251508678158974,10.109525503581281,21.671205362004574,9.285935003732185,10.050498304049079,4.079165995519949e-09,7.462762578675857e-10,3.1035592825799735e-09,2.4140292851479216e-09,4.107682675784516e-08,6.716015376050375e-09,9.236062277915822e-09,3.549706489796895e-10,1.5808323527457364e-09,1.5574026535144502e-09
781,GJ 9827 b,GJ 9827,0,Published Confirmed,0,181344900.0,0.0206,1.58,3.69,2937866898.0,0.62,180525.79521484478,8.746835955812317,10.843644423843225,23.244893649896408,9.960247618715702,10.78033087239754,6.659744286416913e-09,1.1981706327631525e-09,5.070029381273905e-09,3.929404485552315e-09,6.100689308064208e-08,1.0935950401282478e-08,1.381875647331254e-08,5.803157358303961e-10,2.5866704264747123e-09,2.5275977483259605e-09
784,GJ 9827 c,GJ 9827,0,Published Confirmed,0,547212450.0,0.03942,1.269,2.42,2972683998.0,0.61,20691.67284354347,5.666678183717629,4.118103627212818,8.827740666535764,3.782614981028078,4.0940589651352886,6.200950280183428e-08,1.0224584089752882e-08,4.723555911031068e-08,3.501630704536749e-08,2.923816301731917e-07,1.0095488300572415e-07,6.545264867502125e-08,5.5050766209306175e-09,2.3876521276655167e-08,2.1810574648782933e-08
786,GJ 9827 c,GJ 9827,0,Published Confirmed,0,547234500.0,0.0429,1.24,1.45,2937866898.0,0.62,15686.774353987148,5.36955437627996,2.4529169409854377,5.258176236382654,2.2530856938315664,2.4385949218501004,5.562516653483984e-08,9.101946144449408e-09,4.2364114986709194e-08,3.119343521614749e-08,2.429173640424064e-07,9.041471475220266e-08,5.401136140832899e-08,4.954757526946351e-09,2.1354824289457692e-08,1.933818294685777e-08
788,GJ 9827 d,GJ 9827,0,Published Confirmed,0,930213000.0,0.0611,2.04,2.35,2937866898.0,0.62,8932.856914954527,5.770992725159427,3.0491461068116434,6.536278229484026,2.800741988801127,3.0313428423967257,1.5956052047351954e-07,2.7100376926140397e-08,1.2142345506323302e-07,9.107746126975038e-08,7.943798846333213e-07,2.4390275493298857e-07,1.7668687661855923e-07,1.4310065397348863e-08,6.088730551178461e-08,5.697383817521359e-08
791,GJ 9827 d,GJ 9827,0,Published Confirmed,0,930220050.0,0.05615,2.07,5.2,2972683998.0,0.61,11678.979726617421,6.064099808253784,6.7868833598117595,14.548649489666893,6.233977819710518,6.747256305293773,2.3735995669193155e-07,4.013592257220497e-08,1.8082110039128742e-07,1.366226299990342e-07,1.2496454501658677e-06,3.6370315017282945e-07,2.8306588940665387e-07,2.1190204205205096e-08,9.130448913083975e-08,8.590439254054452e-08
807,HAT-P-1 b,HAT-P-1,0,Published Confirmed,0,669794520.0,0.05561,14.785,168.13207,4164125160.0,,85870.99289557926,16.285093828370034,306.0745145511971,656.114241817296,281.13960911562634,304.2874156971771,2.7529458222634094e-07,1.5615252699917127e-08,2.3469578371347918e-07,2.2752377715308162e-07,1.3234093250240824e-06,2.1623065137318676e-07,1.234324343788183e-06,2.0800544058001933e-08,1.62209432155669e-07,1.6849336632887272e-07
812,HAT-P-1 b,HAT-P-1,0,Published Confirmed,0,669793500.0000001,0.0551,15.244,168.4499,4160643450.0,1.15,91018.14590817843,16.612298220650057,306.52511244519957,657.080162472341,281.5534982496953,304.7353826534774,2.5249422881658316e-07,1.436485730325115e-08,2.155694335652454e-07,2.0919902049961207e-07,1.250853517504337e-06,1.9840500456934262e-07,1.1652678901772534e-06,1.906950533084518e-08,1.49029916717907e-07,1.5505968668407605e-07
813,HAT-P-1 b,HAT-P-1,0,Published Confirmed,0,669794964.0,0.0553,13.922,166.86075,4164125160.0,1.14,82226.17276496028,15.846899268094214,303.76005081249576,651.1528597062819,279.0136972873746,301.98646558113455,2.945646882660548e-07,1.66425009253457e-08,2.4919704234625547e-07,2.409848163545206e-07,1.3593798717834172e-06,2.3202291925508295e-07,1.2684753063073923e-06,2.2262733846992488e-08,1.7201564157503343e-07,1.7814564297114078e-07
815,HAT-P-1 b,HAT-P-1,0,Published Confirmed,0,669814499.9999999,0.0553,13.922,169.08556,4160643450.0,1.14,82226.17276496028,15.846899268094214,307.6769877304138,659.5493709281142,282.6115339633513,305.8805324032279,2.926277470614258e-07,1.6491140095447408e-08,2.508477118464025e-07,2.428784618552428e-07,1.346319028602383e-06,2.3021496074411811e-07,1.2595659593806643e-06,2.210912232849902e-08,1.7361763494318949e-07,1.7970478410848233e-07
816,HAT-P-1 b,HAT-P-1,0,Published Confirmed,0,669794010.0,0.05535,13.641,166.54292,4160643450.0,1.11,80348.38912327825,15.679071482336001,303.0549014552832,649.6412717958873,278.3659941783929,301.2854334292046,3.0510639376037756e-07,1.7211464356615505e-08,2.5750896046848907e-07,2.4881568432947897e-07,1.3856931116616088e-06,2.404637664042793e-07,1.293435422010627e-06,2.306344188221352e-08,1.7768213669283098e-07,1.8381910093762548e-07
822,HAT-P-11 b,HAT-P-11,0,Published Confirmed,0,733172430.0,0.053,4.73,25.743,3328514760.0,0.75,31733.456027515746,9.435147281106152,40.046711090972956,85.84581935303524,36.78423445020055,39.81288753463117,2.9687184147344853e-07,5.053828143006128e-08,2.2798487789388656e-07,1.854912991204252e-07,2.747721384823228e-06,4.2152812631880104e-07,7.041501744978829e-07,2.600305594693982e-08,1.2083482375645117e-07,1.2228346820151868e-07
829,HAT-P-11 b,HAT-P-11,0,Published Confirmed,0,733172251.5,0.05259,4.45,26.69772,3328514760.0,0.69,30558.662319174393,9.187227448149693,41.53191196742421,89.02955860825571,38.148440792162575,41.28941666398127,3.236262990007312e-07,5.443572150636197e-08,2.486895076363139e-07,2.0205676851706258e-07,2.8495038976678224e-06,4.6014328892046033e-07,7.3546460429026e-07,2.8339250386309367e-08,1.321756072679426e-07,1.3306563286978986e-07
839,HAT-P-12 b,HAT-P-12,0,Published Confirmed,0,481958988.0,0.03767,10.301,63.88383,3248435430.0,0.68,192475.90373252294,16.51573598357597,121.09007268544725,259.57378825908114,111.22525425708062,120.38305553817948,5.099633046889425e-08,8.093363816719474e-09,3.986353296221094e-08,3.544112267560076e-08,7.426296425212328e-07,6.80364994020348e-08,2.733686293397629e-07,4.3288197445400586e-09,2.3495272530423874e-08,2.482902126303322e-08
841,HAT-P-12 b,HAT-P-12,0,Published Confirmed,0,481958893.5,0.03838,10.749,66.23577,3237990300.0,0.7,189905.25937642017,16.714276968808846,125.34611530498312,268.6972207688198,115.13457078475778,124.61424810151519,5.330929592787925e-08,8.268147152632674e-09,4.1704632771094396e-08,3.720695495939108e-08,7.577733121553072e-07,7.071616482324124e-08,2.907122294132397e-07,4.5228162529956656e-09,2.469350856462257e-08,2.6122929164655445e-08
856,HAT-P-13 b,HAT-P-13,0,Published Confirmed,0,437435730.0,0.0431,16.668,287.95398,3936421326.0,,207938.79465201157,19.640799356447825,630.6701324008366,1351.9311020185369,579.2914668640713,626.9877942207669,4.828809530908141e-08,2.465526490028573e-09,4.461700163252269e-08,6.873920543886443e-08,2.6320521876459245e-07,3.6628231257026185e-08,2.626888986801248e-07,3.5599806888345955e-09,7.018354040121576e-08,7.094957984103244e-08
857,HAT-P-13 b,HAT-P-13,0,Published Confirmed,0,437439000.0,0.0427,14.359,271.098,3936421326.0,1.56,184214.75436154875,18.314885524483472,593.7503364643316,1272.7882699063996,545.3794078563569,590.2835645005655,6.014734068234547e-08,3.0620187679084145e-09,5.5498707303456305e-08,8.470823756651769e-08,2.9785750022344224e-07,4.6019439509269594e-08,3.100115744912932e-07,4.4415282102803226e-09,8.115996426632796e-08,8.171226936938613e-08
858,HAT-P-13 b,HAT-P-13,0,Published Confirmed,0,437435745.0,0.0427,14.359,280.64389,3936421326.0,1.56,184214.75436154875,18.314885524483472,614.6597321876296,1317.6105326876243,564.5853824181778,611.0708750604185,5.8754075309818836e-08,2.9752240584554696e-09,5.4263744908677696e-08,8.309020229197462e-08,2.8914283496273163e-07,4.483099128415678e-08,3.02514805012459e-07,4.33535015320587e-09,8.277624745489416e-08,8.319125703329103e-08
864,HAT-P-14 b,HAT-P-14,0,Published Confirmed,0,694152300.0,0.06062,12.89,731.96249,4595857200.0,1.47,57794.82621089652,14.563794454628255,1375.0871464939482,2947.6948182945575,1263.0632231242678,1367.0583281936715,1.7605226627620845e-07,7.86743283545598e-09,1.656730841930753e-07,2.6960003973933436e-07,5.500343099522925e-07,1.224719502465175e-07,6.42976295499454e-07,1.2934394411107056e-08,3.8602358405381385e-07,2.999406543092236e-07
865,HAT-P-14 b,HAT-P-14,0,Published Confirmed,0,694147350.0,0.0596,13.451,724.6524,4584019386.0,1.53,63459.93666981069,15.004108800563476,1359.6046456330796,2914.5058762859107,1248.8420317698049,1351.666226102483,1.5489086303422875e-07,6.964506910837884e-09,1.4571331292208687e-07,2.3726521048837555e-07,5.072645640222901e-07,1.0795757031391337e-07,5.911020208446973e-07,1.137315190545388e-08,3.388288432472917e-07,2.641058109019924e-07
870,HAT-P-14 b,HAT-P-14,0,Published Confirmed,0,694150350.0,0.0606,12.89,709.367,4595857200.0,1.47,57852.06769852952,14.566197522783316,1332.640438919253,2856.7042652298946,1224.0745121781983,1324.8594572040474,1.8040055558863936e-07,8.085205454850772e-09,1.6966824629224505e-07,2.7551215416051416e-07,5.656447408033985e-07,1.2569775527230437e-07,6.594130206852766e-07,1.3259664929835973e-08,3.9313540639137093e-07,3.0591817307662717e-07
874,HAT-P-14 b,HAT-P-14,0,Published Confirmed,0,694150365.0,0.06108,13.664,721.79193,4595857200.0,1.59,59891.41985338288,14.938103382013004,1355.982311005123,2906.7408869612846,1245.5147970835617,1348.065041455184,1.6902764080931808e-07,7.604948629092532e-09,1.5900332482532968e-07,2.589709746472517e-07,5.505678208941586e-07,1.1737166162961878e-07,6.416329088734282e-07,1.2420550124274713e-08,3.694320225795386e-07,2.8822674836588514e-07
875,HAT-P-15 b,HAT-P-15,0,Published Confirmed,0,1629525300.0,0.0965,12.016,619.45067,3877232256.0,1.08,13355.551320638322,11.144801852616999,697.6259049477401,1495.4603207263383,640.7925681546283,693.5526273764439,2.5364965013404133e-06,1.1910529051189534e-07,2.3533686184461416e-06,3.620702388030298e-06,5.83356685839011e-06,1.704410056845993e-06,6.448242173519362e-06,1.9215044899463558e-07,4.152620657936844e-06,3.810706544150779e-06
877,HAT-P-15 b,HAT-P-15,0,Published Confirmed,0,1629525300.0,0.0964,12.016,618.471,3877232256.0,1.08,13397.15736965559,11.15058085318821,696.5225997074695,1493.0952290679404,639.7791456407031,692.4557640822903,2.5278579952638797e-06,1.1873141931344374e-07,2.345256051131269e-06,3.6076910937256235e-06,5.819655093309463e-06,1.6991475912760126e-06,6.431213598149349e-06,1.914928169323294e-07,4.130418070762013e-06,3.796616859947929e-06
882,HAT-P-16 b,HAT-P-16,0,Published Confirmed,0,416395680.0,0.04134,14.448,1341.56043,4288074036.0,1.24,204258.50879538228,18.67130522723244,3143.21282028913,6737.923604905188,2887.1453899357502,3124.8603219201746,1.3268666413010108e-08,5.780555775403076e-10,1.2620286093484322e-08,2.1556338037384163e-08,5.626601926900353e-08,9.365363284610695e-09,6.797568148926616e-08,9.557578755103115e-10,3.3185608591912736e-08,2.5200008189500762e-08
