,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid
2169,Kepler-6 b,Kepler-6,0,6672000.0,13.103,205.63601,5647.0,877390.92,0.09130000186218386,3.956582830246484,1495.1055508993961,3204.971333217953,1373.3041144663816,1486.3759726770177,0.003092916353204909,0.0658207511283288,0.003481057100075835,0.01422264210734756
2176,HATS-26 b,HATS-26,0,7102500.000000001,19.616,206.5895,6071.0,1420537.68,0.027337621542496623,3.2411933866769354,1982.286885748709,4249.313795415104,1820.7963542198308,1970.7127675080744,0.000617713059748798,0.013137635436324518,0.0007042713786142193,0.0028721227765192707
2179,HAT-P-4 b,HAT-P-4,0,6673500.0,14.28,206.90733,5860.0,1114147.2,0.07097004735837115,3.801717857294447,1748.1455433623198,3747.3985361090804,1605.7297532882244,1737.9385226902987,0.00204400253691935,0.043930761010779244,0.002311744909089754,0.009503148631201826
2182,HATS-29 b,HATS-29,0,8212500.0,14.022,207.54299,5670.0,745085.9400000001,0.07519033534031695,3.8424223648248645,1246.9070167815664,2672.9224846829184,1145.3255159630874,1239.626612844547,0.002886135019134213,0.06375821300000664,0.003243578359298544,0.01305894351239623
2187,WASP-165 b,WASP-165,0,7234500.0,14.123,209.13214,5599.0,1218598.5,0.07415214955395978,3.8432882614722885,1677.7298973120178,3596.4525865970345,1541.0506432511331,1667.934017438655,0.002209369225517362,0.04780712014162285,0.002496096353749333,0.01025071705318158
2190,HAT-P-27 b,HAT-P-27,0,6045000.0,11.635,209.759,5300.0,626707.8,0.13301642822647386,4.240657096220888,1245.936142448137,2670.841277503314,1144.4337356363228,1238.661407223559,0.005326148544714287,0.11144004024630978,0.005948259926866227,0.02418731874289252
2192,Kepler-15 b,Kepler-15,0,8571000.0,10.76,209.76,5515.0,689378.58,0.1681782005029942,4.409722390391732,1141.9423486142484,2447.91579383449,1048.9119814263033,1135.2748092878926,0.007292429597121883,0.14225335165673061,0.008103392244417106,0.03287751451447999
2194,HAT-P-33 b,HAT-P-33,0,7492500.0,18.898,209.7678,6446.0,1142000.88,0.03104381812339025,3.3274959660206456,1837.3659416560351,3938.6551458498643,1687.681652936635,1826.6379835522264,0.0007581072728139653,0.016444813700394394,0.0008627796704674104,0.0035147631284399594
2199,TOI-1899 b,TOI-1899,0,23805000.0,12.89,209.7678,3841.0,424768.62,0.09782816610202866,4.02901608567962,374.60359783293836,803.0160757898631,344.0858485799979,372.4163733873466,0.008871620454511911,0.22926509838810996,0.009645290576983611,0.02739009405003
2202,HAT-P-43 b,HAT-P-43,0,6645000.0,14.359,210.395,5645.0,765976.2000000001,0.07098174455886343,3.823064787411502,1399.2960513995101,2999.5900481559215,1285.2999064765127,1391.125882858828,0.0024434291180123226,0.054013747136153194,0.0027531211072133518,0.01117378898713081
2203,HATS-60 b,HATS-60,0,7061999.999999999,12.924,210.40346,5688.0,1016659.32,0.09735222238916111,4.0298048224358025,1575.6834425315362,3377.7015010758673,1447.3175846503943,1566.4833884905281,0.0031320234042615473,0.06684029529396947,0.0035254517720134516,0.01449066934653972
2206,NGTS-16 b,NGTS-16,0,7845000.0,14.572,211.99155,5550.0,842573.82,0.06842974213497442,3.809392672664048,1327.9630976907688,2846.677719248608,1219.7782188830683,1320.2094258976636,0.0024386267500202522,0.054514150533002036,0.0027458739814605736,0.011104496566684736
2207,TOI-905 b,TOI-905,0,6999000.0,13.126,211.99261,5570.0,640634.64,0.0936283484912793,4.013748989143121,1230.3478778672277,2637.4256159225133,1130.1153967916337,1223.1641589424212,0.003668571585361998,0.08072521514719332,0.0041127466804322015,0.01662482865366846
2208,Kepler-6 b,Kepler-6,0,7278000.0,14.617,212.31044,5647.0,967915.3799999999,0.06790166918002137,3.806384007022275,1503.5434210079993,3223.05910755283,1381.0545784590454,1494.7645759983368,0.0021788043856737424,0.04823043094380495,0.0024588533515152444,0.010026167484451641
2209,Qatar-6 b,Qatar-6,0,6345000.0,11.904,212.31044,5052.0,501366.24,0.12571191340893248,4.217890144917147,1036.8372447205843,2222.6080590384777,952.3694520097313,1030.7833899768716,0.005768724919741864,0.12493662964681809,0.006422996314786419,0.025760213866444726
2210,Kepler-6 b,Kepler-6,0,6850500.0,14.83,212.619,5647.0,967915.3799999999,0.06511221342798963,3.781695078377465,1549.7472163742798,3322.103512508532,1423.4942993485208,1540.6985980060886,0.002025027838599459,0.04484026010013871,0.0022872528024655593,0.009339341870268459
2217,WASP-57 b,WASP-57,0,5790000.0,10.267,213.573,5600.0,584927.28,0.1971058449291305,4.555199910776436,1299.526681076899,2785.720216942452,1193.6584255928785,1291.9390429949558,0.007635727172611732,0.13754194352821594,0.008484024177762771,0.0348919850161228
2218,HATS-28 b,HATS-28,0,6196500.0,13.384,213.58176,5498.0,640634.64,0.08897955265020335,3.9897452352964633,1290.6908598985615,2766.7793779060535,1185.5424303231127,1283.1548121488788,0.003322980724339546,0.07344555469516852,0.003730519459988508,0.015126753066027019
2224,HAT-P-29 b,HAT-P-29,0,10003500.0,12.408,214.85308,6087.0,849537.24,0.11233628831172981,4.156003912827633,1295.102200470435,2776.2357136580085,1189.5943931788606,1287.5403959154455,0.004252166317107532,0.091986316082914,0.004761778293607571,0.019394078889734392
2225,KELT-10 b,KELT-10,0,7875000.0,15.681,215.80657,5948.0,842573.82,0.055901986193848674,3.7051133764866564,1420.4801728686994,3045.0012246359474,1304.758225762059,1412.1863151039847,0.001819340485467305,0.04115955292177533,0.0020541578813372515,0.008329498408946078
2228,Kepler-74 b,Kepler-74,0,12600000.0,14.8,216.12,6050.0,1051476.42,0.06658764470331613,3.8165650591263107,1276.0138496124855,2735.31711947492,1172.0611088192172,1268.5634975578564,0.002416987827284268,0.05492133819129217,0.0027198704805934987,0.010979141147277292
2229,HAT-P-32 b,HAT-P-32,0,5095500.0,22.194,216.1244,6001.0,953988.54,0.019746080190830295,3.1166652425199417,1895.7773046833222,4063.8682078467423,1741.3344302463756,1884.7082960347439,0.0004279290489682676,0.009170878719501882,0.0004881911293254487,0.0019814486786500296
2230,HAT-P-4 b,HAT-P-4,0,6690000.0,14.235,216.1244,5860.0,1107183.78,0.07483680312335693,3.8916091228626972,1740.5236617015341,3731.0599490352092,1598.7288017912306,1730.361143447499,0.0021223200950286755,0.046652863013001096,0.0023985725640919735,0.009896239311197074
2231,HAT-P-4 b,HAT-P-4,0,6697500.0,14.986,216.1244,5860.0,1114147.2,0.06414022169660326,3.792844907583981,1745.0105566774807,3740.678246395164,1602.850163876964,1734.8218404733113,0.0017830817303736912,0.03951143020003579,0.0020178989159962703,0.008306948635183699
2234,OGLE-TR-10 b,OGLE-TR-10,0,6774000.0,19.279,216.1244,6075.0,1058439.84,0.030125490826738037,3.3439955966068893,1753.24372221481,3758.327207375146,1610.412599920824,1743.0069344463736,0.0007494207163146644,0.016571605357192924,0.0008523041330295468,0.003468264880459861
2235,OGLE-TR-211 b,OGLE-TR-211,0,7659000.0,14.146,216.1244,6325.0,1086293.52,0.07625822287772516,3.9038320178841226,1739.1362468102618,3728.085827943135,1597.4544151250116,1728.9818293534,0.0021685337788150925,0.04761321644279056,0.00245035699151766,0.010112394314108465
2237,HD 209458 b,HD 209458,0,7060500.0,15.233,216.76006,6065.0,807756.72,0.061250096488341385,3.7674973758126615,1497.7484663410194,3210.636798255807,1375.731720094616,1489.0034567418602,0.001924385020763114,0.04332360592887778,0.0021732015608459066,0.008858032732775694
2238,HAT-P-24 b,HAT-P-24,0,6975000.0,13.922,217.704,6373.0,919171.4400000001,0.08058335805481041,3.9494665313153505,1689.1008891221109,3620.827924351403,1551.4952769620909,1679.238616636927,0.002353343367184664,0.05180624050391914,0.0026565416846341503,0.010959422836742222
2239,HD 209458 b,HD 209458,0,7060500.0,15.233,217.704,6065.0,807756.72,0.06151682651267891,3.775691754826113,1497.7484663410194,3210.636798255807,1375.731720094616,1489.0034567418602,0.001928964116901825,0.043529122513288276,0.0021782558143553384,0.008881946196191322
2240,HAT-P-24 b,HAT-P-24,0,6975000.0,14.751,217.71355,6373.0,919171.4400000001,0.06774931542848625,3.8369668444664744,1689.1008891221109,3620.827924351403,1551.4952769620909,1679.238616636927,0.0019410557386612146,0.04319339517010402,0.002194507573711375,0.009028862014631897
2242,WASP-84 b,WASP-84,0,11625000.0,10.94,218.34921,5280.0,536183.34,0.1665649043877435,4.4619345931142895,827.9033058660722,1774.7284533730426,760.4566885878019,823.0693684462184,0.009040858611317697,0.19097462799188625,0.009975201728694446,0.039552785272952584
2251,WASP-84 b,WASP-84,0,11565000.0,10.559,220.565,5314.0,522256.5,0.18713372799787295,4.564707485844144,824.4725022020708,1767.3740379029048,757.3053814544259,819.6585964575276,0.010151097683373921,0.20379528316978052,0.011178226528495148,0.04443493672542413
2252,WASP-84 b,WASP-84,0,11565000.0,10.559,220.57402,5300.0,522256.5,0.1871413808268646,4.564800821687505,822.300387969698,1762.717802198983,755.3102223764504,817.4991647017117,0.010171136356084869,0.20427050896036394,0.011199578199754295,0.0445099649955038
2255,Kepler-15 b,Kepler-15,0,8745000.0,14.448,221.20968,5595.0,870427.5,0.0732596381934565,3.9079972147317843,1288.7598656138737,2762.640017094164,1183.7687479268582,1281.2350924967043,0.0026310573658864024,0.06022978133230417,0.0029585991262404024,0.011988548184766211
2256,TrES-1 b,TrES-1,0,5889000.000000001,11.96,221.52751,5230.0,564037.02,0.1293355659824093,4.298374898825286,1181.7353677342978,2533.2177883761015,1085.463191373808,1174.8354861008024,0.005229023595532304,0.11406063352780627,0.005834539151630197,0.023715749021813937
2260,TOI-1789 b,TOI-1789,0,7323000.0,16.141,222.47988,5991.0,1511062.14,0.05284248952167092,3.707969902242885,1986.9250350502803,4259.256327928464,1825.0566484281733,1975.323835720213,0.0012597820447890482,0.028287633787928503,0.0014303115026592043,0.005925578571589901
2261,HATS-45 b,HATS-45,0,8266500.0,14.415,222.481,6450.0,912208.02,0.07418785741888398,3.9236945281548468,1564.3406827136398,3353.3866826109997,1436.8988829621085,1555.2068564443287,0.002263651495221013,0.05106411605932476,0.002553817904466953,0.01048860874421731
2265,WASP-35 b,WASP-35,0,6469500.0,14.796,222.79883,5990.0,759012.78,0.06870111392864799,3.875612427691339,1497.9645136698346,3211.099926424286,1375.9301667430168,1489.2182426199,0.002153628854719485,0.04901353322353715,0.0024295243018932398,0.009939734074997899
2267,CoRoT-4 b,CoRoT-4,0,13537500.0,13.339,223.43449,6190.0,814720.1399999999,0.09402952368365111,4.0876106163733885,1108.6926221317685,2376.6402774339385,1018.3710031282809,1102.2192203283635,0.0038869960184387043,0.08911705690029242,0.004347409734368206,0.017505652625280775
2268,HATS-30 b,HATS-30,0,6531000.0,13.171,224.38798,5943.0,738122.52,0.09809055246699398,4.1223652435626565,1458.6988260252128,3126.928341880038,1339.863328273136,1450.181818314942,0.003246477725768401,0.07236339210397966,0.0036482020370225856,0.014991609841465133
2269,XO-7 b,XO-7,0,6631500.0,15.39,225.34147,6250.0,1030586.16,0.06174603922486527,3.8217062262421786,1798.8783728335436,3856.1515696393853,1652.3295424532378,1788.3751348121552,0.0016248904530497081,0.03685971085062051,0.0018399364438984058,0.007605537331165103
2273,Kepler-77 b,Kepler-77,0,7050000.0,10.76,225.65,5668.0,689378.58,0.18091824439121207,4.573699017746224,1294.0459348719678,2773.971458160251,1188.6241781385434,1286.490297609421,0.0068077732049086044,0.13512103087897973,0.007572298994896856,0.031206633851098693
2277,HAT-P-30 b,HAT-P-30,0,6285000.0,15.02,225.968,6304.0,849537.24,0.06660717044059604,3.873865631952466,1692.1555832322083,3627.3760955147854,1554.3011149762094,1682.2754750890915,0.0018612022881946562,0.042349228592793164,0.002104234621241913,0.008678745826661678
2278,HD 209458 b,HD 209458,0,7120500.0,15.468,226.93062,6117.0,807756.72,0.06124553749022206,3.825476305877074,1504.2119763154708,3224.492250914399,1381.668668717721,1495.4292277647846,0.0018672420659712693,0.04315151259737709,0.0021083914740188223,0.00862390786979523
2282,WASP-35 b,WASP-35,0,6475500.0,14.796,228.828,5990.0,759012.78,0.07056023812182793,3.9277014525302287,1497.2703688162183,3209.6119282320496,1375.2925716361474,1488.528150718795,0.0021855758801176337,0.050447337677266404,0.0024646924550174136,0.0101063923792668
2283,CoRoT-4 b,CoRoT-4,0,13500000.0,13.34,228.83,6190.0,814720.1399999999,0.0962784994031255,4.136515097490481,1110.2314051375847,2379.9388776021456,1019.7844264360114,1103.7490187333208,0.00392938075524395,0.09113136116504782,0.004393395232774389,0.017729191990128363
2285,Kepler-423 b,Kepler-423,0,5940000.000000001,13.45,228.83,5790.0,689378.58,0.09393554262968766,4.1195652530267735,1440.1235453438944,3087.109586572568,1322.8013159144252,1431.7149944349594,0.003095102018673118,0.07016271082084162,0.0034786099031408274,0.014292431083252134
2289,HAT-P-24 b,HAT-P-24,0,6976500.0,13.922,229.79109,6373.0,919171.4400000001,0.08505740676916898,4.057624238253309,1688.919294659497,3620.4386508003827,1551.328476415787,1679.0580824627089,0.0024210812076913024,0.054774011487600076,0.002730942862248722,0.011318885272277215
2293,HAT-P-68 b,HAT-P-68,0,4494000.0,12.016,230.10892,4508.0,466549.14,0.13247610051483266,4.370617652316813,1060.477813818403,2273.2849802858696,974.0841000429963,1054.2859272166472,0.0057184111874347444,0.12858293702604198,0.006363530462744152,0.025736427406752135
2297,WASP-81 b,WASP-81,0,5861999.999999999,16.018,231.69807,5870.0,891317.76,0.05630946344716599,3.7985085798087472,1671.1559957370634,3582.3604938464923,1535.0122962758637,1661.3984993664508,0.0015353905959934854,0.035694157604807084,0.001737623801060517,0.0071551229040024275
2301,HAT-P-43 b,HAT-P-43,0,6667500.000000001,14.359,232.0159,5645.0,765976.2000000001,0.07827606809760117,4.014697471742677,1396.9330392128686,2994.5245955437804,1283.1294012860953,1388.7766677580921,0.0025776335861956864,0.059956329017666,0.0029004582612175028,0.01186992074260614
2304,K2-29 b,K2-29,0,6325500.0,13.339,232.0159,5358.0,598854.12,0.09764089941545565,4.165367133915713,1203.65304064269,2580.2014366676804,1105.5953020241338,1196.62518674664,0.003710189425504818,0.08590464143970812,0.0041541607570043755,0.016884460631843998
2305,CoRoT-4 b,CoRoT-4,0,13680000.0,13.002,232.33373,6190.0,800793.2999999999,0.10557610135850959,4.221891809252901,1093.4359107132973,2343.9353471994377,1004.3572068771674,1087.051589346831,0.004356530556986912,0.10111604605746723,0.0048642557403872095,0.01965714534376593
2306,Wendelstein-2 b,Wendelstein-2,0,3510000.0,12.993,232.33373,4591.0,459585.72000000003,0.10579564493711048,4.223353767561596,1212.8930701510533,2600.0087537327377,1114.0825760724395,1205.8112658430596,0.0040187904202218325,0.09225918696012861,0.004496384572267692,0.018311262384076078
2309,Qatar-10 b,Qatar-10,0,4290000.0,17.295,233.92288,6124.0,870427.5,0.04516425430144545,3.6730946212739135,2013.9948461820711,4317.2843170699825,1849.9211691857568,2002.23559243665,0.001011769144904038,0.02338933654299883,0.001149901895782975,0.0047723130710174335
2311,HD 209458 b,HD 209458,0,7350000.0,15.805,235.1942,6071.0,835610.4,0.05950136762366796,3.852761291937442,1494.527803197693,3203.7328488710273,1372.7734340101456,1485.801598311566,0.0017802218968700344,0.042062788094008645,0.0020100407805978427,0.008234979668507225
2312,NGTS-2 b,NGTS-2,0,9450000.0,17.878,235.1942,6478.0,1183781.4,0.04111058432751512,3.622512440391281,1673.9647656415555,3588.381491507886,1537.5922447377684,1664.190869508013,0.0010627814958379207,0.024962150506038727,0.0012052544949395707,0.004944261003830287
2314,HAT-P-30 b,HAT-P-30,0,6285000.0,15.02,237.10118,6304.0,849537.24,0.06988882809922839,3.9681487121268737,1692.1555832322083,3627.3760955147854,1554.3011149762094,1682.2754750890915,0.0019099639165358403,0.04457852716071244,0.0021580337904912074,0.008937217892029557
2315,HAT-P-9 b,HAT-P-9,0,7930500.0,15.614,238.05467,6350.0,933098.28,0.06246230712336113,3.8997549099199067,1590.2765398130969,3408.9838800504667,1460.7218292721332,1580.9912800258123,0.0017717761986932095,0.041867253763204194,0.0020017168659057856,0.008246317029086434
2317,TrES-1 b,TrES-1,0,5895000.0,12.11,238.36,5250.0,591890.7,0.1340555467293839,4.430988930274408,1214.5731439036301,2603.6102307063616,1115.625779624612,1207.4815300305302,0.005091499436135238,0.1150383003455557,0.005679727210132273,0.023267069533953622
2323,HAT-P-32 b,HAT-P-32,0,5140500.0,20.053,238.3725,6207.0,849537.24,0.029525817479614802,3.4434552783717987,1842.280653366797,3949.190529210957,1692.1959789049554,1831.5239993891125,0.0006631404688595805,0.01542907381268735,0.0007544709859036866,0.003098849700508264
2324,OGLE-TR-211 b,OGLE-TR-211,0,7657500.0,14.146,238.3725,6325.0,1086293.52,0.08410833405631452,4.099843669525511,1739.30657502641,3728.45095069294,1597.610867249683,1729.15116306218,0.002282992966226624,0.0526921877764219,0.0025762265545424875,0.010721791814164867
2325,NGTS-15 b,NGTS-15,0,6615000.0,12.33,238.68913,5600.0,661524.9,0.1271824692634349,4.394311410514565,1292.9499622414835,2771.6220849935335,1187.6174908702892,1285.400724111628,0.004573631906763198,0.1035732607672873,0.005111557025593122,0.0210157172986856
2326,TrES-1 b,TrES-1,0,5887500.0,11.96,238.998,5230.0,564037.02,0.1395354536267927,4.4646517796119936,1181.8858976843046,2533.5404707273724,1085.601458133349,1174.9851371409738,0.005420234543853411,0.12225628601156069,0.006039924720941204,0.02471551906751075
2333,HAT-P-54 b,HAT-P-54,0,6175500.0,10.581,241.5508,4390.0,431732.04,0.20366301930926659,4.771961500062658,847.4637186318181,1816.658979376651,778.4235774911976,842.5155724504506,0.010272519671267666,0.213698805316862,0.011299170064855722,0.04538755876717048
2334,HATS-54 b,HATS-54,0,5644499.999999999,11.96,241.5508,5702.0,919171.4400000001,0.14102586821611343,4.488432501570876,1679.9573349748973,3601.2274159405315,1543.09661873782,1670.1484496041624,0.0040686164840926615,0.08933564038303293,0.004561270008414653,0.01912537731540446
2335,HAT-P-62 b,HAT-P-62,0,5657999.999999999,12.027,241.86742,5629.0,814720.1399999999,0.1388638749682714,4.478845471873044,1559.5148709885614,3343.0418690096594,1432.46621458381,1550.40922152651,0.004260970482457723,0.0944174115572188,0.004772144004753441,0.019914650711291525
2336,HAT-P-9 b,HAT-P-9,0,7935000.0,15.693,241.86863,6350.0,919171.4400000001,0.0625094188542262,3.920963804370627,1577.9165735117087,3382.488534854498,1449.3687896381414,1568.703480731355,0.0017686763019187305,0.042204474849485696,0.0019978069387009433,0.008235345864679375
2337,TrES-1 b,TrES-1,0,5919000.0,12.319,241.86863,5226.0,571000.44,0.12922216705770856,4.425456670828222,1185.0835615734998,2540.3951179407227,1088.538618638887,1178.1641306045042,0.004953758081683476,0.11377488026161159,0.0055257067905080115,0.022604596558284337
2338,HAT-P-33 b,HAT-P-33,0,7485000.0,18.898,242.176,6446.0,1142000.88,0.035839951116664034,3.575309779163914,1838.2862351981667,3940.627925911381,1688.526973126347,1827.5529037115498,0.0008236364603606492,0.019477465718537337,0.0009360113388692675,0.0038602294534672344
2339,NGTS-17 b,NGTS-17,0,5865000.0,13.899,242.8209,5650.0,933098.28,0.09032734404744897,4.17452727580354,1645.3702903480785,3527.085167948072,1511.3272692998023,1635.7633507940577,0.002561132020454591,0.059651659061396495,0.0028853142006073046,0.01199739199927692
2340,HAT-P-29 b,HAT-P-29,0,9975000.0,11.926,243.77561,6115.0,863464.08,0.1435455315103746,4.515478426191279,1313.5531922193115,2815.7880379664944,1206.5422420243647,1305.8836565575414,0.005065939252908363,0.11391234803963755,0.005653895306023533,0.02335464391057361
2341,HATS-51 b,HATS-51,0,6958500.0,15.805,244.09344,5758.0,1002732.48,0.06175277072294187,3.9249746137578625,1595.8493947121312,3420.9300869151557,1465.8406816217644,1586.531596303922,0.0017189245833572238,0.04121463432763871,0.0019420771808277483,0.008014784596609188
2351,K2-290 c,K2-290,0,45750000.0,11.276,246.00042,6302.0,1051476.42,0.17137777018192954,4.664944046042712,697.538423884299,1495.2727926281652,640.7122138918211,693.4656570948575,0.009836575164583783,0.23245415979058937,0.010797213641885996,0.042556493791441746
2352,HAT-P-29 b,HAT-P-29,0,10005000.0,12.408,247.261,6087.0,849537.24,0.1292808228964957,4.458440411342732,1295.0051127083532,2776.02759223535,1189.5052148442264,1287.4438750265272,0.004553336353578927,0.1050144276128649,0.005087209213172659,0.020975529058274888
2353,HAT-P-9 b,HAT-P-9,0,7935000.0,15.468,247.27174,6350.0,933098.28,0.06673533356777697,3.993247321208041,1589.8255467880576,3408.017112375862,1460.3075771970812,1580.5429202455546,0.0018669489656558415,0.044969603866715904,0.0021077531536306563,0.008714788453460466
2354,HAT-P-9 b,HAT-P-9,0,7950000.0,15.69,247.9,6350.0,919171.4400000001,0.064104945735595,3.969929915274384,1576.4272701373866,3379.2960013117686,1448.000815015604,1567.2228730576778,0.0017950125855040978,0.04340562748114819,0.0020268973747167023,0.008372247000101926
2357,OGLE-TR-111 b,OGLE-TR-111,0,7033500.0,11.781,247.9074,5040.0,577963.86,0.15143520977933808,4.581521358671611,1054.8255704521973,2261.1685929537757,968.8923267490599,1048.6666860024084,0.006326489620462367,0.14566163302317847,0.007024423860161304,0.028614112147029806
2361,HAT-P-66 b,HAT-P-66,0,6544500.0,17.822,248.86089,6002.0,1309122.96,0.04391078214107519,3.7321247630546153,1959.898101046231,4201.320252006838,1800.2315117367573,1948.4547057818083,0.0009681032635008045,0.023225406352671348,0.0010997458844689148,0.004574853200084234
2373,TOI-169 b,TOI-169,0,5286000.0,12.173,251.40353,5880.0,898281.18,0.1392074077179498,4.538819613905666,1769.7234851823084,3793.653922507256,1625.5498096483127,1759.3904758595982,0.003750447485615426,0.08414115071038956,0.00420799881711607,0.017744029314309788
2375,HAT-P-41 b,HAT-P-41,0,6387000.0,18.887,252.67485,6390.0,1169854.56,0.037459063581415486,3.6530495781151973,1996.6587851651682,4280.122005314356,1833.9974212544944,1985.0007527018327,0.0007869916361393714,0.01897489530657124,0.0008950320786544403,0.0037215130984396914
2379,HAT-P-41 b,HAT-P-41,0,6390000.0,18.887,254.253,6390.0,1169854.56,0.03769302442552407,3.6644398814603494,1996.1900308952586,4279.11716388595,1833.5668548860172,1984.5347353805373,0.000789957184981873,0.019116787360734293,0.0008983444971508887,0.003737190209432438
2384,WASP-187 b,WASP-187,0,9795000.0,18.383,254.264,6150.0,1970647.86,0.04088081583533688,3.7144138677421488,2014.0160435192267,4317.329756576165,1849.940639644089,2002.2566660074183,0.0008603476423764824,0.020839880873561627,0.000978046457654845,0.004075954828489242
2386,Kepler-23 b,Kepler-23,0,11250000.0,1.9,254.3,5760.0,1058439.84,37.03133749993609,11.554533813840084,1289.9260951179904,2765.1399958591405,1184.8399684674096,1282.3945126543672,0.002109043921978267,0.0004106470317561035,0.0019235578842863837,0.00869466064880593
2389,WASP-92 b,WASP-92,0,5220000.0,16.376,255.85315,6280.0,933098.28,0.058190370208093437,3.9477306868891278,1938.5348093753273,4155.524998723729,1780.6086186690748,1927.21614946863,0.0013237757961420708,0.03219583083203679,0.0015004518048772945,0.006277431734359873
2390,HATS-59 b,HATS-59,0,9168000.0,12.621,256.17098,5670.0,724195.68,0.1272718832328164,4.499602296234441,1163.480847649663,2494.0866290156723,1068.6958082785088,1156.6875499699859,0.004784809798215692,0.11411792312181726,0.005335058898193515,0.021876861324838744
2391,Lupus-TR-3 b,Lupus-TR-3,0,6959999.999999999,9.976,257.431,5000.0,571000.44,0.2589854484687802,5.0735068360455635,1045.6085435129567,2241.410585166303,960.4261813246167,1039.5034751683888,0.01066240392820822,0.18647830924176273,0.011728886773453604,0.04837338618140382
2393,Kepler-91 b,Kepler-91,0,10965000.0,15.323,257.4423,4550.0,4386954.6,0.07147140883125185,4.093776238052859,2101.232772553324,4504.291216362845,1930.052102517579,2088.964156574743,0.001547269338891505,0.03724639732806426,0.0017527753130688025,0.0073916539001807205
2394,NGTS-1 b,NGTS-1,0,4890000.0,14.908,258.07796,3916.0,396914.93999999994,0.07779946415356584,4.155485916628817,814.5589011517571,1746.1228244644278,748.1994095694415,809.8028786488233,0.0036784438066881755,0.09658165329596655,0.00409102559023136,0.01618132392181193
2396,Gaia-2 b,Gaia-2,0,7005000.0,14.818,259.66581,5720.0,738122.52,0.07971312583935815,4.180889006326157,1355.6316632856845,2905.989223717052,1245.1927155050782,1347.716441087314,0.0025256523496636936,0.06280089268299895,0.0028385735390575586,0.01168703195957275
2397,HAT-P-52 b,HAT-P-52,0,5544000.0,11.31,259.66711,5131.0,619744.38,0.17927220926051837,4.785564984435869,1252.5129349169708,2684.939567295935,1150.4747379936532,1245.1997993103769,0.006384725035991177,0.1440444898124523,0.007094286683086742,0.02945535378045543
2398,WASP-78 b,WASP-78,0,5232000.0,17.822,259.66711,6100.0,1455354.7799999998,0.04581750831322915,3.8122932557980973,2348.9075445404446,5035.217306298437,2157.5496081049437,2335.192812403395,0.0008452307192704138,0.02053790872976969,0.0009620212001136797,0.004053670878894876
2399,HAT-P-52 b,HAT-P-52,0,5541000.0,11.31,259.98494,5131.0,619744.38,0.17949163668923382,4.788492831136462,1252.8519558826913,2685.6663069403976,1150.7861400126171,1245.5368408104753,0.006386712336999884,0.14415630355875603,0.007096359589444145,0.029467717982413235
2411,HATS-65 b,HATS-65,0,6745500.0,16.825,260.93843,6277.0,912208.02,0.054721332881037775,3.9332136194285803,1685.301143995923,3612.682630398317,1548.005084839817,1675.4610573505847,0.0013777758861568373,0.0342899599355768,0.0015589621125809108,0.006472431185351891
2413,HATS-9 b,HATS-9,0,4572000.0,11.938,261.57409,5366.0,1044513.0,0.15356202849013617,4.67506466675677,1872.5783563953828,4014.137963598151,1720.0254255972025,1861.6448010822794,0.0038667614128165234,0.08705618699288523,0.004335541524566018,0.018423812333601793
2416,CoRoT-9 b,CoRoT-9,0,60405000.0,11.624,262.52758,5625.0,654561.48,0.16695213308219828,4.746415080785453,427.51053529682474,916.4296189327583,392.68262815804377,425.01439938420003,0.01270110155759524,0.3390918647291624,0.013755481097390236,0.04629703266753934
2417,WASP-74 b,WASP-74,0,5164500.0,15.737,262.52758,5984.0,1072366.68,0.06728107806055272,4.079270863798054,1990.8320182240595,4267.63150188444,1828.6453422595046,1979.2080069157957,0.00149946143358571,0.036747785388969396,0.001698086589933959,0.007143306388052628
2418,WASP-98 b,WASP-98,0,5400000.0,12.33,263.79,5525.0,487439.39999999997,0.140557148819477,4.619592567044084,1211.9403217611966,2597.966402090459,1113.2074450269731,1204.8640803324195,0.0050540484341560065,0.12036259585950543,0.005631782990165537,0.023249751372047097
2425,WASP-16 b,WASP-16,0,6225000.0,13.653,264.43456,5630.0,759012.78,0.10378098406089069,4.395427390857074,1435.3201385715802,3076.812801173175,1318.3892272295116,1426.9396336525272,0.003180013633274907,0.07766061166524027,0.003567817432798284,0.014827610044288654
2427,HATS-9 b,HATS-9,0,4572000.0,11.938,266.02371,5366.0,1044513.0,0.1561742622676111,4.714660597882563,1872.5783563953828,4014.137963598151,1720.0254255972025,1861.6448010822794,0.0038964672122853393,0.08834874073344327,0.004367489222172186,0.01858692803047997
2431,CoRoT-9 b,CoRoT-9,0,61049999.99999999,11.77,266.97,5625.0,654561.48,0.16353733410580656,4.756626461699527,425.24619061640954,911.5756741494688,390.60275234973466,422.76327569276333,0.012352380285375136,0.3345892427168561,0.013378948818977021,0.044803032014807176
