,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,luminosity,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Dhrawn
1357,HD 95338 b,HD 95338,0,39300000.0,3.89,42.44,5212.0,605817.54,-0.31,0.7201291850240737,3.2988983614315286,13995.893028777295,11552.744220485247,13548.519799690468,11388.01089592815,0.02186084745369568,0.02448903875788898,0.049936508400072604,0.004688827383355639,0.01298764830186045
1361,Kepler-9 b,Kepler-9,0,21450000.0,8.29,43.4,5774.0,668488.32,-0.038,0.07608691553992847,2.2851970130702766,22155.586005586538,18288.066195649153,21447.391392120273,18027.29231486094,0.0067918600465144835,0.007723030934104811,0.0156503661835516,0.0014580742332275774,0.004250447303039326
1364,TOI-257 b,TOI-257,0,22920000.0,7.163,43.86032,6095.0,1302159.54,0.636,0.11919849809923644,2.4714081278552293,31592.906561684842,26077.99073187977,30583.05169957076,25706.138466388235,0.005618122623090682,0.00638092247303658,0.012982973081101985,0.0012088678273723442,0.003455456615644532
1382,CoRoTID 223977153 b,CoRoTID 223977153,0,10649999.999999998,6.389,47.6745,5970.0,550110.18,-0.155,0.18258761821127442,2.7282406635842937,29394.906681314136,24263.67775003796,28455.3100229454,23917.69620440153,0.006893855602000187,0.007811962350443922,0.015959053593962522,0.0015084719386836258,0.004293661609440425
1406,GJ 414 A c,GJ 414 A,0,210000000.0,8.4,53.83,4120.0,473512.56000000006,-0.924,0.09071317391711736,2.5282999444882335,4251.941124305072,3509.714467569799,4116.029494603683,3459.6686151338304,0.03447395224992356,0.03890852922761323,0.07734150844721227,0.008097362514756528,0.02312254310208335
1411,Kepler-9 c,Kepler-9,0,33750000.0,9.225,54.347,5754.0,731159.1,0.037,0.06914492216080095,2.4241564712620565,18442.084224244292,15222.800109808599,17852.590238149416,15005.734586388608,0.007546548149671792,0.00857711056103527,0.01746840831638983,0.0016938889758712566,0.004975534542333038
1420,HATS-46 b,HATS-46,0,8050500.0,10.122,54.98459,5495.0,591890.7,-0.23,0.052957299789748065,2.327787744091299,32380.64255145173,26728.21807959784,31345.608017509254,26347.094067873266,0.003905832171101274,0.004446065658617173,0.00908012677684945,0.0008599569306440806,0.0025375610295866385
1426,TOI-954 b,TOI-954,0,7444500.0,9.55,55.30242,5710.0,1316086.38,0.535,0.0634187769564651,2.403402068143175,52303.30381145221,43173.142976845586,50631.44922740193,42557.526874002804,0.002594106576125532,0.0029527388393294465,0.006046506090047857,0.0005777355455069466,0.0017056091295874027
1429,TOI-1696 b,TOI-1696,0,3525000.0,3.24,56.6,3168.0,201939.18,-2.125,1.6621309692417625,4.174377863691438,16438.694670158897,13569.125918047323,15913.238245089044,13375.640527809892,0.01775107033792307,0.019031430621738614,0.041409948213513674,0.005280578280285337,0.01422868281458962
1431,HATS-62 b,HATS-62,0,6244500.0,11.825,56.89157,5416.0,647598.06,-0.173,0.03436594664840369,2.190682469898324,37992.515971192915,31360.47256187389,36778.100105322985,30913.29613294901,0.0028074524454986464,0.00319912865120452,0.006532633014004165,0.0006050421869607189,0.0017903557702711515
1435,AU Mic b,AU Mic,0,9900000.0,4.203,57.2094,3700.0,522256.5,-1.046,0.7696141852697603,3.6847671574884036,18254.893028564245,15068.285353260242,17671.382535590947,14853.423092463707,0.016234012088225475,0.018175556913876775,0.03753676745106418,0.0038639231021621277,0.010700520997005459
1445,K2-261 b,K2-261,0,15510000.0,9.528,59.75174,5445.0,1142000.88,0.328,0.06899683226033922,2.501096522338192,32165.550663205173,26550.67302665235,31137.391457074744,26172.080672019125,0.004278496536589873,0.004865977842388797,0.00997209864573571,0.0009767905659259287,0.002877553192902866
1451,HD 221416 b,HD 221416,0,18420000.0,9.17,60.5,5080.0,2047245.48,0.712,0.07836663673524459,2.5653644240811406,36817.31190564329,30390.414277757725,35640.46097661305,29957.07014037387,0.003914380336849222,0.004450664756525011,0.009134484837670277,0.000903667240454917,0.0026612914221218506
1453,TOI-532 b,TOI-532,0,4440000.0,5.82,61.5,3927.0,424768.62,-1.095,0.3115946574429618,3.2466248899979777,26500.58155455705,21874.591336502453,25653.50086321679,21562.676341639137,0.008672749248539236,0.009788814683376884,0.020201276252275663,0.002060317016717804,0.0058215421296781665
1454,KELT-11 b,KELT-11,0,9343500.0,15.356,61.97685,5370.0,1894050.2400000002,0.744,0.017095390666592495,2.006465728527836,52655.30039288205,43463.69438813337,50972.1943762195,42843.93524368742,0.0015213744888502886,0.0017358007732611077,0.0035197688863928397,0.0003191126552493493,0.0009479810272603139
1457,HAT-P-18 b,HAT-P-18,0,8385000.0,11.153,62.61,4803.0,522256.5,-0.569,0.04507673358790954,2.366366720864323,26103.296486541956,21546.657080077417,25268.91485651779,21239.41817768754,0.004442678288542343,0.0050564733461891265,0.010346726157967794,0.0009966873265982931,0.002940459977082267
1489,HAT-P-12 b,HAT-P-12,0,5759999.999999999,10.749,67.059,4650.0,487439.39999999997,-0.678,0.053930782923204273,2.4945979046887072,29579.147153940587,24415.7568671717,28633.661321154905,24067.606789272893,0.004150823281022002,0.004722435431275222,0.00969597596879313,0.0009559423953859594,0.0028189617233697227
1492,K2-261 b,K2-261,0,16305000.0,9.505,67.69745,5503.0,1142000.88,0.346,0.07874079357746751,2.665423011018556,31698.337717003207,26165.01763096788,30685.11278937747,25791.92442824627,0.00445733699139894,0.005066061255938302,0.010424623457784887,0.0010560293531795284,0.00310776903131899
1493,TOI-1842 b,TOI-1842,0,15015000.0,11.657,68.01528,6230.0,1406610.84,0.74,0.04288742205305403,2.412492073792467,41441.381183845246,34207.29752479536,40116.72369468647,33719.52754237152,0.0027158590585779794,0.003092525258018231,0.0063550231016653545,0.0006168245079135866,0.0018234719795856933
1501,Kepler-34 b,Kepler-34,0,163440000.0,8.564,69.92,5913.0,807756.72,0.173,0.1111873257075428,2.8537664555117637,9062.910952657932,7480.872561244367,8773.218560076739,7374.201022077374,0.017186188587571816,0.01945369635831692,0.03966748847934073,0.0042635450361667455,0.012389985868210225
1525,HATS-5 b,HATS-5,0,8130000.0,10.223,75.323,5304.0,605817.54,-0.268,0.07041681333528628,2.7110072083824006,31524.747510164765,26021.729649653487,30517.071325388908,25650.679624300003,0.00421721292297548,0.004793816456210995,0.009889299128997827,0.0010147116220942537,0.00298792583882609
1530,HATS-48 A b,HATS-48 A,0,5653500.0,8.967,77.23269,4546.0,501366.24,-0.709,0.10699007528289661,2.9311162563100686,29328.38788320882,24208.770595575956,28390.9174721215,23863.57198409992,0.005255655172262107,0.005964994885924055,0.012332585305193655,0.001312911514395005,0.0038533643899006987
1532,HD 332231 b,HD 332231,0,21540000.0,9.718,77.55052,6089.0,891317.76,0.305,0.08439911077504862,2.8213694405593386,26935.437885308253,22233.538346993166,26074.457181980408,21916.505041428125,0.005241410286771365,0.005953190844302699,0.012290863168178909,0.0012874324344564923,0.0037836485382758164
1542,Kepler-425 b,Kepler-425,0,6959999.999999999,10.962,79.45,5170.0,598854.12,-0.323,0.06024324391042151,2.6887975278176772,33009.75263514466,27247.50955092365,31954.608844221286,26858.980838735442,0.0037639365709559963,0.004280247268080786,0.008838823691362675,0.0009059407143627947,0.00267053871547623
1550,Kepler-9 b,Kepler-9,0,21000000.000000004,9.438,80.09,5754.0,731159.1,0.037,0.09515294088325163,2.909411884837055,23379.608922272575,19298.4214225297,22632.28889654514,19023.24064651978,0.006261874145987382,0.0071074339946618536,0.014682672171531066,0.0015647664788827557,0.004591241862531637
1557,K2-329 b,K2-329,0,15240000.0,8.676,82.6358,5282.0,571000.44,-0.325,0.1263843929364626,3.0823389516278654,22282.012122824137,18392.42313752003,21569.77634812627,18130.16120630441,0.00722860766722172,0.008194484748314329,0.01696036323770687,0.0018616074778195159,0.0054482781313777975
1561,HATS-43 b,HATS-43,0,7416000.0,13.227,82.95363,5099.0,564037.02,-0.398,0.035804299020000006,2.5011691830782397,30627.533891328338,25281.135288990623,29648.536787838275,24920.645574577276,0.0032990285506965984,0.003755421978128088,0.0077430760342336626,0.0007736695383468016,0.0022862694122247128
1565,HAT-P-38 b,HAT-P-38,0,7845000.0,9.247,84.857,5330.0,640634.64,-0.208,0.10719362104866603,3.0255160165432664,33220.06024526248,27421.10547812295,32158.194054100237,27030.10142036564,0.004568905919498555,0.005185407410527809,0.01075591553436121,0.001164997906684268,0.0034205221556756595
1597,Kepler-427 b,Kepler-427,0,13650000.0,13.79,92.17,5800.0,940061.7000000001,0.29,0.035105941908788484,2.582074144453584,33545.21378455226,27689.4996180379,32472.954188087333,27294.66846447409,0.0029345414881158374,0.0033403384677739927,0.006909033797921867,0.0007026185524028873,0.002077037076118697
1602,HAT-P-19 b,HAT-P-19,0,6990000.0,12.689,92.802,4990.0,571000.44,-0.432,0.045368976785071805,2.7009778179558674,30935.58277406543,25535.410592635093,29946.73900890802,25171.295106255995,0.0035040487089547314,0.003986060429674901,0.008253031521414817,0.0008554739309621254,0.0025247112633104006
1609,TOI-1296 b,TOI-1296,0,7455000.0,13.798,94.71287,5603.0,1155927.72,0.39,0.03601176570296789,2.6166912151142525,48080.952852495,39687.85336098069,46544.064060121076,39121.93483081053,0.002062564562432244,0.0023483207530867224,0.004867949983467822,0.0004968527712772201,0.0014702550396788296
1623,HAT-P-51 b,HAT-P-51,0,7603500.0,14.493,98.20947,5449.0,724195.68,-0.066,0.03222272994842649,2.5998816921416523,36617.62009064354,30225.58103297133,35447.15223212655,29794.5872919862,0.002572458400312957,0.0029285882624649406,0.006067317991940918,0.0006204424100758215,0.001835340587285303
1650,WASP-174 b,WASP-174,0,8254500.0,16.107,104.88337,6399.0,940061.7000000001,0.436,0.02506954766880745,2.5486020934498503,46919.297795548526,38728.97894562599,45419.54085127051,38176.733233555104,0.001802314899417772,0.0020529201300496084,0.00425889732770903,0.0004329155713416929,0.0012830051815802307
1654,KOI-94 d,KOI-94,0,25260000.0,11.27,106.0,6182.0,1058439.84,0.479,0.07396358582625842,3.063000183753802,27493.511793684054,22694.193848313138,26614.69247684681,22370.591946511595,0.0046182304765553855,0.005244839723809183,0.010916220690714372,0.0012031000741347885,0.003537804544361307
1661,Kepler-426 b,Kepler-426,0,6210000.0,12.22,108.06,5725.0,640634.64,-0.089,0.059147335675857025,2.96997591141824,39985.36728629882,33005.44808901876,38707.250710077955,32534.81556323673,0.0029202567074650236,0.0033198269639986514,0.0069177648056111835,0.0007500083641902539,0.0022117669448615904
1663,HAT-P-67 b,HAT-P-67,0,9757500.0,23.371,108.0622,6406.0,1775672.0999999999,0.939,0.008455236498219774,2.1476044887279335,57647.11927060573,47584.132188762196,55804.451722160105,46905.61874277768,0.0009507123083963764,0.0010845639390618602,0.002238835509153192,0.0002133272449085924,0.000635199978049396
1677,HAT-P-44 b,HAT-P-44,0,7605000.0,13.922,111.871,5295.0,661524.9,-0.194,0.041409164962286846,2.8311572612988263,34013.1833744625,28075.779576314388,32925.96531367363,27675.44036505258,0.002975656046170874,0.003384892842752633,0.0070430185444869745,0.000751126289419512,0.0022181436534066045
1678,HATS-49 b,HATS-49,0,6772500.0,8.575,112.19399,4405.0,487439.39999999997,-0.785,0.17772603335399018,3.6126324660956275,25649.114885844712,21171.758254277785,24829.25099247929,20869.86512331398,0.006689657138164909,0.007568877025670365,0.01584119730531423,0.001900807713706031,0.005546546813285012
1680,TOI-1298 b,TOI-1298,0,8850000.0,9.427,113.14691,5889.0,981842.22,0.334,0.13489815742350966,3.4601158806190617,42729.248460032824,35270.352322451814,41363.424798712076,34767.42398910614,0.0036614888963036846,0.0041505669942783615,0.008696443416408756,0.0010138592520706666,0.0029722771278508347
1684,HD 149026 b,HD 149026,0,6469500.0,7.331,114.10097,6160.0,953988.54,0.386,0.28925676102408604,3.940207621621292,51494.581277565,42505.59253471721,49848.57719199141,41899.495192226306,0.003915339015433585,0.004419853119744576,0.009309410892698856,0.001144820127793371,0.003242077537759185
1690,HD 149026 b,HD 149026,0,6300000.0,8.127,114.8,6147.0,1009695.9,0.43,0.21361657604408144,3.7537198971241117,53521.29523251743,44178.519577065366,51810.50803059691,43548.567570421255,0.003414489479599612,0.0038619984082533558,0.0081214848473804,0.0009898145281310184,0.0028469900392390207
1696,HD 1397 b,HD 1397,0,15045000.0,11.467,116.64361,5474.0,1629440.2799999998,0.635,0.07726723218441305,3.185382707480852,38971.82948011172,32168.83530492589,37726.11024218311,31710.132239595885,0.00326258869468856,0.0037056071130122095,0.00774629734547928,0.0008693574406584491,0.0025588351171034304
1699,HATS-47 b,HATS-47,0,6403500.0,12.52,117.27927,4512.0,459585.72000000003,-0.796,0.059688698366765616,3.056782306298591,26211.27716191781,21635.78845031635,25373.443971973702,21327.27860254228,0.004386016439102945,0.004982947153493769,0.010385458975245872,0.0011499329971632925,0.0033847681601323876
1702,HATS-71 b,HATS-71,0,5617500.0,11.478,117.5971,3405.0,334244.16,-1.56,0.07767509473748471,3.196842527776717,18027.07846826396,14880.23852127603,17450.84997832291,14668.057664933189,0.006996579802647776,0.007937841860760866,0.016523354043425243,0.0018774851949929232,0.0055046008151591625
1707,Qatar-8 b,Qatar-8,0,7110000.0,14.404,117.91493,5738.0,912208.02,0.228,0.03940971555558081,2.857583244086824,44849.96302225898,37020.871053316776,43416.35155206287,36492.981657496995,0.0021971839938719137,0.002500032951894032,0.00521330961188106,0.0005583144834642754,0.0016505820977572028
1709,HAT-P-58 b,HAT-P-58,0,7491000.0,14.93,118.23217,6078.0,1065403.26,0.456,0.03548461342274702,2.81056720676526,49822.66924874627,41125.53254223364,48230.10717516462,40539.11380305215,0.0018999957014748598,0.0021624964425868355,0.004508933167794173,0.00047935358878544473,0.0014183090382517305
1715,Kepler-63 b,Kepler-63,0,12000000.0,6.11,120.0,5576.0,626707.8,-0.157,0.5254621714679136,4.426149371090156,27660.2605474992,22831.834633216982,26776.11117217358,22506.2700787626,0.008551138064632448,0.009601515209268285,0.020283536466524213,0.0025778711464820424,0.007208751982431062
1727,K2-232 b,K2-232,0,14864999.999999998,11.859,123.00021,5888.0,856500.66,0.216,0.07366233590086585,3.2165102535610894,30804.519075036344,25427.225613773047,29819.86470959285,25064.652762710288,0.0040074585592856935,0.004550754571895941,0.009514227424822792,0.001077575391955577,0.003169641185565758
1729,HATS-50 b,HATS-50,0,7569000.0,12.666,123.9537,5990.0,779903.04,0.143,0.060929117066370976,3.1243958614279363,41393.06991850273,34167.419562715884,40069.95667998471,33680.21820962759,0.0027811593503780435,0.0031608096806916876,0.006611858042242389,0.000737441736909137,0.0021741033500594746
1736,K2-232 b,K2-232,0,15534000.0,11.209,126.49634,6154.0,807756.72,0.238,0.08971420094494456,3.3551473157152487,30517.941716792146,25190.673725846333,29542.447684160372,24831.473924353846,0.004326199432967545,0.004909328116774835,0.01028082108477559,0.00118870560300267,0.0034914193551356235
1744,TOI-530 b,TOI-530,0,7800000.0,9.303,127.13136,3659.0,376024.68000000005,-1.31,0.15771299201773498,3.6920781423243922,17666.46219293506,14582.57208569719,17101.760660739645,14374.635725779277,0.009062735133396812,0.010251538121763645,0.021457335890852712,0.002626506129715129,0.007654130160783136
1761,HD 1397 b,HD 1397,0,16455000.0,11.5,131.89945,5521.0,1629440.2799999998,0.66,0.08662301674131034,3.38242846429426,37804.887181416736,31205.59659845902,36596.46879619198,30760.62858269212,0.003427034216166321,0.003890050642709347,0.008161543618581285,0.0009467282603293191,0.0027834754344253855
1762,Kepler-289 c,Kepler-289,0,76500000.0,11.59,132.0,5990.0,696342.0,0.061,0.0846851896009285,3.370554050168728,12419.844892334593,10251.813943149053,12022.84942353408,10105.630892493335,0.01018656474466209,0.011541319631764982,0.024018413007454092,0.0028341333610537047,0.008276219005553542
1769,TOI-201 b,TOI-201,0,45000000.0,11.299,133.4886,6394.0,919171.4400000001,0.415,0.09242894442613504,3.432876131666624,19853.66240507683,16387.970609243377,19219.04787629353,16154.290642849102,0.00662181381757418,0.007508170084834253,0.01570596342713931,0.0018508694520213411,0.0054222436135711065
1778,Kepler-422 b,Kepler-422,0,12300000.0,12.89,136.66,5972.0,863464.08,0.24,0.06373331454829213,3.25199820921221,34335.57573250571,28341.894531855585,33238.0525264893,27937.760724218748,0.0033431821311175483,0.0037977908662743696,0.00795997301595473,0.0009092836613782213,0.0026778120574797865
1779,KELT-6 b,KELT-6,0,11908500.0,13.372,136.661,6102.0,1100220.36,0.493,0.05708727743206965,3.1928620978773505,40366.24568612869,33319.83965540862,39075.95448130278,32844.72414558785,0.0027319964943380865,0.0031048855086705995,0.0065084616143065285,0.0007364136282298261,0.002171411678604165
1786,Kepler-7 b,Kepler-7,0,9336000.0,16.567,137.615,5933.0,1281269.28,0.618,0.030228597548886207,2.8785050742037552,48991.0184813585,40439.056261181315,47425.03979824103,39862.42615038535,0.0017653517023775384,0.002009289127508401,0.004201953739570908,0.0004548589920036105,0.0013465340696316968
1873,WASP-11 b,WASP-11,0,6525000.0,11.265,154.777,4980.0,550110.18,-0.469,0.10814256775036393,3.702061784567564,31344.159719257706,25872.665595405426,30342.255952360843,25503.74110981631,0.004339823022131279,0.0049200256092895005,0.010367956654630408,0.0012658929722590602,0.0037118017988896526
1884,HATS-75 b,HATS-75,0,4911300.0,9.909,156.05375,3790.4,403878.36,-1.197,0.16020223288769686,3.9634943067223087,23760.121551469474,19612.511067880478,23000.638588851758,19332.851612995648,0.006544735808791598,0.007404166443752167,0.015615654693324106,0.0019841864329516444,0.005789736567715776
1886,HAT-P-46 b,HAT-P-46,0,8655000.0,14.392,156.684,6120.0,974878.7999999999,0.391,0.05249827579060965,3.295397426140479,44649.166251151175,36855.12573559122,43221.97317095678,36329.59974163489,0.0023337547242295946,0.002652471706414059,0.005578907519223815,0.0006436459492303341,0.0018989523891112963
1889,K2-132 b,K2-132,0,13740000.0,12.207,157.32585,4878.0,2861965.62,0.943,0.08638873089690549,3.585515624714541,48691.54143864874,40191.85648141596,47135.13542169547,39618.751251009744,0.002575516044916243,0.002923318110066635,0.006166328164175125,0.0007387110699323159,0.0021728804968701755
1900,Kepler-1654 b,Kepler-1654,0,303899999.99999994,9.18,158.915,5597.0,821683.5599999999,0.09,0.20517322716699474,4.155441318624849,6336.238844801668,5230.173347523189,6133.703456281915,5155.595063168926,0.025743584982755887,0.028967945733125017,0.060205805958368185,0.0081785625715714,0.023454580095025067
1947,HATS-10 b,HATS-10,0,6736500.0,10.862,167.17858,5880.0,765976.2000000001,0.117,0.1302971983368029,3.918243890087526,43224.475551204356,35679.131662476495,41842.8221502269,35170.37444740303,0.0033222336188784138,0.003764285151793316,0.007966419519947998,0.001000455903901208,0.0029317186383445394
1949,HAT-P-65 b,HAT-P-65,0,5926500.000000001,21.185,167.49641,5835.0,1295196.12,0.555,0.017595594261734116,2.808306891039613,59299.05129749265,48947.69992516977,57403.58038997727,48249.74304287348,0.0011393216957114795,0.0012975623534994157,0.002719995801483314,0.00029422463683339656,0.0008732302113232372
1956,HAT-P-1 b,HAT-P-1,0,8265000.000000001,15.244,168.4499,5975.0,800793.2999999999,0.18,0.04749608116629897,3.3200296094852964,40464.619478483815,33401.041137782144,39171.18379398427,32924.76775673224,0.0024438366412057686,0.002777672738818545,0.0058476398375213725,0.0006797460641851087,0.002005743828564273
1957,HATS-27 b,HATS-27,0,9165000.0,16.814,168.4499,6438.0,1211635.08,0.669,0.03539496352704228,3.1612286222946433,50919.09251713014,42030.56214991805,49291.48370397895,41431.23837854238,0.0017380935982948147,0.00197708429626883,0.0041591549044207865,0.0004727057088861963,0.0013979495140091077
1961,WASP-11 b,WASP-11,0,6449999.999999999,10.2,168.4499,4800.0,515293.08,0.0,0.1585455595610236,4.058741023410835,41296.86009129769,34088.00429975899,39976.822162156364,33601.93534777279,0.003716870242600531,0.004207410959316614,0.00891429962402684,0.001141821435521439,0.003339266079988047
1963,HAT-P-1 b,HAT-P-1,0,8295000.0,13.922,169.08556,5975.0,793829.8799999999,0.17,0.06258719280940235,3.480635085392885,40159.53675237781,33149.21421301613,38875.85291751273,32676.531691915865,0.002730309178363994,0.0031011426656736073,0.00653812674262363,0.0007761129646129258,0.0022862538403178086
1966,HAT-P-17 b,HAT-P-17,0,13230000.0,11.321,169.71,5246.0,584927.28,-0.319,0.11682529952265093,3.8669394322346715,23997.553446098507,19808.496414638594,23230.481066130287,19526.042358131865,0.005710240423727208,0.006468487509698773,0.013648118365943393,0.0017139437396894233,0.005015040934833934
1981,WASP-15 b,WASP-15,0,7485000.0,16.01,172.0,6300.0,1030586.16,0.49,0.0418637657892882,3.2735924148783457,50827.76196028753,41955.17442292215,49203.07249255036,41356.92562305644,0.0018495849723468357,0.0021031332849294707,0.004430376209724545,0.0005115224719150119,0.0015113480500961486
1984,OGLE-TR-111 b,OGLE-TR-111,0,7033500.0,11.781,174.799,5040.0,577963.86,-0.397,0.10677665626043645,3.847108564258,31467.420508933425,25974.409755110755,30461.576759258496,25604.03447537588,0.004204917948528807,0.004766444611800995,0.01007443705412036,0.0012585371435136614,0.003689729740734945
2000,HATS-44 b,HATS-44,0,5473500.0,11.96,177.9848,5080.0,591890.7,-0.398,0.1039137976329257,3.852848355070427,35650.3935511174,29427.195335721775,34510.84270942503,29007.585966075316,0.003666676512825792,0.004157200021887565,0.00879433692404607,0.0010985991746319055,0.003222964791241466
2022,HAT-P-25 b,HAT-P-25,0,6990000.0,13.339,180.202,5500.0,668488.32,-0.125,0.07583568779753429,3.670914043306549,36915.461471595874,30471.430675101597,35735.47323020096,30036.931305660026,0.0031497163459867444,0.0035749223501714386,0.007553583591337582,0.0009219092691212225,0.0027111866103642643
2025,HAT-P-25 b,HAT-P-25,0,6990000.0,12.722,180.84527,5519.0,640634.64,-0.152,0.08772529179584544,3.76558044329829,36346.1405618789,30001.491469663935,35184.35043997826,29573.693075001516,0.0033722823530424576,0.0038256862338587163,0.008089677525399989,0.0009996094172491673,0.0029364649281145624
2043,HAT-P-60 b,HAT-P-60,0,9415500.000000002,18.282,182.43351,6212.0,1531952.4000000001,0.809,0.029820666172688776,3.1549792185210066,54453.42433710344,44947.93451211884,52712.84199409497,44307.01123511713,0.0014990449430968612,0.0017055485147903092,0.003592275536740163,0.0004094097787065914,0.0012118176090644074
2048,HATS-69 b,HATS-69,0,4816500.0,10.593,183.38791,5137.0,612780.96,-0.318,0.15409822103404486,4.1555825376804245,39795.23808929999,32848.50819406119,38523.198918260074,32380.11351152736,0.003757077081107517,0.004252832420106796,0.00902693866363179,0.0011732693935537896,0.003431116405404842
2049,K2-30 b,K2-30,0,7258500.0,11.646,184.02357,5425.0,584927.28,-0.256,0.11636622217582597,3.970126831699118,33594.90745773271,27730.51867230258,32521.059422502905,27335.102618298642,0.004024435849189587,0.004560309381598608,0.009658369366790851,0.001226954979555675,0.003595114060657858
2052,HAT-P-64 b,HAT-P-64,0,8080500.0,19.089,184.34048,6457.0,1211635.08,0.668,0.02647006580864131,3.103664839654574,54197.31509696682,44736.53217160956,52464.91918532956,44098.623330806426,0.0014352664141796794,0.0016332739125848729,0.003438641614603655,0.00038947205435937196,0.0011534204710143207
2066,K2-30 b,K2-30,0,6285000.0,11.982,187.20187,5575.0,584927.28,-0.27,0.1086941267610222,3.9477212733989084,35813.2924091195,29561.6582697009,34668.53456934782,29140.131561132945,0.0036740542337355313,0.004164558948793727,0.008823109858566994,0.001117388841677928,0.0032765870083183795
2074,HAT-P-3 b,HAT-P-3,0,5799000.0,9.27,187.83,5185.0,557073.6,-0.362,0.23551013259158063,4.495713846099414,35360.65779062408,29188.03638204695,34230.36823883206,28771.837236740666,0.00484840480558122,0.00547461765497026,0.011652064274363381,0.0015898377102572523,0.004625235335411049
2083,HATS-53 b,HATS-53,0,7129500.0,15.02,189.10885,5644.0,765976.2000000001,0.045,0.05574242991828537,3.543863687988181,40310.42277078165,33273.76129075407,39021.91592354153,32799.30282328226,0.0025495098179576267,0.0028961498868001,0.006119045732638298,0.0007358609502565033,0.002168774532062252
2085,HAT-P-3 b,HAT-P-3,0,5823000.0,10.077,189.42668,5185.0,577963.86,-0.348,0.18489757396911619,4.33023028206232,35573.245916184926,29363.51473372248,34436.1610683727,28944.813400909257,0.004441413380003847,0.005022029366402092,0.01067492853223789,0.0014227290223480875,0.0041508570285792275
2086,XO-2 N b,XO-2 N,0,5509500.0,11.422,189.737,5332.0,703305.42,-0.155,0.12717724211480883,4.070623964990501,40868.697421640376,33734.58249258023,39562.345544236174,33253.553066109045,0.0033993826095557304,0.003851181651293451,0.008173161698330895,0.001050761835863124,0.0030783843598172055
2091,HAT-P-39 b,HAT-P-39,0,7635000.0,17.609,190.372,6430.0,1128074.04,0.607,0.03482433508646448,3.2839023750017318,53832.22977032829,44435.176810530764,52111.503667908255,43801.565067417694,0.0015967761857644508,0.0018161018984427198,0.003832041927473361,0.0004450815317901303,0.0013162477535458685
2093,HAT-P-3 b,HAT-P-3,0,5841000.0,9.976,190.38017,5185.0,571000.44,-0.355,0.19152974469668615,4.36303486211662,35375.55698870672,29200.334748731035,34244.791189894,28783.96023809234,0.004514954351280298,0.005104141760142767,0.010852913225878866,0.0014531045255051186,0.004237690669838396
2099,HATS-56 b,HATS-56,0,9064500.0,18.921,191.33366,6536.0,1531952.4000000001,0.898,0.02821259035011111,3.1759941585020415,58415.07828198267,48218.03486378354,56547.86322506298,47530.4824489524,0.0013558800773460279,0.0015427566896308038,0.003252731831125529,0.0003724598146771461,0.0011028231410981349
2100,Kepler-8 b,Kepler-8,0,7245000.0,15.906,191.643,6213.0,1037549.58,0.605,0.047565697245533035,3.466746131160243,55198.55321490055,45562.99232363451,53434.15311968001,44913.2987911721,0.0017523662737151267,0.001991810762840767,0.0042105605846603006,0.0005005970603358233,0.001478011523193449
2114,HATS-25 b,HATS-25,0,7744500.0,14.123,194.82979,5715.0,772939.6200000001,0.068,0.06908095391577104,3.7095416353582804,39192.25008014238,32350.778879933525,37939.48518422038,31889.481437941075,0.0028247691681349187,0.0032067832744498413,0.006786905153216272,0.0008345089835545299,0.0024557994831294386
2115,K2-29 b,K2-29,0,6145500.0,11.209,194.82979,5222.0,522256.5,-0.427,0.13817790246042969,4.163900037454832,33087.82942306514,27311.957111257798,32030.189938250933,26922.509425995246,0.004294150425807156,0.0048619012848843636,0.01032064936888815,0.001346518325031168,0.003938695527883526
2117,HAT-P-63 b,HAT-P-63,0,6441000.0,12.543,195.14664,5400.0,675451.74,-0.146,0.0987735475473962,3.9394525709263157,37994.456821174856,31362.074613516153,36779.97891679678,30914.875340556286,0.0033207200466067776,0.0037653763787134963,0.007983308849275339,0.0010106316619835879,0.002966141765672274
2118,HAT-P-40 b,HAT-P-40,0,9120000.0,19.392,195.457,6080.0,1538915.82,0.778,0.026771164464014466,3.1708110378263648,54349.990250293056,44862.55606958982,52612.71413728498,44222.85022408446,0.0014216592552700408,0.0016176089647324202,0.00341062934217201,0.00039086756648697743,0.001157373718941255
2124,OGLE-TR-10 b,OGLE-TR-10,0,6510000.0,14.011,197.046,5950.0,814720.1399999999,0.188,0.07155567203296802,3.745461120866183,45804.315285816585,37808.629831870785,44340.19831997571,37269.50759647076,0.0024460822081908817,0.0027769286667931412,0.005883102167400439,0.0007260033353733641,0.0021369577088591377
2125,HAT-P-27 b,HAT-P-27,0,6000000.0,11.43,197.05,5316.0,598854.12,-0.269,0.13180187511320723,4.146876987144012,36675.09643662214,30273.02420236778,35502.791369257975,29841.353957958607,0.0038053641398969667,0.004309779928079413,0.009152803731913153,0.0011905169202597035,0.003485127223738279
