,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth
1606,WASP-21 b,WASP-21,0,7818000.0,11.994,94.39551,5800.0,738122.52,0.05469361201927184,2.8018810541345287,1301.1576084096798,2789.216341577252,1195.156486525872,1293.5604477172976,0.003078351783032721
1609,TOI-1296 b,TOI-1296,0,7455000.0,13.798,94.71287,5603.0,1155927.72,0.036044414629262514,2.6166912151142525,1610.8223805758596,3453.0268110809243,1479.5938665257572,1601.4171583391178,0.0015960819185104893
1611,WASP-181 b,WASP-181,0,8140500.0,13.271,95.03117,5839.0,668488.32,0.040647377467686215,2.6726202937809127,1221.6459621461036,2618.771822273293,1122.1223981325286,1214.5130517103207,0.0023002880315487685
1612,Kepler-29 c,Kepler-29,0,16500000.0,2.9,95.3,5750.0,668488.32,3.9063963796454435,5.725369229782312,845.0030986505536,1811.3842905781564,776.1634162989822,840.0693194646059,0.031930270352660904
1617,WASP-83 b,WASP-83,0,8850000.0,11.657,95.349,5510.0,731159.1,0.060177363306475266,2.8564111608548135,1156.3023957420307,2478.6985966677184,1062.1021617400954,1149.5510113957673,0.003751364269804544
1618,TOI-1268 b,TOI-1268,0,10665000.0,9.1,96.4,5300.0,640634.64,0.12788813638666455,3.2506773787618237,948.388252462275,2033.005067818647,871.1261144302061,942.8508310875272,0.009947978102745033
1620,WASP-83 b,WASP-83,0,8850000.0,11.657,96.93815,5480.0,731159.1,0.061180319361583184,2.880116224249791,1150.0067384149415,2465.202960025245,1056.319391349496,1143.2921129671151,0.003803537587533535
1623,HAT-P-51 b,HAT-P-51,0,7603500.0,14.493,98.20947,5449.0,724195.68,0.032251943665514815,2.5998816921416523,1227.7883687148592,2631.938944124983,1127.7644026107562,1220.61959417665,0.0017221514775728848
1625,WASP-151 b,WASP-151,0,8250000.0,12.666,98.5273,5871.0,793829.8799999999,0.04847474492594742,2.7855733399904135,1329.6408343813994,2850.274186397649,1221.3192757662084,1321.8773666687562,0.0025747668830137017
1626,WASP-20 b,WASP-20,0,9000000.0,16.388,98.841,5940.0,967915.3799999999,0.022451050493245743,2.4527971671389954,1422.2285838405976,3048.749192155864,1306.3641993202748,1413.9245175054346,0.0009968111369745719
1627,HAT-P-51 b,HAT-P-51,0,7600500.0,14.493,98.84513,5449.0,724195.68,0.0324606941099518,2.608281977978755,1228.0306555191348,2632.4583203400293,1127.9869510890173,1220.860466323874,0.0017286376563968825
1628,WASP-20 b,WASP-20,0,8998500.0,16.388,98.84513,5940.0,967915.3799999999,0.02245198859422142,2.452848410785272,1422.3471177061901,3049.003286350759,1306.473076613402,1414.0423592789864,0.0009967681557270184
1629,KOI-4777.01,KOI-4777,0,1200000.0,0.51,99.2,3515.0,278536.8,747.6159283914079,13.929219952950028,1236.4071686275188,2650.4145672207565,1135.6810566387596,1229.1880708944186,9.237746083329725e-05
1631,K2-287 b,K2-287,0,18090000.0,9.494,100.11645,5695.0,745085.9400000001,0.1169594079948919,3.2432778451082016,843.8459031575346,1808.9036775004886,775.1004937977253,838.9188805705232,0.009672604677607912
1634,HATS-6 b,HATS-6,0,5434500.0,11.187,101.38777,3724.0,396914.93999999994,0.07239724810991195,3.006713272449704,734.7914868646025,1575.1300300349906,674.9303897500741,730.501207989065,0.006290808574621637
1638,HD 149026 b,HD 149026,0,6546000.0,9.09,102.34126,6160.0,1065403.26,0.13621863114712235,3.351193356815051,1814.4092007937181,3889.444107656889,1666.5951238537928,1803.8152818318065,0.006056764509913593
1650,WASP-174 b,WASP-174,0,8254500.0,16.107,104.88337,6399.0,940061.7000000001,0.025092276179839917,2.5486020934498503,1576.6323048026109,3379.7355222699807,1448.1891461666664,1567.426710572542,0.0010081620535925245
1652,Kepler-16 b,Kepler-16,0,105720000.0,8.449,105.833,4450.0,452622.3,0.1754214023669377,3.53479267799287,212.5861292916667,455.7085951621908,195.26742166070167,211.34488766593137,0.02347802578850381
1654,KOI-94 d,KOI-94,0,25260000.0,11.27,106.0,6182.0,1058439.84,0.07403064256771469,3.063000183753802,923.9126938244455,1980.538227767421,848.6445007668934,918.5181796200555,0.0053126202299649495
1655,K2-295 b,K2-295,0,6765000.0,10.054,106.47305,4444.0,487439.39999999997,0.10473707812047603,3.250172828469491,870.9354782228713,1866.9740334437406,799.9831683848095,865.8502858234333,0.008107136860256622
1656,Kepler-426 b,Kepler-426,0,6202500.0,12.218,107.10871,5725.0,640634.64,0.058708614081136666,2.957116143876258,1343.3303614841975,2879.619634217962,1233.8935611630236,1335.486963764205,0.003028889676528942
1659,WASP-63 b,WASP-63,0,8125500.0,14.908,107.74437,5550.0,1225561.92,0.03250976541391473,2.6849960384516485,1573.6968739759225,3373.443008912298,1445.4928554401704,1564.5084190528428,0.0013450370155977801
1661,Kepler-426 b,Kepler-426,0,6210000.0,12.22,108.06,5725.0,640634.64,0.059200959733586724,2.96997591141824,1342.5189265799042,2877.880208124956,1233.148231248345,1334.680266642114,0.003044032036578109
1663,HAT-P-67 b,HAT-P-67,0,9757500.0,23.371,108.0622,6406.0,1775672.0999999999,0.008462902170475642,2.1476044887279335,1995.1913670011784,4276.976385831771,1832.649548924653,1983.5419024557666,0.00022346619315230556
1670,NGTS-11 b,NGTS-11,0,30150000.0,9.158,109.33352,5050.0,577963.86,0.14230783603925654,3.4509001539871953,510.48569716291723,1094.2986763982806,468.89807068694813,507.50508832088036,0.0160420262912828
1677,HAT-P-44 b,HAT-P-44,0,7605000.0,13.922,111.871,5295.0,661524.9,0.04144670726959627,2.8311572612988263,1140.1840734591613,2444.1466810353477,1047.2969472881498,1133.5268002979556,0.0022709369831794323
1678,HATS-49 b,HATS-49,0,6772500.0,8.575,112.19399,4405.0,487439.39999999997,0.1778871630306484,3.6126324660956275,862.814109235172,1849.5647242639284,792.523421185558,857.7763356456022,0.01383403420186141
1680,TOI-1298 b,TOI-1298,0,8850000.0,9.427,113.14691,5889.0,981842.22,0.13502045856351286,3.4601158806190617,1432.109704600614,3069.930779473807,1315.440336979657,1423.747944668803,0.006931602566293102
1681,HD 149026 b,HD 149026,0,6432000.0,6.837,113.14748,6147.0,898281.18,0.3539366597994758,4.062989511767522,1677.1884494541732,3595.2919161267923,1540.553305407327,1667.3957309706036,0.015631165422679696
1684,HD 149026 b,HD 149026,0,6469500.0,7.331,114.10097,6160.0,953988.54,0.28951900650098916,3.940207621621292,1727.0402114672418,3702.156256284031,1586.343804843813,1716.9564199850104,0.012623226191526544
1690,HD 149026 b,HD 149026,0,6300000.0,8.127,114.8,6147.0,1009695.9,0.21381024474403076,3.7537198971241117,1796.6924876545736,3851.4658139533803,1650.321734303355,1786.2020125151391,0.009081340004832376
1696,HD 1397 b,HD 1397,0,15045000.0,11.467,116.64361,5474.0,1629440.2799999998,0.07733728407215956,3.185382707480852,1315.265529180076,2819.4586757142833,1208.1150804050105,1307.5859955757305,0.003999084298731896
1699,HATS-47 b,HATS-47,0,6403500.0,12.52,117.27927,4512.0,459585.72000000003,0.05974281323382524,3.056782306298591,882.5293637010914,1891.8271754683653,810.632537334255,877.3764772648527,0.004088561954364297
1702,HATS-71 b,HATS-71,0,5617500.0,11.478,117.5971,3405.0,334244.16,0.07774551640089132,3.196842527776717,606.405325726051,1299.9160387663264,557.0034358797916,602.8646641839894,0.007163517574093401
1707,Qatar-8 b,Qatar-8,0,7110000.0,14.404,117.91493,5738.0,912208.02,0.03944544512544081,2.857583244086824,1500.5767175360288,3216.699556833415,1378.3295627690109,1491.815194427155,0.0016644732185822617
1709,HAT-P-58 b,HAT-P-58,0,7491000.0,14.93,118.23217,6078.0,1065403.26,0.0355167844231303,2.81056720676526,1673.5293180676476,3587.448047718145,1537.1922716759855,1663.757964412565,0.0013430738089516723
1710,Kepler-26 c,Kepler-26,0,16050000.0,3.6,119.181,4500.0,410841.77999999997,2.5537414442473896,5.746564827958388,525.6513857318669,1126.808486212548,482.82825942708456,522.582227914422,0.05180986202964135
1715,Kepler-63 b,Kepler-63,0,12000000.0,6.11,120.0,5576.0,626707.8,0.5259385650957177,4.426149371090156,930.3582416334522,1994.3551759703926,854.5649505443516,924.9260933544975,0.034146472656497395
1717,WASP-49 b,WASP-49,0,5685000.000000001,12.498,120.135,5600.0,682415.16,0.06152128436734924,3.096496293133598,1416.5523951894306,3036.5814747007425,1301.150431486662,1408.2814708172582,0.00286612127462186
1720,Kepler-26 b,Kepler-26,0,12750000.0,3.6,120.77,4500.0,410841.77999999997,2.58778961597702,5.784746487063661,589.7666895370427,1264.248756294172,541.7202958207309,586.3231771735378,0.047318941706807574
1721,WASP-63 b,WASP-63,0,8610000.0,16.029,120.77,5570.0,1309122.96,0.029316841662170728,2.741462861895905,1585.730415986261,3399.2386172270476,1456.546063519333,1576.4716999727798,0.001112275942097851
1724,Kepler-38 b,Kepler-38,0,69480000.0,4.3,122.0,5623.0,1218598.5,1.5340229810207338,5.319878771749364,543.6933428344794,1165.4839865972774,499.4003963622587,540.5188421696902,0.06586654905920504
1726,K2-139 b,K2-139,0,26850000.0,9.057,123.00021,5340.0,598854.12,0.1655122534085214,3.680584482956373,582.2575787082416,1248.1519095332283,534.8229280790534,578.857910319713,0.016121761112785123
1727,K2-232 b,K2-232,0,14864999.999999998,11.859,123.00021,5888.0,856500.66,0.07372911952362277,3.2165102535610894,1031.8931100975938,2212.009603481462,947.8281001191278,1025.8681230213895,0.0044692935955937775
1729,HATS-50 b,HATS-50,0,7569000.0,12.666,123.9537,5990.0,779903.04,0.06098435651974031,3.1243958614279363,1403.8263616710228,3009.3014123750213,1289.4611469534377,1395.6297416882583,0.0028095352372087775
1730,WASP-153 b,WASP-153,0,7200000.0,17.374,123.9537,5914.0,1204671.66,0.02362857034221129,2.6676932329367156,1766.1798918145785,3786.057726269924,1622.2949014252965,1755.8675727203763,0.0007775410980935466
1731,HD 63454 b,HD 63454,0,5520000.0,12.31,126.0,4840.0,731159.1,0.06752642972011613,3.195304818689722,1286.077927746855,2756.890901938986,1181.305298904611,1278.5688138494538,0.0033537694687047178
1736,K2-232 b,K2-232,0,15534000.0,11.209,126.49634,6154.0,807756.72,0.08979553748251931,3.3551473157152487,1024.570031146306,2196.3115425013184,941.1016088367459,1018.5878018476348,0.005499087884438407
1737,WASP-49 b,WASP-49,0,5809500.0,13.428,126.81417,5600.0,724195.68,0.0523613925035006,3.0692641997591177,1443.5509971445595,3094.4568168470523,1325.9495442499813,1435.122434131075,0.002281366523921686
1738,WASP-49 b,WASP-49,0,5685000.000000001,12.498,126.81417,5600.0,682415.16,0.0649416957121519,3.1814102786440084,1416.5523951894306,3036.5814747007425,1301.150431486662,1408.2814708172582,0.0029545099209947285
1741,Kepler-29 b,Kepler-29,0,13500000.0,3.6,127.1,5750.0,668488.32,2.7234251899534585,5.934410346192565,934.1860749705185,2002.5606809972808,858.0809426213808,928.7315768511006,0.03208051660538954
1744,TOI-530 b,TOI-530,0,7800000.0,9.303,127.13136,3659.0,376024.68000000005,0.15785597750460512,3.6920781423243922,586.5550800273306,1257.3642146603554,538.7703257994882,583.130319514769,0.014997390102751699
1755,NGTS-18 b,NGTS-18,0,6720000.0,13.563,129.99182,5610.0,967915.3799999999,0.05208661576997962,3.0919764647004566,1554.47033053066,3332.2281792690883,1427.8326365984558,1545.3941349827464,0.0021021155474137392
1760,WASP-132 b,WASP-132,0,10050000.0,9.752,130.3103,4775.0,515293.08,0.14046724629045504,3.6508885393264583,789.4107156694384,1692.2141131331148,725.0999658054501,784.8015276506563,0.01064103631863603
1761,HD 1397 b,HD 1397,0,16455000.0,11.5,131.89945,5521.0,1629440.2799999998,0.08670155075467509,3.38242846429426,1268.4505612347834,2719.104135434554,1165.1139771991484,1261.0443694854064,0.004360635431003271
1762,Kepler-289 c,Kepler-289,0,76500000.0,11.59,132.0,5990.0,696342.0,0.08476196674471902,3.370554050168728,417.2467064358665,894.4276423842546,383.254960394752,414.81049866466896,0.009354350540969137
1763,WASP-67 b,WASP-67,0,7755000.0,15.693,133.483,5240.0,605817.54,0.034529114131269176,2.912836045710622,1069.2932483392115,2292.182117623133,982.1813694905965,1063.0498904382105,0.001753770948003797
1769,TOI-201 b,TOI-201,0,45000000.0,11.299,133.4886,6394.0,919171.4400000001,0.09251274219986681,3.432876131666624,667.1909597039115,1430.2186881366856,612.8370599286266,663.2953847938355,0.007565225494371531
1770,WASP-168 b,WASP-168,0,7785000.0,16.814,133.4886,6000.0,779903.04,0.0280742686125643,2.8141200203093923,1386.5251949851088,2972.213901579396,1273.5694506243447,1378.4295925444383,0.0011186866147238964
1771,WASP-67 b,WASP-67,0,7768500.0,15.693,133.4886,5200.0,605817.54,0.034530562728012845,2.9128971460409145,1060.2082938589604,2272.707225930517,973.8365370070549,1054.0179809223996,0.0017655978333355551
1774,Kepler-7 b,Kepler-7,0,9195000.0,17.957,135.07775,5933.0,1371793.74,0.02332168213716446,2.739246187706197,1673.1250713510146,3586.5814874023354,1536.8209576380716,1663.3560779997458,0.000764384972872497
1775,K2-60 b,K2-60,0,6750000.0,7.656,135.39558,5500.0,779903.04,0.3016310976581724,4.200077744445966,1364.949635332957,2925.963621696693,1253.7515823645479,1356.9800076340441,0.01451643385578424
1778,Kepler-422 b,Kepler-422,0,12300000.0,12.89,136.66,5972.0,863464.08,0.06379109633845377,3.25199820921221,1155.2471301806318,2476.4364848916093,1061.1328652670459,1148.5019072878242,0.0032777337146249826
1779,KELT-6 b,KELT-6,0,11908500.0,13.372,136.661,6102.0,1100220.36,0.05713903380326826,3.1928620978773505,1354.157030065185,2902.8281377349495,1243.8382159061553,1346.2504179117977,0.002545715464160878
1780,Kepler-77 b,Kepler-77,0,6751500.0,10.761,136.661,5520.0,689378.58,0.10963875668458156,3.5591970247629563,1287.8146209211418,2760.613750693601,1182.9005092764664,1280.2953668708233,0.0054494393490188715
1781,Kepler-12 b,Kepler-12,0,8325000.0,19.123,136.6669,5947.0,1037549.58,0.019537665515459896,2.6699904468431854,1532.836255517178,3285.8524633892384,1407.9610200354537,1523.8863763687891,0.0006643486717108016
1783,Kepler-12 b,Kepler-12,0,8339999.999999999,18.999,136.979,5947.0,1030586.16,0.019968211360442592,2.6817461917003147,1526.3094154726418,3271.861253720694,1401.965900639212,1517.3976450455264,0.0006831732419579765
1784,Kepler-12 b,Kepler-12,0,8295000.0,19.661,137.30256,5947.0,1030586.16,0.018060893302677378,2.639323131497184,1530.4438955039673,3280.7240995379607,1405.7635578914258,1521.5079847967086,0.0006048498607606319
1786,Kepler-7 b,Kepler-7,0,9336000.0,16.567,137.615,5933.0,1281269.28,0.03025600334902119,2.8785050742037552,1604.7214239891146,3439.9485431593293,1473.9899352329346,1595.3518238378658,0.0010617179680516493
1788,Kepler-12 b,Kepler-12,0,8344500.0,18.999,137.62039,5950.0,1030586.16,0.020061710444860454,2.6880173588379166,1526.6675562577766,3272.6289794166646,1402.2948648474498,1517.753694728801,0.0006850072839865698
1793,WASP-144 b,WASP-144,0,4740000.0,9.528,139.8452,5200.0,564037.02,0.1616291618340582,3.82629945763582,1309.644714849723,2807.4096609893454,1202.9521757245466,1301.997999890416,0.007987925069932057
1799,TOI-1259 A b,TOI-1259 A,0,6105000.0,11.456,140.16233,4775.0,494402.81999999995,0.09319866583765425,3.4934553748280117,992.1024646957195,2126.7126973422714,911.2790705106197,986.3098060670588,0.005541912879490235
1800,Kepler-7 b,Kepler-7,0,9100500.0,18.181,140.16303,5933.0,1371793.74,0.023316189629784167,2.7730896091742934,1681.7895392620223,3605.155006345972,1544.7795592396049,1671.9699560708998,0.0007452240137443309
1801,KELT-6 b,KELT-6,0,12060000.0,13.227,140.48086,6272.0,1065403.26,0.06068907224181825,3.254872268160245,1361.0526441523687,2917.6098669988555,1250.172066510887,1353.1057700906974,0.002671431183974046
1803,KELT-6 b,KELT-6,0,12000000.0,13.227,141.0,6272.0,1065403.26,0.06091334567638874,3.2608808311233544,1364.4510330733476,2924.894796858363,1253.2935996260103,1356.484316598612,0.0026714641624391838
1806,Kepler-7 b,Kepler-7,0,9495000.0,18.484,142.70567,5933.0,1413574.2599999998,0.02259075529087676,2.775100289784237,1671.3665078204572,3582.8117564293693,1535.2056586174695,1661.607782318097,0.000714708926411697
1815,WASP-94 A b,WASP-94 A,0,8250000.0,19.28,143.653,6153.0,1128074.04,0.02003876781486822,2.726213622082126,1661.1706929482832,3560.9555775365434,1525.8404639622352,1651.4714984692773,0.000621851578948039
1817,Kepler-7 b,Kepler-7,0,9486000.0,18.484,143.97699,5933.0,1413574.2599999998,0.022792009235561628,2.787434129623044,1672.1591882102057,3584.510979553797,1535.9337618875318,1662.39583442895,0.0007182964236419507
1818,WASP-17 b,WASP-17,0,7500000.0,22.261,143.97699,6650.0,1100220.36,0.013047775716032169,2.5399797743602317,1859.586435004435,3986.2879328117892,1708.0919142205112,1848.7287365390125,0.0003396463796527182
1819,WASP-94 A b,WASP-94 A,0,8310000.0,19.279,144.93048,6153.0,1128074.04,0.02022011505247689,2.738379669798734,1655.1628226593948,3548.0768533300843,1520.322035526231,1645.4987067563497,0.0006272863426702773
1822,WASP-52 b,WASP-52,0,4069500.0,14.235,145.88397,5000.0,550110.18,0.050560639789234446,3.1972831523771896,1342.1771349501744,2877.147529168237,1232.8342842824495,1334.3404706552774,0.00215173951977112
1823,WASP-52 b,WASP-52,0,4080000.0,14.24,146.2,5000.0,550110.18,0.05061681410460188,3.200182455352192,1340.448956187874,2873.4429322663545,1231.246894680844,1332.6223823321964,0.002154099905608585
1832,CoRoT-5 b,CoRoT-5,0,7420500.0,15.558,148.42,6100.0,828646.98,0.039401116421645885,3.0847883942531,1488.2762229389687,3190.3316976917877,1367.0311498710369,1479.586519595391,0.0014708511590452347
1837,CoRoT-5 b,CoRoT-5,0,7506000.0,13.249,149.3801,6100.0,731159.1,0.06421268757782786,3.353596989627374,1390.0070946885985,2979.6778486753797,1276.7676911673518,1381.8911622345681,0.0027017187153582666
1838,WASP-172 b,WASP-172,0,10410000.0,17.598,149.3801,6900.0,1330013.22,0.027401870376524005,2.9098510880463633,1800.6828239973681,3860.0196672788934,1653.986990789339,1790.1690501997105,0.0008188763993522065
1846,WASP-113 b,WASP-113,0,8827500.0,15.793,150.96925,5890.0,1121110.62,0.03831527908348183,3.087933786430006,1532.5201099613323,3285.174760438433,1407.6706298403585,1523.5720767142964,0.0013764809028450132
1849,WASP-31 b,WASP-31,0,6988500.0,17.363,151.916,6302.0,870427.5,0.02901393427165658,2.954237618318141,1623.8212969084645,3480.891836519319,1491.533802988726,1614.3401769821828,0.0009469613617193359
1850,CoRoT-5 b,CoRoT-5,0,7444500.0,15.558,151.92274,6100.0,828646.98,0.04033099020236786,3.1209769193721844,1485.8752917963448,3185.184960405908,1364.8258148599186,1477.1996069387553,0.0014930219912517597
1851,WASP-31 b,WASP-31,0,6985500.0,17.228,151.92274,6300.0,863464.08,0.029702677309982592,2.9658556440667008,1617.1468381436202,3466.584185134303,1485.4030908941295,1607.704688850445,0.0009765101991322624
1858,WASP-96 b,WASP-96,0,6795000.0,13.45,152.55,5540.0,731159.1,0.06267910128933847,3.363574195880671,1326.803156814042,2844.1912210506043,1218.7127746556773,1319.0562576495388,0.002699755737829172
1865,CoRoT-28 b,CoRoT-28,0,8850000.0,10.705,152.87623,5150.0,1239488.76,0.12458258881201073,3.7742676492169216,1407.156519867771,3016.440079975605,1292.5200078817961,1398.9404558554836,0.005450829412297428
